Matches
1	2	0.00010988610938710059
2	4	0.0007649845967242494
3	5	0.00020863352870707666
4	6	0.00012867299967083928
7	11	7.666235090011008e-05
8	14	0.00020833046101750643
9	15	0.0001774015026088326
10	17	0.00016079604439502975
12	18	0.0003493944606752222
13	22	0.00012170541597764247
14	24	0.008314435904852577
15	25	0.00021977416884437018
16	26	0.0001328286890139291
17	27	3.181530427842653e-05
18	29	0.00019843774684364136
19	30	0.00011585178516956528
20	31	0.0002627136922326124
21	32	0.00039932330328371096
22	33	7.36535577225557e-05
23	34	0.00022280948960772594
24	35	0.00015481960583649628
25	37	0.0003688060288937162
26	39	0.0003750312712778308
27	41	0.0001183449200434592
28	42	0.00012217104062974945
30	43	0.0005573032265457314
31	44	0.00018231015875520086
32	46	0.00023219797492993673
33	47	3.915629971730293e-05
34	48	0.00014607219789169266
35	49	4.1070501693342785e-05
36	51	4.296566928075053e-05
37	52	7.225424528927766e-05
38	54	8.833920915514796e-05
39	55	0.0001813160234814436
40	57	0.00023419031692705898
41	58	0.00014918678107556053
42	59	8.647673054235956e-05
43	60	0.0003397520399069505
44	61	0.0002078228394266033
46	63	0.0002144920866882574
48	66	0.00023316432931055848
49	67	0.00030989999502676393
50	68	0.00018005499418805973
51	69	0.00028934185496114
52	70	0.0049745556457251525
53	71	0.00043685274930407896
54	72	0.00016203598629691387
55	73	0.0001365817069038471
56	75	0.0001629774184535162
57	76	0.005177286279949468
59	77	4.8644868161868625e-05
60	78	0.0004406423620241658
61	80	2.9904361585395218e-05
62	81	3.656619200392527e-05
63	82	0.00012412812833428557
64	84	0.00026837733624882125
65	87	6.509744272703292e-05
66	89	0.0005752282251043577
67	90	2.2534536966261204e-05
68	91	0.004693827458540666
69	92	0.00013261842499102852
70	93	3.131474953574424e-05
71	94	0.00015225487423914686
72	96	0.00013918175767132213
73	98	0.0007847298423634642
74	102	0.00018548926727861216
75	103	7.719986990157814e-05
76	104	0.0003777386578112844
77	105	0.00021913516272958764
78	109	0.00014671076149289455
79	110	6.0225565698537005e-05
80	111	0.0003321454073186171
81	112	0.006435517815824391
83	113	0.0004227204349905356
84	115	0.0039515602204170976
85	116	0.00013873324931176157
86	117	0.0001045570031488151
87	118	0.0003990472980527285
88	119	0.007156113404570787
89	120	7.51127572275804e-05
90	121	0.00011889279959084862
91	122	0.0018600669793894578
92	123	0.00018786253245522847
93	126	0.0003765364316455148
94	127	0.005008459061991599
95	129	0.0040283601665031124
96	132	0.00010055256871168869
97	138	0.0026877610299875913
98	140	0.00023206534341148644
99	142	0.0004766995376615285
100	143	0.00010596728846245189
101	148	0.003846643818059534
102	149	0.003571502527414212
103	154	0.00028669524199686727
104	161	0.004924289145241217
105	166	0.001424280331738518
106	167	0.0041090311972815765
107	173	0.0038465738826470018
108	175	0.0001678694729787695
109	178	0.005951349806952448
110	179	0.00014049865690887451
111	180	0.0014726451317282462
112	183	6.862996313303228e-05
113	185	0.0032992329012745784
114	188	0.000391140920594717
115	189	0.0002520282381857272
116	191	0.0006868890493234737
117	192	0.0006956620395128471
118	195	0.0006140520142714194
119	196	0.0002547438130898174
120	198	0.00037790935162609895
121	200	0.0001526228443317383
122	203	0.0004085829332863241
123	210	0.002899421196680779
124	212	0.0011966345521120198
125	214	0.0028864089502507544
126	215	0.0001242865214240169
127	218	0.005202307719150678
128	220	0.00013716671924993062
129	223	0.0005443019301542766
130	224	4.268856487954769e-06
131	225	8.221045969987173e-05
132	227	0.00023175444131257324
133	228	0.00020738626777566053
134	229	8.112551696461422e-05
135	234	0.00021051906779469658
136	235	0.00019226555769287585
137	236	0.0023960744611244427
138	237	0.00020555786647796388
139	238	0.0015940333223795364
140	239	0.002732332938262304
141	241	0.00010194244304642281
142	242	0.00320443463726279
143	243	0.00016065549419569795
144	244	0.00030358963143692726
145	245	0.0030188204605017714
146	249	0.00039727615550098726
147	251	0.0006551213418237276
148	253	0.00043972180421309533
149	256	0.0004926755377732651
150	259	0.0020545860251241065
151	262	0.0008199501207560891
152	263	0.0007865128439679177
153	264	0.0002859795572892855
154	265	4.042609788622793e-05
155	268	0.004815555264761954
156	269	0.0001389277585904418
157	270	0.0006721092432891682
158	271	0.0008202978484889103
159	272	0.006735673925869233
