rank,name,status,pollution_score,source_score,source_count,contaminated_pixels,coverage_fraction,residual_sigma,aperture_radius_pixels,center_radius_pixels,rejected_large_segments,image_path,error
11,NGC5669,ok,5.283471444889551,4.92753924149972,2,21,0.01423728813559322,0.03087269499389694,23.788433497583625,9.911847290659844,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5669.phot.1.fits,
12,NGC4765,ok,5.642667390955894,5.290262747506474,1,17,0.014096185737976783,0.04915176633345016,21.581260147661673,8.992191728192363,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4765.phot.1.fits,
13,NGC4369,ok,6.572503939995389,6.1494920956637475,1,20,0.01692047377326565,0.07708839892933822,21.336017624867665,8.89000734369486,1,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4369.phot.1.fits,
14,UGC07129,ok,6.594047338332732,6.5249388379871895,2,20,0.0027643400138217,0.011335969064718834,52.79999923706055,21.99999968210856,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC07129.phot.1.fits,
15,NGC4713,ok,6.915783996410416,6.544864115104778,3,30,0.01483679525222552,0.06336333727985947,27.957540013439555,11.648975005599816,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4713.phot.1.fits,
16,UGC06931,ok,7.547164753997248,7.452561266007778,2,23,0.003784139519578809,0.011770097257941908,48.400001525878906,20.166667302449547,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC06931.phot.1.fits,
17,UGC12151,ok,7.634051417811876,7.525162887403746,3,27,0.004355541216325214,0.011846765400311102,48.79999923706055,20.333333015441895,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC12151.phot.1.fits,
18,NGC3850,ok,7.927694395674832,7.8740292660834825,2,27,0.002146605183653999,0.010908025726014408,69.5999984741211,28.999999364217125,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3850.phot.1.fits,
19,IC0600,ok,8.01791254845142,7.860926677179835,2,24,0.006279434850863423,0.01407114979420297,38.400001525878906,16.00000063578288,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC0600.phot.1.fits,
20,ESO298-023,ok,9.001055563325393,8.840524741407584,3,30,0.006421232876712328,0.011713742354998474,42.400001525878906,17.666667302449543,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO298-023.phot.1.fits,
21,NGC1436,ok,9.689864857632434,9.456564268241472,4,38,0.009332023575638507,0.023082901780511453,39.599998474121094,16.49999936421712,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1436.phot.1.fits,
22,NGC1326A,ok,10.42758967226831,10.34320352124121,3,35,0.003375446041084,0.010879400500953814,63.20000076293945,26.33333365122477,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1326A.phot.1.fits,
23,IC0797,ok,10.457734102739089,9.990701135706122,2,34,0.01868131868131868,0.02961956931680167,26.486091893093594,11.03587162212233,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC0797.phot.1.fits,
24,UGC04988,ok,11.381998914151596,11.123950253547026,4,42,0.010321946424182845,0.011729858889867084,39.599998474121094,16.49999936421712,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC04988.phot.1.fits,
25,NGC0918,ok,11.475764425045341,11.019076151621652,2,31,0.018267530936947555,0.05579998249072079,25.600000381469727,10.666666825612385,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0918.phot.1.fits,
26,NGC4559,ok,11.487258376272454,11.04263428573082,3,44,0.01778496362166532,0.06244950379174616,30.900440931743535,12.875183721559807,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4559.phot.1.fits,
27,PGC007654,ok,12.061889289086855,11.96550595881331,3,42,0.003855333210941803,0.011107280865798777,64.80000305175781,27.000001271565758,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC007654.phot.1.fits,
28,IC1954,ok,12.393839382873988,11.97947474199001,4,51,0.016574585635359115,0.061955622263858305,34.400001525878906,14.333333969116211,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1954.phot.1.fits,
29,UGC07257,ok,13.176772438355561,12.949781105297369,2,44,0.009079653322327692,0.012830921181092931,43.20000076293945,18.000000317891438,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC07257.phot.1.fits,
30,PGC011677,ok,13.363227394790664,13.279839825639998,4,41,0.003335502766026684,0.011458977834441322,68.80000305175781,28.666667938232422,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC011677.phot.1.fits,
31,IC3115,ok,13.437241103264896,13.243545030012562,5,44,0.007747842930093327,0.01313876607317732,46.79999923706055,19.499999682108562,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC3115.phot.1.fits,
32,NGC4525,ok,13.438222989557513,13.323532896829352,4,47,0.004587603709126403,0.013026188881473678,62.79999923706055,26.16666634877523,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4525.phot.1.fits,
33,NGC4133,ok,13.948945794818755,13.75420740563592,4,53,0.007789535567313345,0.019202951626042398,51.20000076293945,21.33333365122477,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4133.phot.1.fits,
34,NGC4405,ok,14.793306420778386,13.488958594691429,4,60,0.05217391304347826,0.05346157564553724,21.090777440879684,8.787823933699869,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4405.phot.1.fits,
35,ESO202-041,ok,14.851175514526187,14.748269447184455,4,50,0.004116242693669218,0.010798112165169065,68.4000015258789,28.500000635782875,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO202-041.phot.1.fits,
36,NGC3344,ok,15.152313360351963,15.029257640722115,3,50,0.004922228785193936,0.04014619678787093,62.53660475425703,26.056918647607095,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3344.phot.1.fits,
37,PGC006626,ok,15.157115327803476,15.07527929084996,3,45,0.0032734414781406852,0.012186712158344309,72.80000305175781,30.333334604899086,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC006626.phot.1.fits,
38,IC1014,ok,15.417760166039072,15.21117803183192,4,58,0.008263285368286081,0.014477275518748051,52.0,21.666666666666664,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1014.phot.1.fits,
39,ESO358-020,ok,15.531423624903562,15.414208479822175,4,53,0.004688605803255485,0.011151709989773146,66.0,27.5,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO358-020.phot.1.fits,
40,IC3517,ok,15.892572134936035,15.801561733747327,5,49,0.0036404160475482913,0.011313425917398694,72.0,30.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC3517.phot.1.fits,
41,IC4901,ok,16.24978850879467,16.049456925484364,6,58,0.00801326333241227,0.02445077105810284,52.79999923706055,21.99999968210856,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC4901.phot.1.fits,
42,ESO079-005,ok,16.566562206255618,16.423352329712408,4,58,0.005728395061728395,0.011533671052531004,62.400001525878906,26.000000635782875,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO079-005.phot.1.fits,
43,PGC002492,ok,17.69819222758956,17.535467124530328,6,60,0.0065090041223692776,0.012177311507857945,59.599998474121094,24.833332697550453,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC002492.phot.1.fits,
44,NGC3684,ok,18.037142461503215,17.605802352781872,4,73,0.017253604348853698,0.038973214190187865,40.400001525878906,16.83333396911621,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3684.phot.1.fits,
45,ESO054-021,ok,18.105651334592906,17.666270935426983,5,59,0.01757521596663688,0.01823724694891976,36.0,15.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO054-021.phot.1.fits,
46,NGC2681,ok,18.23547076859366,18.072891801666866,5,70,0.006503158677071721,0.024734684509805475,64.4000015258789,26.83333396911621,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC2681.phot.1.fits,
47,IC1953,ok,19.59762015496715,19.22546603938046,5,68,0.0148861646234676,0.029156093716468663,41.93631235896536,17.473463482902233,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1953.phot.1.fits,
48,NGC1022,ok,21.287830480803247,21.136174907460926,5,72,0.006066222933692814,0.01598438038911686,67.5999984741211,28.16666603088379,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1022.phot.1.fits,
49,ESO236-039,ok,22.429190987584235,22.02557652975291,5,67,0.016144578313253014,0.012667834888387552,40.0,16.666666666666668,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO236-039.phot.1.fits,
50,NGC3447,ok,23.09774337603388,22.920609720639355,5,88,0.007085346215780998,0.012773312325650876,69.19999694824219,28.833332061767578,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3447.phot.1.fits,
51,ESO359-031,ok,23.760174983550446,23.51190944144733,7,73,0.009930621684124608,0.011782876163789624,53.20000076293945,22.166666984558105,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO359-031.phot.1.fits,
52,UGC02302,ok,24.504899919913882,24.19004757480676,4,87,0.012594093804284888,0.012506057959659122,51.599998474121094,21.499999364217125,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC02302.phot.1.fits,
53,NGC1051,ok,25.437968449359335,25.292619612150034,4,69,0.005813953488372093,0.01259556269250041,67.5999984741211,28.16666603088379,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1051.phot.1.fits,
54,IC2007,ok,25.591376609159344,25.244212479997557,5,83,0.013886565166471474,0.013932384203610955,48.0,20.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC2007.phot.1.fits,
55,UGC02345,ok,26.243981778832786,26.1473415682805,8,94,0.003865608422091541,0.011570412341777695,96.80000305175781,40.33333460489909,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC02345.phot.1.fits,
56,NGC4487,ok,26.2843011038593,25.812253714003692,8,102,0.01888189559422436,0.02326489427154537,45.599998474121094,18.99999936421712,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4487.phot.1.fits,
57,NGC2500,ok,26.410175159105826,25.907067730872622,7,136,0.020124297129328204,0.02242558804985072,51.01024828144719,21.254270117269662,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC2500.phot.1.fits,
58,NGC1367,ok,26.875016693218246,26.767424665474127,10,103,0.00430368110976476,0.013818651498271163,96.0,40.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1367.phot.1.fits,
59,UGC05832,ok,27.22725975601703,26.96689959112226,7,96,0.010414406595790845,0.012789447112400714,59.599998474121094,24.833332697550453,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05832.phot.1.fits,
60,PGC042160,ok,27.695819872392914,27.227779025191705,7,99,0.01872163388804841,0.012735684567517598,45.20000076293945,18.833333651224773,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC042160.phot.1.fits,
61,NGC3264,ok,27.727496197648097,27.556643995095605,5,83,0.006834088102099629,0.012274372615042562,68.4000015258789,28.500000635782875,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3264.phot.1.fits,
62,NGC5068,ok,28.71130101487892,28.564048845538924,9,112,0.005890086773599789,0.03121468322673886,85.58931769987672,35.66221570828197,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5068.phot.1.fits,
63,NGC4102,ok,29.538468201920413,29.007807824561922,6,135,0.02122641509433962,0.04676407720890814,49.599998474121094,20.66666603088379,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4102.phot.1.fits,
64,NGC0991,ok,29.70876309707959,29.494000795161323,7,103,0.00859049207673061,0.015994115680621927,68.0,28.333333333333336,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0991.phot.1.fits,
65,ESO085-047,ok,30.038782784387834,29.76396691102299,9,100,0.010992634934593822,0.01295395553826156,59.20000076293945,24.666666984558105,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO085-047.phot.1.fits,
66,NGC4668,ok,30.737566439416522,30.486613748646004,7,108,0.010038107630820707,0.012365189577970597,64.4000015258789,26.83333396911621,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4668.phot.1.fits,
67,NGC5569,ok,31.072433893452732,30.851890614563747,8,101,0.008821731155559438,0.012083930954809708,66.4000015258789,27.666667302449547,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5569.phot.1.fits,
68,NGC4618,ok,32.00248726712957,31.449642978582975,10,145,0.022113771541863655,0.032203306818512224,50.274525390677226,20.947718912782175,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4618.phot.1.fits,
69,NGC4900,ok,32.42184841329829,31.941677071582113,10,139,0.01920685366864723,0.05031633105162307,52.79999923706055,21.99999968210856,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4900.phot.1.fits,
70,PGC035705,ok,32.44685051780612,32.1964749544611,7,100,0.010015022533800702,0.011362640685616486,62.0,25.833333333333336,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC035705.phot.1.fits,
71,NGC4145,ok,32.52087990846284,32.23133328403203,9,117,0.011581864977232232,0.016282705403645983,62.400001525878906,26.000000635782875,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4145.phot.1.fits,
72,UGC09245,ok,32.96205810774743,32.757614874818444,8,120,0.008177729317159602,0.010877949644254696,75.19999694824219,31.333332061767578,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC09245.phot.1.fits,
73,UGC05633,ok,33.3241626489663,33.179779535401956,10,113,0.005775324542573852,0.01165670055910558,86.80000305175781,36.16666793823242,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05633.phot.1.fits,
74,NGC1800,ok,33.61918051900515,32.79225744208207,5,129,0.03307692307692308,0.01290680884863686,38.7481712566734,16.145071356947252,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1800.phot.1.fits,
75,NGC3380,ok,33.82561301097065,33.623131215755905,9,109,0.008099271808589686,0.011917503441457991,72.0,30.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3380.phot.1.fits,
76,NGC1559,ok,34.20821971349643,33.515368031539246,9,145,0.02771406727828746,0.10317130252878083,44.87920859965728,18.6996702498572,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1559.phot.1.fits,
77,UGC04499,ok,34.943732572141194,34.81181910737408,10,110,0.005276538590684511,0.011210955047586842,89.5999984741211,37.33333269755045,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC04499.phot.1.fits,
78,NGC4540,ok,36.0168375180245,35.7892143445169,10,124,0.009104926940303987,0.014223599169895126,72.4000015258789,30.166667302449547,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4540.phot.1.fits,
79,UGC07612,ok,36.09842952467405,35.93153507555715,11,127,0.006675777964676198,0.011216211771884815,85.5999984741211,35.66666603088379,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC07612.phot.1.fits,
80,PGC051523,ok,36.279512318087484,36.06015098321982,9,122,0.008774453394706559,0.011299251053566755,73.19999694824219,30.499998728434242,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC051523.phot.1.fits,
81,UGC05354,ok,37.80824920545732,37.522825716653,8,129,0.011416939552172758,0.011411824990675907,66.0,27.5,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05354.phot.1.fits,
82,NGC4496A,ok,37.96774414051344,37.52293552527289,11,152,0.017792344609621914,0.02029300424080969,57.38653048603109,23.911054369179624,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4496A.phot.1.fits,
83,NGC0600,ok,38.47062990867389,38.27311459408066,11,138,0.007900612583729318,0.013611846545420043,82.0,34.166666666666664,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0600.phot.1.fits,
84,NGC0255,ok,38.79733814325359,38.336304923599684,9,146,0.018441328786156373,0.017806013496542872,55.20000076293945,23.00000031789144,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0255.phot.1.fits,
85,IC3521,ok,38.96987115170438,38.06412339904843,6,133,0.036229910106238085,0.016948723189289538,37.599998474121094,15.666666030883789,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC3521.phot.1.fits,
86,ESO013-016,ok,40.80663916539347,40.47200447493056,11,144,0.013385387618516454,0.014057732002841465,64.4000015258789,26.83333396911621,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO013-016.phot.1.fits,
87,NGC0685,ok,41.09528329382711,40.843095641906835,13,166,0.010087506076810889,0.016419131150990987,79.5999984741211,33.16666603088379,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0685.phot.1.fits,
88,UGC05393,ok,41.390297779963625,41.1793796658197,12,136,0.008436724565756825,0.011150877396658552,78.80000305175781,32.833334604899086,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05393.phot.1.fits,
89,ESO443-085,ok,42.76872330576545,42.48186382761392,12,146,0.011474379126060988,0.012531102697272766,70.0,29.166666666666664,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO443-085.phot.1.fits,
90,NGC7764,ok,45.7119647943726,44.89363418880795,8,180,0.03273322422258593,0.02188959910989209,46.0,19.166666666666668,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC7764.phot.1.fits,
91,NGC3729,ok,46.279003227799,46.06124733080701,8,161,0.008710235879679723,0.020177678055390513,84.4000015258789,35.16666730244955,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3729.phot.1.fits,
92,NGC4294,ok,50.26801993732594,48.83564673757641,11,183,0.05729492798998122,0.027130833017740587,35.06954744759946,14.612311436499777,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4294.phot.1.fits,
93,UGC08489,ok,50.40126978014456,50.2107487372024,14,178,0.007620841717686347,0.010667109713176633,94.80000305175781,39.50000127156576,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC08489.phot.1.fits,
94,IC1933,ok,50.40417978096204,49.93782592424426,10,163,0.018654154268711375,0.01684719538578613,58.0,24.166666666666664,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1933.phot.1.fits,
95,UGC06682,ok,50.705159915095294,50.50481107240449,11,170,0.008013953707632112,0.010570870232767557,90.4000015258789,37.66666730244955,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC06682.phot.1.fits,
96,ESO357-012,ok,51.02215420963207,50.888437886335716,14,162,0.0053486529318541995,0.011253619875554103,108.0,45.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO357-012.phot.1.fits,
97,NGC1640,ok,52.155272215737796,52.00248877931423,14,165,0.0061113374569428495,0.013220087331779477,102.0,42.5,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1640.phot.1.fits,
98,UGC06983,ok,53.06432064698878,52.88035877726723,15,176,0.007358474788861945,0.011600385292836917,96.0,40.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC06983.phot.1.fits,
99,UGC08385,ok,58.764760722879615,58.59770514375361,15,189,0.006682223165040305,0.01089346893456489,104.4000015258789,43.50000063578288,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC08385.phot.1.fits,
100,NGC4064,ok,60.8614126148047,60.58090589298464,13,217,0.011220268872802482,0.007212626728032938,86.3250405906467,35.96876691276945,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4064.phot.1.fits,
101,UGC07911,ok,61.31674909695946,61.16443390605776,17,210,0.006092607636068237,0.011862280317470051,115.19999694824219,47.99999872843425,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC07911.phot.1.fits,
102,NGC5042,ok,61.92274251098151,61.556646705570735,19,236,0.014643832216430876,0.017625824453411407,78.80000305175781,32.833334604899086,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5042.phot.1.fits,
103,ESO479-004,ok,62.1775002908196,61.93109112524107,15,234,0.009856366623141401,0.012716664798777708,95.5999984741211,39.83333269755045,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO479-004.phot.1.fits,
104,NGC4457,ok,64.22212121922207,63.913311867571075,13,205,0.01235237406604001,0.008685409100163669,79.94875370845071,33.31198071185447,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4457.phot.1.fits,
105,NGC4450,ok,64.34539702804295,64.15866768900042,13,232,0.007469173561701169,0.013618637776879897,109.37774418104226,45.574060075434275,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4450.phot.1.fits,
106,NGC7424,ok,64.53654205822562,64.31898333662377,20,226,0.00870234886407393,0.013984821320394357,100.0,41.66666666666667,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC7424.phot.1.fits,
107,ESO026-001,ok,65.7143589074744,65.33781048405098,15,214,0.015061936936936937,0.013587751661346768,74.0,30.833333333333336,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO026-001.phot.1.fits,
108,NGC1341,ok,66.41317965192452,65.20775015435564,13,238,0.048217179902755265,0.01997375497481508,43.599998474121094,18.16666603088379,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1341.phot.1.fits,
109,ESO572-030,ok,68.20564113946605,67.93971063597097,16,210,0.010637220139803465,0.011777581936581155,87.19999694824219,36.33333206176758,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO572-030.phot.1.fits,
110,NGC1302,ok,68.8612015824447,68.66422300589981,20,242,0.007879143061795924,0.013157408453185417,108.80000305175781,45.33333460489909,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1302.phot.1.fits,
