label,area,elongation,x_centroid,y_centroid,peak_residual,distance_from_center,kept
98,40,1.6593335274927965,279.8,230.15,0.5477906489974682,59.90628097286627,True
99,9,1.4010578014353878,698.2222222222222,229.44444444444446,0.08419907905461296,411.55413066707973,True
100,11,1.4171197934126036,570.2727272727273,232.27272727272728,0.15773320120572853,284.9758580466448,True
101,8,1.2247448713915892,347.5,232.0,0.13906477971642459,80.25739841285662,True
102,12,1.3823926526548869,513.5833333333334,233.08333333333334,0.17532645750490777,229.49948559613136,True
103,14,1.14564392373896,18.0,236.21428571428572,1.7305628325702305,278.05634614705895,True
104,9,1.390031392875195,40.333333333333336,237.88888888888889,0.30368528801556427,255.8243996509913,True
105,22,2.3109106518258913,683.5,238.9090909090909,0.10878012433539391,395.68339511982776,True
106,8,2.360299066707647,690.25,241.375,0.06914095810075344,402.08046846993204,True
107,17,1.5366648278803519,748.9411764705883,241.58823529411765,1.0067503510085418,460.3889622262815,True
108,17,1.8217094507441312,64.3529411764706,244.88235294117646,0.221067882135942,230.9009659039202,True
109,15,1.906837216043491,678.2666666666667,245.8,0.7112858961482359,389.66871969804185,True
110,9,1.2082071081619319,109.66666666666667,245.77777777777777,0.1980418241181901,186.4133532545481,True
111,20,1.2983193230866557,528.8,246.8,0.5332245305804343,241.515382532873,True
112,8,1.7320508075688772,17.5,247.5,2.250466838170241,276.6306201417334,True
113,41,1.074565360264804,242.4878048780488,250.3170731707317,3.919105874246336,62.04677190336973,True
114,8,1.2649110640673515,134.875,252.125,0.17095240665227504,160.42063847896878,True
115,10,1.3693063937629153,427.8,253.5,0.39521506233479,141.33113598920798,True
116,9,4.088310863215482,680.2222222222222,252.66666666666666,0.08636205388612225,390.91437602461747,True
117,8,1.354752541800962,41.875,258.5,0.3019955775789989,250.98509044363573,True
118,9,1.2082071081619319,538.7777777777778,258.3333333333333,0.12799076688778085,249.66832319086515,True
119,11,1.698365510912278,272.72727272727275,258.8181818181818,0.13055200261755484,35.28221521877278,True
120,8,1.2649110640673515,520.875,261.125,0.14674249845223486,231.5589152893924,True
121,20,1.079757217453541,763.5,262.15,0.48315315354896426,473.2622660850958,True
122,30,1.954873619339597,786.7666666666667,265.1333333333333,0.34034089810514134,496.34081592747896,True
123,51,1.1214715488692197,499.7450980392157,265.52941176470586,0.7886249784310294,210.0604305134894,True
124,38,1.1019066300830296,142.39473684210526,267.60526315789474,2.7052734675926704,150.13746701862956,True
125,35,1.1743415269479978,453.37142857142857,267.22857142857146,0.7849653023795093,163.82452782891622,True
126,12,1.0,431.5,270.5,0.1890648206599887,141.7127376067515,True
127,34,1.1658013076800657,803.3235294117648,271.3529411764706,1.205507377429082,512.6273670748066,True
128,17,1.2544023162163351,320.05882352941177,275.8235294117647,0.33878893646571073,31.906654510871633,True
129,22,1.1192291082666872,500.0,276.8636363636364,0.5821779025461671,209.3520750370391,True
130,16,1.0956392274311086,79.25,278.6875,0.25345089370863816,212.00096734743923,True
131,10,2.135151836676729,798.4,278.7,0.10778643250530144,507.5045319994689,True
132,19,1.7320508075688774,252.0,280.0,0.4278924697696777,40.024992192379,True
133,14,1.0214055172991923,441.5,279.7142857142857,0.20996953538208596,150.78618799411277,True
134,10,1.2700012700019048,773.3,279.3,0.14387216000069689,482.3975331611885,True
135,14,1.35400640077266,318.0,281.0,0.28209022138843876,28.160255680657446,True
136,12,1.0,380.5,280.5,0.18216932279568127,89.9027252089724,True
137,17,1.1475154432898425,165.2941176470588,282.7647058823529,0.2652269644560915,125.86042964675218,True
138,9,1.6184756496877228,230.66666666666666,282.55555555555554,0.18053306145615247,60.676535623819554,True
139,35,1.6440829411697269,328.45714285714286,288.8285714285714,0.12760446609345005,37.457535140149176,True
140,8,1.2649110640673515,82.125,287.875,0.2252739439159102,208.87802960100902,True
141,13,1.4719379204050058,785.8461538461538,289.0769230769231,0.208886369955377,494.846159824941,True
142,11,2.32692308598277,201.9090909090909,289.72727272727275,0.12459965609948416,89.09387750156833,True
143,12,1.1476869141450685,408.75,289.3333333333333,0.23254211084628013,117.75047180844378,True
144,12,1.4231216539483342,673.3333333333334,292.5833333333333,0.2572251524368616,382.3501249582058,True
145,26,1.2169745205247637,73.26923076923077,294.88461538461536,0.8442403720769867,217.8102765437098,True
146,8,1.2649110640673515,398.875,293.125,0.1880878135907077,107.95383851443171,True
147,9,1.0,453.0,293.0,0.2291381275143575,162.04937519163718,True
148,10,4.058004306997212,865.7,293.4,0.12043814707511946,574.7168433237363,True
149,24,1.243066883540829,661.9583333333334,297.0,0.679914920331698,371.04458636320845,True
150,32,1.0693755812942585,363.28125,297.8125,2.0210228535869312,72.8164765545031,True
151,16,3.316172628042929,874.75,296.875,0.15103121008588474,583.8031158918219,True
152,41,1.5559587207900314,553.2439024390244,301.609756097561,0.4865157357911279,262.5468916504031,True
153,13,2.923959402818913,871.2307692307693,300.84615384615387,0.10448031452096343,580.3516838289323,True
154,8,1.9069251784911845,325.125,301.375,0.08977441148961594,36.299535120990186,True
155,15,1.4774219027472186,121.86666666666666,302.8,0.14644612719693192,169.69538722205868,True
156,12,2.3257915525112187,170.75,304.0,0.11207031367231218,121.18193966099074,True
157,13,1.1737215928926152,381.61538461538464,305.61538461538464,0.2964464043052326,92.12610343931436,True
158,15,1.2909944487358056,320.2,307.73333333333335,0.23355503190848165,34.692618491226305,True
159,11,1.1531133203941102,542.3636363636364,308.54545454545456,0.18257448243128077,252.12239583055458,True
160,9,1.0,674.0,309.0,0.21237601744384738,383.52183770940604,True
161,15,1.5129074290546956,911.1333333333333,310.1333333333333,0.4188576448933875,620.4933270301051,True
162,11,1.162383280447425,896.1818181818181,310.72727272727275,1.05907014798911,605.5717194833462,True
163,12,1.2393278361485243,172.08333333333334,311.6666666666667,0.2506665847768901,121.05763664010993,True
164,12,1.2464678258441246,394.75,312.5833333333333,0.22608555235927857,106.39659821211912,True
165,22,2.08622951457973,547.2272727272727,313.1363636363636,0.17040928478557518,257.3615731589372,True
166,19,1.7176689614969503,534.3157894736842,317.4736842105263,0.2595287339225499,244.9761704732176,True
167,43,1.1093549883526557,788.3953488372093,318.95348837209303,4.003299141336629,498.29644240205675,True
168,23,1.1672280983970837,378.5217391304348,319.7826086956522,0.6714887247041158,92.77728072392253,True
169,18,1.048993497469591,725.4444444444445,319.1111111111111,0.5370370177781871,435.4866867321981,True
170,10,1.6329931618554518,844.0,318.5,0.19110877797910805,553.7862854928785,True
171,10,1.3693063937629153,200.5,319.2,0.17738667057560764,95.40592224804496,True
172,146,1.3820147461351207,656.2054794520548,325.76027397260276,3.128871883691571,367.05089560488204,True
173,15,1.2704337346168104,763.6666666666666,319.46666666666664,0.285411872582791,473.64754359708814,True
174,10,1.9818755738873788,168.3,325.3,0.09228105928777766,127.95694588415276,True
175,20,1.0123461465807506,717.7,326.5,0.4847762520812829,428.34465095294473,True
176,12,1.0954451150103326,900.0833333333334,325.4166666666667,0.25030780709403144,610.1710256604747,True
177,19,1.094006578454073,370.4736842105263,327.0,0.8101683177183099,88.09123953035544,True
178,8,1.2247448713915892,386.5,326.0,0.18056966023918902,102.41703959791066,True
179,22,1.0581842324475372,353.09090909090907,327.8636363636364,0.6921389022894762,73.25068752674267,True
180,8,1.9862790942678017,830.875,326.875,0.14500029192749858,541.2019320457014,True
181,10,1.3693063937629153,412.8,330.5,0.39952368084872547,128.67591072147113,True
182,25,1.1623457114662874,958.88,332.16,0.4321053176677684,669.2730982192546,True
183,15,1.147078669352809,750.4,332.4,0.2165597661540614,461.44546806746297,True
184,16,1.161240446641744,151.375,334.75,0.2643465752245557,146.92924530194796,True
185,42,1.216797565116695,580.6904761904761,336.6904761904762,1.801821955062332,293.5897707937714,True
186,27,1.370722644950497,846.5185185185185,336.3703703703704,0.4228894124071282,557.534551759831,True
187,15,1.199915289122336,421.26666666666665,339.3333333333333,0.6248721088245082,139.65260072368463,True
188,10,1.3693063937629153,765.8,339.5,0.22628967076290238,477.47805185160075,True
189,23,1.2126781251816647,232.0,344.0,0.44196064838487475,80.65977932030313,True
190,34,1.2335251875285251,313.52941176470586,345.1470588235294,0.9744358364861913,60.49848435288719,True
191,24,1.1023565092191008,330.9583333333333,346.5833333333333,1.394319841394983,70.0892907693861,True
192,34,1.2370302626027312,748.7647058823529,348.61764705882354,1.9701504560744785,461.6305771852505,True
193,12,1.3092544653222995,44.333333333333336,349.5,11.140617821561005,253.97774399432018,True
194,15,1.199915289122336,288.26666666666665,350.3333333333333,0.3213990993161092,61.394208919806815,True
195,59,1.0638705760317102,412.77966101694915,352.20338983050846,13.327415239543411,137.2040608854937,True
196,21,1.724448227136582,785.2857142857143,349.2857142857143,0.24959287443325048,497.9485261489159,True
197,12,2.8035553900938543,64.25,353.8333333333333,0.17066313382123044,235.83664603091503,True
198,16,1.3139868922473528,159.3125,353.1875,0.3358342675174327,146.49789354287657,True
199,16,1.34409357843535,83.5625,353.6875,0.2815849939036941,217.28964324721048,True
200,42,1.9659065418093826,765.9285714285714,354.95238095238096,0.5792401627715537,479.4860420413421,True
201,9,1.6184756496877224,873.4444444444445,353.6666666666667,0.172758110124683,586.0233004258238,True
202,22,1.15315383379712,819.6363636363636,356.27272727272725,0.6644485415190902,532.8996385750213,True
203,18,1.186037720594049,56.666666666666664,357.44444444444446,0.6818810391679186,244.12446228598182,True
204,19,1.1713203008847621,289.8421052631579,357.1578947368421,0.3077378671918663,68.16772942661397,True
205,13,1.1005362893715058,706.2307692307693,358.38461538461536,0.19266092040084704,420.9879054890382,True
206,11,1.363424070047974,1009.5454545454545,358.27272727272725,9.978382141894908,721.87691540299,True
207,15,1.3253814653841551,536.8666666666667,360.6,0.24876792060241304,256.080022215279,True
208,12,1.3693063937629153,864.5,359.0,0.22151935185327593,577.7562202174893,True
209,25,1.169225110568311,355.2,362.84,0.22175732152620145,97.84674547474737,True
210,8,1.2247448713915892,278.0,363.5,0.1629293013574366,75.62572313703849,True
211,19,1.1468753845318396,173.52631578947367,365.2105263157895,0.4118586645199614,140.02896415857722,True
212,8,1.2649110640673515,849.125,363.875,0.2066080496375812,563.1250138734738,True
213,42,1.13247796816662,114.97619047619048,368.3809523809524,2.9446178820557782,193.09509864359947,True
214,9,2.4718077792567534,1043.7777777777778,366.0,0.10803549936823409,756.7056116588865,True
215,16,1.0363050560413614,538.9375,367.8125,0.3131057158607626,260.1622840891815,True
216,17,1.1995434357890762,530.1764705882352,370.88235294117646,0.29391765747710563,252.8044774251998,True
217,11,1.2038979662661429,1045.090909090909,370.72727272727275,0.7961370176297394,758.5067213156332,True
218,8,1.4829425132913323,936.75,371.75,0.11386291142505076,651.0304332364194,True
219,10,1.3693063937629153,356.8,372.5,0.34849315330333475,106.31034756786379,True
220,12,1.3092544653222995,664.5,373.3333333333333,0.1774486036157435,382.90254779919013,True
221,8,1.2649110640673515,421.125,374.125,0.17267877275207727,155.49527725947178,True
222,71,1.6882353451237186,377.63380281690144,377.53521126760563,14.053684564797097,123.87049456879278,True
223,10,1.2649110640673515,334.8,376.0,0.19858431594397843,97.40349069720243,True
224,12,1.3102722935841347,280.4166666666667,377.25,0.16250345513080638,88.88233482781854,True
225,24,1.232980333803701,422.875,381.6666666666667,0.6831048741637288,161.17731458276353,True
226,17,1.1887165921577254,868.2352941176471,381.0,0.3240213360665151,584.5208163744783,True
227,22,1.0713131331543124,88.68181818181819,382.1363636363636,0.35877544361204655,222.72635435803244,True
228,18,1.0999571175174776,703.7777777777778,381.94444444444446,0.39472704642510825,423.1124715489334,True
229,27,1.3037824205877881,854.7037037037037,383.55555555555554,0.4917209368008382,571.5790572227894,True
230,12,1.1146408580454257,907.1666666666666,382.5,0.19697341753092504,623.2203551803416,True
231,48,1.0798954920611223,545.4791666666666,386.625,0.8167463198764346,272.5624458584878,True
232,13,1.6911534525287761,133.84615384615384,386.0,0.24667636146887878,184.67899545142308,True
233,14,1.3147051542686956,616.8571428571429,385.85714285714283,0.25745968492724397,339.9473248511737,True
234,55,1.267260280403302,698.2727272727273,388.6363636363636,4.403391504723888,419.28329246327354,True
235,8,1.715010090561728,834.75,386.375,0.1556666115300858,552.400174805367,True
236,11,1.3631337732966686,912.3636363636364,387.6363636363636,0.20022258923829678,629.1437839051152,True
237,9,1.620710290710419,1066.7777777777778,387.1111111111111,0.1559036139943455,781.9571283755165,True
238,12,1.7605128981499132,39.583333333333336,390.1666666666667,0.13030687599256469,271.00744403470213,True
239,11,1.0384755040678713,346.1818181818182,391.1818181818182,0.3003794708801977,116.12991442687535,True
240,13,1.1610698116954792,450.46153846153845,395.84615384615387,0.2551613280182639,191.94812538870156,True
241,55,1.5335607515670477,312.1454545454545,399.74545454545455,0.7042996665222617,112.74611279513464,True
242,28,1.1089602188497154,170.14285714285714,399.10714285714283,0.8882431457661786,163.4932166414102,True
243,19,1.342075612799557,139.3684210526316,399.63157894736844,0.34082596553554745,187.70051143899377,True
244,11,1.0384755040678713,859.1818181818181,398.1818181818182,0.2321681950582999,578.5769161778616,True
245,10,1.166032464951566,850.0,400.3,0.20350404687201012,569.972534426002,True
246,10,1.2649110640673515,282.2,401.0,0.14424949944292598,112.34518236221793,True
247,11,2.0257901992005736,915.2727272727273,402.90909090909093,0.14531788710056798,634.579954779746,True
248,21,1.9532645552752526,617.5238095238095,406.5238095238095,5.423793602672315,347.029745109738,True
249,18,1.3879784650986469,1037.0,405.5,0.25613377065644705,755.0418862553256,True
250,29,2.2055086875316037,398.62068965517244,409.3103448275862,0.27282068957581646,161.4211631552308,True
251,18,1.712066154696751,124.66666666666667,409.77777777777777,0.231983956821779,205.55789788455232,True
252,16,1.161240446641744,344.25,408.375,0.306160005880981,130.71324770274816,True
253,12,1.4109807805540062,483.6666666666667,409.1666666666667,0.21130636698127023,227.0693114936984,True
254,36,1.0735689896221225,192.91666666666666,410.75,2.0120290561852054,156.34386069743124,True
255,14,1.2867174558346437,1005.3571428571429,411.2142857142857,0.24959229029348406,724.7361307287456,True
256,43,1.3171819514605627,658.3953488372093,412.6046511627907,2.3741636848779604,387.6305614064633,True
257,21,1.0595021210745958,851.9047619047619,413.23809523809524,0.7649262930964864,574.499135104508,True
258,15,1.237273637147708,880.9333333333333,413.1333333333333,0.26535982441203965,602.8519073721358,True
259,10,1.3693063937629153,359.5,413.8,0.16401578037378967,142.36323261291872,True
260,8,1.4829425132913323,449.25,417.75,0.1368542105438201,204.00888461045025,True
261,13,1.7030496406700024,804.3846153846154,418.53846153846155,0.14625361411731222,529.475189533335,True
262,10,1.7338536202985508,312.5,419.7,0.14198562064722914,132.4565589164991,True
263,14,1.348399724926484,357.5,419.5,0.31312610178831196,146.46671976937287,True
264,16,1.1346081172640452,893.9375,419.75,0.3742671505073782,616.9515308403489,True
265,8,1.2649110640673515,378.125,420.125,0.13545602964286457,157.4310364889973,True
266,31,1.3489685938984761,162.80645161290323,422.0967741935484,0.5644639842198542,184.79268694621908,True
267,17,1.2576789566505624,903.6470588235294,422.8235294117647,0.3018010807344272,627.0926213162953,True
268,34,1.05614745682738,920.2647058823529,423.79411764705884,1.806521396885261,643.5398388767034,True
269,9,1.390031392875195,313.8888888888889,425.3333333333333,0.19097274021766125,138.2413795227235,True
270,27,1.1754977992539086,866.3703703703703,426.5925925925926,1.0762559896686632,591.5934284933262,True
