rank,name,status,pollution_score,source_score,source_count,contaminated_pixels,coverage_fraction,residual_sigma,aperture_radius_pixels,center_radius_pixels,rejected_large_segments,image_path,error
15,NGC4625,ok,0.8514613459185428,0.2068941267656883,2,28,0.02578268876611418,0.11363771228610513,18.8836017521517,3.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4625.phot.1.fits,
16,IC4901,ok,0.9231319690970672,0.3068838496664458,8,213,0.024649924777224858,0.035019848517204466,52.79999923706055,6.159999910990396,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC4901.phot.1.fits,
17,IC1954,ok,0.9667206036007419,0.4217614755353469,5,80,0.021798365122615803,0.11345666302907699,34.400001525878906,4.013333511352539,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1954.phot.1.fits,
18,UGC07129,ok,1.0498042710804365,0.49360496632956735,5,192,0.022247972190034764,0.013639286711292711,52.79999923706055,6.159999910990396,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC07129.phot.1.fits,
19,NGC4559,ok,1.0624452670394224,0.4522757755139986,4,72,0.02440677966101695,0.10464866759957123,30.900440931743535,3.6050514420367454,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4559.phot.1.fits,
20,ESO420-009,ok,1.1545423379866775,0.2725136720550348,2,32,0.03528114663726571,0.027615069763864474,17.200000762939453,3.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO420-009.phot.1.fits,
21,ESO079-005,ok,1.17494015921083,0.7172695164010221,10,221,0.018306825712392314,0.013811270303809091,62.400001525878906,7.280000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO079-005.phot.1.fits,
22,IC3521,ok,1.2206762271708285,0.3702196061662625,4,149,0.034018264840182645,0.030157789109352587,37.599998474121094,4.38666648864746,1,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC3521.phot.1.fits,
23,IC2007,ok,1.2220991367475527,0.28048614318832554,8,269,0.03766451974236908,0.020462508487168497,48.0,5.6,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC2007.phot.1.fits,
24,NGC4639,ok,1.3331279048994513,0.3200292556976503,13,495,0.040523945968072045,0.021459068488330266,62.781847277051035,7.324548848989287,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4639.phot.1.fits,
25,NGC4102,ok,1.3663754225700386,0.8003625227411588,8,172,0.022640515993155193,0.07536894149176007,49.599998474121094,5.786666488647461,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4102.phot.1.fits,
26,NGC1436,ok,1.4288251861273822,1.1304098743348323,4,58,0.011936612471701996,0.03525660501071546,39.599998474121094,4.619999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1436.phot.1.fits,
27,IC3115,ok,1.4835916859332345,1.1334516299108255,7,95,0.014005602240896359,0.017608600486994953,46.79999923706055,5.459999910990397,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC3115.phot.1.fits,
28,NGC3729,ok,1.5096535948975927,0.7538976123015084,18,667,0.030230239303843366,0.02603820743957567,84.4000015258789,9.846666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3729.phot.1.fits,
29,NGC1800,ok,1.5378476884442234,0.25992672624491076,6,238,0.05111683848797251,0.021639336908112355,38.7481712566734,4.52061997994523,1,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1800.phot.1.fits,
30,NGC3684,ok,1.614315472865906,0.7290533561497833,8,179,0.03541048466864491,0.06735715722041725,40.400001525878906,4.7133335113525385,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3684.phot.1.fits,
31,NGC1022,ok,1.6332736327162949,1.3491827236253857,7,161,0.011363636363636364,0.020688148289828127,67.5999984741211,7.88666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1022.phot.1.fits,
32,IC0600,ok,1.6525369966102423,0.8860017359882538,5,140,0.030661410424879545,0.017449683718291295,38.400001525878906,4.480000178019206,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC0600.phot.1.fits,
33,UGC06931,ok,1.6561275908939392,1.4563480372979072,4,58,0.007991182143841279,0.013298223218909251,48.400001525878906,5.646666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC06931.phot.1.fits,
34,NGC0918,ok,1.660244234425371,1.2041298360032802,2,37,0.01824457593688363,0.10843673948010422,25.600000381469727,3.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0918.phot.1.fits,
35,UGC07257,ok,1.6856250383445714,0.9810953011384856,6,163,0.02818118948824343,0.016878721926438973,43.20000076293945,5.040000089009602,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC07257.phot.1.fits,
36,NGC4424,ok,1.829201615940219,1.2645918857922356,20,467,0.022584389205919334,0.010784712722914357,81.6654466903967,9.527635447212948,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4424.phot.1.fits,
37,NGC4579,ok,1.859090746005969,1.414369081823479,19,549,0.017788866567299593,0.03207523774035489,99.81332789058449,11.644888253901524,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4579.phot.1.fits,
38,NGC4450,ok,1.8799049063072413,1.5272984501706754,20,523,0.014104258245462636,0.017649682318453104,109.37774418104226,12.760736821121597,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4450.phot.1.fits,
39,NGC3850,ok,1.890446487969464,1.560710276938289,7,198,0.013189448441247002,0.012447697022024104,69.5999984741211,8.119999821980795,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3850.phot.1.fits,
40,IC1014,ok,1.8917185948348743,1.432017102297561,7,154,0.018388059701492536,0.01697649749674925,52.0,6.0666666666666655,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1014.phot.1.fits,
41,NGC4487,ok,1.8996531810735215,1.302568813827864,7,154,0.023883374689826303,0.03433541676691856,45.599998474121094,5.319999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4487.phot.1.fits,
42,NGC4133,ok,1.909209085517218,1.2290416596893217,7,221,0.027206697033115845,0.0281183865794913,51.20000076293945,5.973333422342935,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4133.phot.1.fits,
43,NGC3264,ok,2.0264188376292878,1.7073212800192423,9,185,0.012763902304401822,0.014231231603669348,68.4000015258789,7.980000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3264.phot.1.fits,
44,NGC4540,ok,2.089463124482411,1.3403245569214952,19,487,0.029965542702436624,0.018666179859356362,72.4000015258789,8.446666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4540.phot.1.fits,
45,NGC0255,ok,2.1167449696933356,1.3836304238538266,11,277,0.029324581833580353,0.02553900355087587,55.20000076293945,6.440000089009603,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0255.phot.1.fits,
46,NGC6412,ok,2.1537222505479683,1.8569185975799316,4,52,0.011872146118721462,0.049588098683070736,37.599998474121094,4.38666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC6412.phot.1.fits,
47,PGC006626,ok,2.256592669292946,2.166708452352056,3,59,0.003595368677635588,0.013129674273154281,72.80000305175781,8.493333689371743,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC006626.phot.1.fits,
48,NGC1559,ok,2.459652105901487,1.6587551012562844,7,200,0.03203588018580811,0.1845617565024183,44.87920859965728,5.2359076699600156,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1559.phot.1.fits,
49,NGC5713,ok,2.480585963907853,0.8883159584641949,13,351,0.06369080021774633,0.10821038954763879,42.18155488175937,4.921181402871926,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5713.phot.1.fits,
50,NGC1341,ok,2.6343949490945153,0.6101206323401438,14,477,0.08097097267017485,0.027126563539279443,43.599998474121094,5.08666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1341.phot.1.fits,
51,ESO298-023,ok,2.661191022915634,2.4730189799048814,4,42,0.007526881720430108,0.013649022421712922,42.400001525878906,4.946666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO298-023.phot.1.fits,
52,NGC4781,ok,2.685764290870007,1.439345079557762,29,818,0.04985676845248979,0.0375996958826737,72.80000305175781,8.493333689371743,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4781.phot.1.fits,
53,UGC02302,ok,2.7225479727457302,2.3135562131722933,5,135,0.01635967038293747,0.014188783509688023,51.599998474121094,6.019999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC02302.phot.1.fits,
54,NGC4294,ok,2.810285132631683,1.1715856045771467,9,250,0.06554798112218144,0.05144676705150916,35.06954744759946,4.091447202219937,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4294.phot.1.fits,
55,NGC3447,ok,2.82822281037445,2.4590387240629195,9,219,0.014767363452461227,0.015254441841771453,69.19999694824219,8.073332977294921,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3447.phot.1.fits,
56,NGC1051,ok,2.837181246697563,2.452511568549624,8,218,0.01538678712591756,0.01554073579712767,67.5999984741211,7.88666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1051.phot.1.fits,
57,IC1953,ok,2.9120474487318653,2.375350201025443,8,117,0.02146788990825688,0.04443321892308515,41.93631235896536,4.892569775212626,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1953.phot.1.fits,
58,NGC5068,ok,2.9553764800851194,2.6085060224363503,17,315,0.013874818305950755,0.039395516247563316,85.58931769987672,9.98542039831895,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5068.phot.1.fits,
59,NGC1326A,ok,3.008538973185132,2.830804282605071,6,88,0.007109387623202456,0.012071622338860024,63.20000076293945,7.373333422342935,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1326A.phot.1.fits,
60,NGC4145,ok,3.1157326047180836,2.6162300346633662,13,241,0.01998010280218869,0.021057260260675188,62.400001525878906,7.280000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4145.phot.1.fits,
61,ESO054-021,ok,3.5210660839500543,2.6542663832765694,9,139,0.03467198802693939,0.024655100392780255,36.0,4.199999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO054-021.phot.1.fits,
62,PGC007654,ok,3.557120079918459,3.374554164014085,6,95,0.007302636636174956,0.011950683346452353,64.80000305175781,7.560000356038412,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC007654.phot.1.fits,
63,NGC4654,ok,3.6016868490419105,2.3220000568332777,36,791,0.0511874716883453,0.057063445652490136,70.62957526317489,8.24011711403707,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4654.phot.1.fits,
64,ESO358-020,ok,3.6060747637649637,3.2689128519457715,9,182,0.013486476472767692,0.012573765162414936,66.0,7.699999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO358-020.phot.1.fits,
65,PGC042160,ok,3.675295555051141,3.006782896823293,10,169,0.026740506329113924,0.015012200808643274,45.20000076293945,5.273333422342936,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC042160.phot.1.fits,
66,NGC4618,ok,3.736042509922003,3.0684815031505708,11,209,0.02670244027085729,0.04316989872415718,50.274525390677226,5.865361295579009,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4618.phot.1.fits,
67,NGC4525,ok,3.9086967278784384,3.3976165087272405,12,250,0.02044320876604792,0.015822808256083478,62.79999923706055,7.326666577657064,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4525.phot.1.fits,
68,NGC4900,ok,3.988160768230296,3.388994391015985,12,207,0.02396665508857242,0.07402454644740591,52.79999923706055,6.159999910990396,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4900.phot.1.fits,
69,IC5273,ok,4.190092995446772,3.4944698920162316,22,541,0.027824924137221624,0.027717406014540598,79.19999694824219,9.239999643961587,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC5273.phot.1.fits,
70,NGC0701,ok,4.198423424448572,2.4074959598179864,16,638,0.07163709858522345,0.028438783346109598,53.599998474121094,6.2533331553141265,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0701.phot.1.fits,
71,IC1933,ok,4.232612879705333,3.4148670763480187,16,341,0.032709832134292564,0.02417247814331354,58.0,6.766666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1933.phot.1.fits,
72,ESO359-031,ok,4.2374577668620494,3.9638287621875543,7,96,0.01094516018697982,0.013361668456539445,53.20000076293945,6.206666755676269,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO359-031.phot.1.fits,
73,NGC4532,ok,4.508992831325058,2.9804340045525355,23,1109,0.06114235307090087,0.011955662408868141,76.51537709978284,8.926793994974664,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4532.phot.1.fits,
74,NGC0991,ok,4.5510208749587555,4.250783477947165,11,172,0.012009495880463622,0.019799758386293678,68.0,7.933333333333334,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0991.phot.1.fits,
75,NGC3380,ok,4.61381221099879,4.017981470488523,13,383,0.023833229620410703,0.015376289759484772,72.0,8.399999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3380.phot.1.fits,
76,ESO236-039,ok,4.685972502463262,4.186275349222801,7,99,0.019987886129618413,0.015555283734029089,40.0,4.666666666666667,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO236-039.phot.1.fits,
77,ESO013-016,ok,4.7535530757287185,4.239854445591733,14,264,0.02054794520547945,0.01794568187149671,64.4000015258789,7.513333511352538,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO013-016.phot.1.fits,
78,NGC4668,ok,4.770965789621055,3.9672762122878256,16,413,0.032147583093329185,0.015593828303862039,64.4000015258789,7.513333511352538,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4668.phot.1.fits,
79,NGC0685,ok,4.80179337636449,4.358661914030664,21,348,0.01772525849335303,0.021111145733517217,79.5999984741211,9.28666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0685.phot.1.fits,
80,NGC2500,ok,4.860295328979934,4.389240413893781,7,152,0.01884219660344614,0.03003099374619379,51.01024828144719,5.951195632835505,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC2500.phot.1.fits,
81,UGC04988,ok,4.90713526284287,4.654921962451683,4,49,0.010088532015647519,0.013356045397943314,39.599998474121094,4.619999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC04988.phot.1.fits,
82,PGC011677,ok,4.940290235664777,4.81417393598518,6,74,0.005044651987183857,0.012435432993509625,68.80000305175781,8.026667022705078,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC011677.phot.1.fits,
83,PGC035705,ok,5.006477827369321,4.685480848517357,10,153,0.01283987915407855,0.012995893551526654,62.0,7.233333333333333,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC035705.phot.1.fits,
84,UGC05832,ok,5.086763648526857,4.555042143345981,11,234,0.02126886020723505,0.015915435283568348,59.599998474121094,6.953333155314127,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05832.phot.1.fits,
85,NGC4981,ok,5.1489736398070125,4.363094075497514,27,557,0.031435182572379934,0.036012638012321116,75.5999984741211,8.819999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4981.phot.1.fits,
86,NGC2681,ok,5.39678800757212,5.260601237144104,4,70,0.005447470817120622,0.03648306548699994,64.4000015258789,7.513333511352538,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC2681.phot.1.fits,
87,ESO202-041,ok,5.495567985785072,5.357665482854643,6,80,0.005516100117217128,0.01169189018081654,68.4000015258789,7.980000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO202-041.phot.1.fits,
88,UGC12151,ok,5.560645838368275,5.320358847709009,6,71,0.00961147962637065,0.013256838958032213,48.79999923706055,5.69333324432373,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC12151.phot.1.fits,
89,NGC7764,ok,5.57299456206789,3.9609518791410605,13,423,0.06448170731707317,0.0343012541563622,46.0,5.366666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC7764.phot.1.fits,
90,IC3517,ok,5.718534126302513,5.544242187304692,10,112,0.006971677559912854,0.01212305372719736,72.0,8.399999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC3517.phot.1.fits,
91,UGC05354,ok,5.777121173668982,5.154391542117347,10,336,0.024909185262065387,0.013264245166328731,66.0,7.699999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05354.phot.1.fits,
92,NGC0600,ok,5.802657475434386,5.433228890297889,18,308,0.014777143405459867,0.016032421783760936,82.0,9.566666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0600.phot.1.fits,
93,UGC09245,ok,5.849673290944445,5.500152633560286,14,245,0.013980826295366355,0.012349278737349275,75.19999694824219,8.77333297729492,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC09245.phot.1.fits,
94,PGC002492,ok,5.858016515298329,5.596747885709088,9,115,0.010450745183569612,0.01322963577053746,59.599998474121094,6.953333155314127,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC002492.phot.1.fits,
95,NGC1367,ok,6.0471195706468235,5.788079419423384,15,296,0.010361606048937586,0.01650690298565455,96.0,11.2,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1367.phot.1.fits,
96,NGC4020,ok,6.119832819048933,4.939534235407233,27,740,0.04721194334566799,0.014409886930093985,71.1200603087629,8.297340369355672,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4020.phot.1.fits,
97,NGC5569,ok,6.51392889004871,6.173618585599061,11,186,0.013612412177985948,0.013482471837385247,66.4000015258789,7.746666844685873,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5569.phot.1.fits,
98,NGC3485,ok,6.895839037737002,6.01282673046702,36,772,0.03532049229079929,0.018646032804132993,84.0,9.799999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3485.phot.1.fits,
99,PGC051523,ok,6.916064625301297,6.352811613253104,14,374,0.02253012048192771,0.012861350482614362,73.19999694824219,8.539999643961588,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC051523.phot.1.fits,
100,NGC4496A,ok,7.161385680188808,6.513882491726137,13,264,0.025900127538506817,0.027510369013883706,57.38653048603109,6.695095223370294,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4496A.phot.1.fits,
101,NGC3953,ok,7.268378220063993,6.782625006391817,13,328,0.019430128546887034,0.06660169008772641,73.81771870427286,8.612067182165168,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3953.phot.1.fits,
102,ESO443-085,ok,7.526809127369376,7.087259542225164,18,267,0.01758198340576847,0.01445838311783423,70.0,8.166666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO443-085.phot.1.fits,
103,NGC1640,ok,7.604825347871057,7.044857611940053,27,722,0.02239870943724018,0.015878151520563558,102.0,11.899999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1640.phot.1.fits,
104,NGC4498,ok,7.605341656899766,6.2258907191449415,28,812,0.055178037510192984,0.013057429056465062,68.91288695884094,8.039836811864776,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4498.phot.1.fits,
105,NGC0578,ok,7.753607898445674,6.622946445203575,30,694,0.045226458129683934,0.033824541299711144,70.4000015258789,8.21333351135254,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0578.phot.1.fits,
106,NGC7424,ok,7.969332449932809,7.556335966855985,28,512,0.01651985932307295,0.017139540952334463,100.0,11.666666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC7424.phot.1.fits,
107,NGC0289,ok,8.08898430134024,6.713040597360373,29,1181,0.055037748159194703,0.024480636918770268,83.19999694824219,9.706666310628256,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0289.phot.1.fits,
108,UGC04499,ok,8.155682521537235,7.950690359472843,14,204,0.008199686482575666,0.012457638563420205,89.5999984741211,10.453333155314127,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC04499.phot.1.fits,
109,NGC4449,ok,9.112467908729972,8.417165531293024,46,923,0.027812095097477927,0.05581519366967385,103.49195169965843,12.074061031626815,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4449.phot.1.fits,
