name,status,png,raw_segments,kept_segments,masked_fraction,background_level,background_rms,error
ESO013-016,ok,.tmp_toy_panel_check\sep_aligned\ESO013-016_sep_thr1.9_area5_deb0.0018_dil4.png,1524,1523,0.18668987929433611,-0.00747405830770731,0.018641212955117226,
