name,status,segments_kept,segments_raw,masked_pixels,masked_fraction,report_png,cleaned_fits,elapsed_seconds,error
ESO013-016,ok,0,0,0,0.0,.tmp_toy_panel_check\mtobjects2\ESO013-016_mtobjects_optimised_report.png,,2.551823699992383,
