name,status,segments_kept,segments_raw,masked_pixels,masked_fraction,report_png,cleaned_fits,elapsed_seconds,error
NGC1291,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC1291_mtobjects_optimised_report.png,,2.8060027999963495,
NGC1302,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC1302_mtobjects_optimised_report.png,,1.8525814000022365,
NGC1313,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC1313_mtobjects_optimised_report.png,,6.033333300001686,
NGC1326A,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC1326A_mtobjects_optimised_report.png,,1.1735473000007914,
NGC1341,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC1341_mtobjects_optimised_report.png,,1.3120870000057039,
NGC1347,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC1347_mtobjects_optimised_report.png,,0.875377300006221,
NGC1350,ok,1,2,423,0.0002124146575152607,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC1350_mtobjects_optimised_report.png,,1.7864555000051041,
NGC1367,ok,1,1,284,0.00011066817861220545,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC1367_mtobjects_optimised_report.png,,1.8079704999981914,
NGC1436,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC1436_mtobjects_optimised_report.png,,0.9107164000015473,
NGC1493,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC1493_mtobjects_optimised_report.png,,2.0427924999967217,
NGC1512,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC1512_mtobjects_optimised_report.png,,2.2889348000026075,
NGC1559,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC1559_mtobjects_optimised_report.png,,1.6229635999989114,
NGC1640,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC1640_mtobjects_optimised_report.png,,0.9803482000061194,
NGC1672,ok,1,1,256,0.00018118096014585068,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC1672_mtobjects_optimised_report.png,,1.3883722999962629,
NGC1800,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC1800_mtobjects_optimised_report.png,,0.7869825000016135,
NGC1808,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC1808_mtobjects_optimised_report.png,,1.505946600002062,
NGC1879,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC1879_mtobjects_optimised_report.png,,1.3311108000052627,
NGC2500,ok,1,1,228,0.00022171008489162462,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC2500_mtobjects_optimised_report.png,,0.956189299999096,
NGC2681,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC2681_mtobjects_optimised_report.png,,1.101825199999439,
NGC2903,ok,0,2,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC2903_mtobjects_optimised_report.png,,3.000809000004665,
NGC2968,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC2968_mtobjects_optimised_report.png,,1.7556831999972928,
NGC3185,ok,1,1,340,0.00022742596615901625,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3185_mtobjects_optimised_report.png,,1.0491314999962924,
NGC3227,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3227_mtobjects_optimised_report.png,,1.3848486999995657,
NGC3264,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3264_mtobjects_optimised_report.png,,1.165691499998502,
NGC3287,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3287_mtobjects_optimised_report.png,,1.2758729000051972,
