name,status,report_png,cleaned_fits,raw_segments,kept_segments,masked_fraction,background_level,background_rms,elapsed_seconds,error
NGC0672,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC0672_sep_thr2.5_area15_deb0.0001_dil2.png,,1713,1710,0.08167499869331685,0.05946984142065048,0.010566022247076035,2.4004032999946503,
NGC0685,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC0685_sep_thr2.5_area15_deb0.0001_dil2.png,,387,386,0.0651682610445497,0.0027334964834153652,0.01728678122162819,0.9753322000033222,
NGC0701,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC0701_sep_thr2.5_area15_deb0.0001_dil2.png,,240,238,0.032381066828125214,0.08701013028621674,0.014501775614917278,0.8454469999996945,
NGC0918,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC0918_sep_thr2.5_area15_deb0.0001_dil2.png,,303,301,0.0627327553712778,0.11827230453491211,0.01560748741030693,0.8713824000005843,
NGC0986,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC0986_sep_thr2.5_area15_deb0.0001_dil2.png,,1376,1374,0.08044145092305828,0.01808580569922924,0.008157351985573769,1.732933300001605,
NGC0991,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC0991_sep_thr2.5_area15_deb0.0001_dil2.png,,320,319,0.05370103572560203,0.05927374213933945,0.016111496835947037,0.8170451999976649,
NGC1022,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1022_sep_thr2.5_area15_deb0.0001_dil2.png,,297,296,0.03874440802684907,0.08476254343986511,0.01631738618016243,0.8255070000013802,
NGC1051,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1051_sep_thr2.5_area15_deb0.0001_dil2.png,,327,326,0.0357618953842425,0.06438776105642319,0.0164454597979784,0.7532917999997153,
NGC1097,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1097_sep_thr2.5_area15_deb0.0001_dil2.png,,2026,2012,0.06629024306190585,0.03589945286512375,0.010190244764089584,3.522639100003289,
NGC1187,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1187_sep_thr2.5_area15_deb0.0001_dil2.png,,1094,1093,0.050892720012286896,0.04070255905389786,0.022186346352100372,1.8713357000015094,
NGC1255,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1255_sep_thr2.5_area15_deb0.0001_dil2.png,,665,664,0.04371257167126778,0.035320721566677094,0.02143787033855915,1.6024467000024742,
NGC1291,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1291_sep_thr2.5_area15_deb0.0001_dil2.png,,2256,2255,0.04858821248784862,0.027216216549277306,0.01053152047097683,3.4759593999988283,
NGC1302,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1302_sep_thr2.5_area15_deb0.0001_dil2.png,,1008,1006,0.039911303947166334,0.035741597414016724,0.021519476547837257,1.746120099996915,
NGC1313,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1313_sep_thr2.5_area15_deb0.0001_dil2.png,,3345,3344,0.17753593270198437,0.01958443410694599,0.00896593276411295,4.704669000006106,
NGC1326A,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1326A_sep_thr2.5_area15_deb0.0001_dil2.png,,349,348,0.02824590160808613,0.00529114156961441,0.016050118952989578,0.9383931999982451,
NGC1341,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1341_sep_thr2.5_area15_deb0.0001_dil2.png,,382,381,0.024455515386650205,0.006194133311510086,0.01664075069129467,1.1177430000025197,
NGC1347,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1347_sep_thr2.5_area15_deb0.0001_dil2.png,,366,365,0.04656219665734414,0.05294397473335266,0.01615685038268566,0.831244400003925,
NGC1350,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1350_sep_thr2.5_area15_deb0.0001_dil2.png,,651,649,0.03132337846768184,0.025573207065463066,0.024482201784849167,1.748103700003412,
NGC1367,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1367_sep_thr2.5_area15_deb0.0001_dil2.png,,857,855,0.032224313487099754,0.04268955439329147,0.021854182705283165,1.6242088999933912,
NGC1436,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1436_sep_thr2.5_area15_deb0.0001_dil2.png,,373,372,0.05608313335356786,0.007473258301615715,0.016684070229530334,0.9183116999993217,
NGC1493,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1493_sep_thr2.5_area15_deb0.0001_dil2.png,,959,958,0.03427668682354863,0.016244351863861084,0.02168484963476658,1.8805370000045514,
NGC1512,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1512_sep_thr2.5_area15_deb0.0001_dil2.png,,1823,1821,0.05510010890127849,0.02620576322078705,0.00961692538112402,2.6552563999939593,
NGC1559,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1559_sep_thr2.5_area15_deb0.0001_dil2.png,,1613,1612,0.06471659960299293,0.014520824886858463,0.011071547865867615,1.7805108000029577,
NGC1640,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1640_sep_thr2.5_area15_deb0.0001_dil2.png,,344,343,0.057141360782248796,0.03746190667152405,0.016943324357271194,1.114209800005483,
NGC1672,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1672_sep_thr2.5_area15_deb0.0001_dil2.png,,754,750,0.09316381589749687,0.02465781942009926,0.013662472367286682,1.7819945999945048,
NGC1800,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1800_sep_thr2.5_area15_deb0.0001_dil2.png,,497,496,0.09006186964997033,0.022063273936510086,0.008979348465800285,0.9164984000017284,
NGC1808,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1808_sep_thr2.5_area15_deb0.0001_dil2.png,,707,704,0.0822062298603652,0.011828718706965446,0.011836929246783257,1.6846264999985578,
NGC1879,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC1879_sep_thr2.5_area15_deb0.0001_dil2.png,,421,420,0.05499153102536561,0.0360950231552124,0.016160044819116592,1.2379700999954366,
NGC2500,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC2500_sep_thr2.5_area15_deb0.0001_dil2.png,,465,462,0.07503816719663156,0.03308519721031189,0.01624405011534691,1.031640699999116,
NGC2681,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC2681_sep_thr2.5_area15_deb0.0001_dil2.png,,660,659,0.04487675007048461,0.010958036407828331,0.016051430255174637,0.9664967999997316,
NGC2903,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC2903_sep_thr2.5_area15_deb0.0001_dil2.png,,2777,2768,0.06667092698829433,0.07561653107404709,0.010703127831220627,4.928964200000337,
NGC2968,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC2968_sep_thr2.5_area15_deb0.0001_dil2.png,,970,967,0.04256179467821813,0.06970782577991486,0.013902338221669197,1.822751599996991,
NGC3185,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3185_sep_thr2.5_area15_deb0.0001_dil2.png,,597,593,0.04371662189496666,0.07340292632579803,0.016983166337013245,0.9401645000034478,
NGC3227,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3227_sep_thr2.5_area15_deb0.0001_dil2.png,,224,222,0.017201672486706596,0.09947337955236435,0.02975122071802616,1.207329100005154,
NGC3264,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3264_sep_thr2.5_area15_deb0.0001_dil2.png,,398,397,0.02156625553215607,0.032617826014757156,0.0170725230127573,0.9253926000019419,
NGC3287,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3287_sep_thr2.5_area15_deb0.0001_dil2.png,,453,452,0.03175085913939417,0.09603159129619598,0.01770670898258686,1.2610630999988643,
NGC3319,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3319_sep_thr2.5_area15_deb0.0001_dil2.png,,875,874,0.14006694770995418,0.017696481198072433,0.0068566151894629,1.582662499997241,
NGC3344,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3344_sep_thr2.5_area15_deb0.0001_dil2.png,,389,386,0.08190488877509004,0.02497868984937668,0.017106901854276657,1.0557515999971656,
NGC3359,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3359_sep_thr2.5_area15_deb0.0001_dil2.png,,923,922,0.03441032210435026,0.04008994624018669,0.01721276342868805,1.766986700000416,
NGC3380,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3380_sep_thr2.5_area15_deb0.0001_dil2.png,,363,362,0.035893685077417976,0.0864327922463417,0.01486949808895588,0.7821187999943504,
NGC3447,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3447_sep_thr2.5_area15_deb0.0001_dil2.png,,391,390,0.05055124133229127,0.07127898186445236,0.015199117362499237,0.7859033999993699,
NGC3485,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3485_sep_thr2.5_area15_deb0.0001_dil2.png,,388,387,0.05523599997634382,0.10370410233736038,0.015298829413950443,0.8257995000021765,
NGC3486,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3486_sep_thr2.5_area15_deb0.0001_dil2.png,,765,764,0.09934357581416405,0.06803250312805176,0.008341933600604534,1.161130000000412,
NGC3504,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3504_sep_thr2.5_area15_deb0.0001_dil2.png,,1089,1086,0.056757010075763496,0.05412112548947334,0.009994040243327618,1.2921129000023939,
NGC3627,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3627_sep_thr2.5_area15_deb0.0001_dil2.png,,1313,1306,0.04598408924534047,0.05824664607644081,0.011618133634328842,2.2667070999959833,
NGC3673,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3673_sep_thr2.5_area15_deb0.0001_dil2.png,,1447,1445,0.044356908632770704,0.03140127286314964,0.022404301911592484,2.1278678000016953,
NGC3681,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3681_sep_thr2.5_area15_deb0.0001_dil2.png,,285,284,0.03239348543787532,0.11756326258182526,0.01584184728562832,0.831635800001095,
NGC3684,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3684_sep_thr2.5_area15_deb0.0001_dil2.png,,396,395,0.027244161197728968,0.14066225290298462,0.01694820076227188,1.1071761999992304,
NGC3726,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3726_sep_thr2.5_area15_deb0.0001_dil2.png,,506,504,0.09543010752688172,0.012202526442706585,0.012145185843110085,1.0252169000013964,
NGC3729,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3729_sep_thr2.5_area15_deb0.0001_dil2.png,,257,255,0.028449927672884526,0.01238054409623146,0.025087524205446243,0.8464409999942291,
NGC3850,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3850_sep_thr2.5_area15_deb0.0001_dil2.png,,366,365,0.03797424793708193,0.022252997383475304,0.016026008874177933,0.8406573999964166,
NGC3930,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3930_sep_thr2.5_area15_deb0.0001_dil2.png,,401,400,0.027011528907396307,0.06761021167039871,0.01733887940645218,1.2525800999937928,
NGC3953,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3953_sep_thr2.5_area15_deb0.0001_dil2.png,,942,941,0.051839675408527,0.0070750415325164795,0.01179554034024477,1.5634374000001117,
NGC3992,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC3992_sep_thr2.5_area15_deb0.0001_dil2.png,,1554,1551,0.033318459314175125,0.044104188680648804,0.02018730342388153,2.9795066000006045,
NGC4020,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4020_sep_thr2.5_area15_deb0.0001_dil2.png,,469,468,0.055415652764416276,0.07306794077157974,0.00898701511323452,0.8873634999981732,
NGC4064,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4064_sep_thr2.5_area15_deb0.0001_dil2.png,,611,610,0.044472527372063864,0.04983143508434296,0.013170872814953327,0.9819837000031839,
NGC4102,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4102_sep_thr2.5_area15_deb0.0001_dil2.png,,397,396,0.022493501438718914,0.04222023859620094,0.0161911454051733,1.019098299999314,
NGC4116,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4116_sep_thr2.5_area15_deb0.0001_dil2.png,,670,669,0.05280236344551915,0.10168677568435669,0.0145374471321702,1.3760429999965709,
NGC4123,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4123_sep_thr2.5_area15_deb0.0001_dil2.png,,410,409,0.03540993279281191,0.052900590002536774,0.016510963439941406,1.5571151000040118,
NGC4133,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4133_sep_thr2.5_area15_deb0.0001_dil2.png,,547,546,0.04446110188068079,0.011321112513542175,0.016116006299853325,0.9495270999977947,
NGC4145,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4145_sep_thr2.5_area15_deb0.0001_dil2.png,,963,962,0.036589421559503094,0.0658634677529335,0.022848445922136307,1.5107476999983191,
NGC4204,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4204_sep_thr2.5_area15_deb0.0001_dil2.png,,1150,1149,0.026211951748150115,0.06597074121236801,0.021844208240509033,2.089370300003793,
NGC4214,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4214_sep_thr2.5_area15_deb0.0001_dil2.png,,1225,1224,0.1484939310447539,0.011751491576433182,0.007170733995735645,1.606289299998025,
NGC4293,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4293_sep_thr2.5_area15_deb0.0001_dil2.png,,932,930,0.05522320162770336,0.05397782102227211,0.008932541124522686,1.764751199996681,
NGC4294,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4294_sep_thr2.5_area15_deb0.0001_dil2.png,,2607,2606,0.07466151577904831,0.050841860473155975,0.008401172235608101,2.4398478000002797,
NGC4303,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4303_sep_thr2.5_area15_deb0.0001_dil2.png,,1009,1005,0.06499122530303525,0.09356298297643661,0.013376173563301563,1.8893100999994203,
NGC4314,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4314_sep_thr2.5_area15_deb0.0001_dil2.png,,440,439,0.03651344062120269,0.014686556532979012,0.014256710186600685,1.3394304000030388,
NGC4369,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4369_sep_thr2.5_area15_deb0.0001_dil2.png,,940,939,0.05405754601127912,0.014128120616078377,0.009104572236537933,1.0655537000056938,
NGC4389,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4389_sep_thr2.5_area15_deb0.0001_dil2.png,,412,409,0.030077010790873736,0.04583531618118286,0.016912776976823807,1.4956792000011774,
NGC4405,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4405_sep_thr2.5_area15_deb0.0001_dil2.png,,665,663,0.05163639975220857,0.05016995966434479,0.012790433131158352,0.9443577999991248,
NGC4424,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4424_sep_thr2.5_area15_deb0.0001_dil2.png,,2095,2092,0.08382386786106291,0.047925081104040146,0.008501166477799416,2.2098792000033427,
NGC4449,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4449_sep_thr2.5_area15_deb0.0001_dil2.png,,490,487,0.0678472545616189,0.013027084991335869,0.015736030414700508,1.2389256999958889,
NGC4450,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4450_sep_thr2.5_area15_deb0.0001_dil2.png,,741,739,0.037371025752841534,0.03179830312728882,0.012495202012360096,1.4937479000000167,
NGC4457,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4457_sep_thr2.5_area15_deb0.0001_dil2.png,,725,724,0.06045929372611857,0.05742589384317398,0.013113505207002163,1.122370700002648,
NGC4487,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4487_sep_thr2.5_area15_deb0.0001_dil2.png,,862,861,0.02977720801149858,0.09474514424800873,0.02583145536482334,1.5242740999965463,
NGC4496A,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4496A_sep_thr2.5_area15_deb0.0001_dil2.png,,545,543,0.053088949360640195,0.05286154896020889,0.015157842077314854,0.9471589000022504,
NGC4498,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4498_sep_thr2.5_area15_deb0.0001_dil2.png,,892,891,0.07410327767470624,0.03405936807394028,0.01178430113941431,1.085524499998428,
NGC4525,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4525_sep_thr2.5_area15_deb0.0001_dil2.png,,351,350,0.018375979395263534,0.060221269726753235,0.016233695670962334,0.933283800004574,
NGC4532,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4532_sep_thr2.5_area15_deb0.0001_dil2.png,,738,738,0.0680903830256269,0.056937187910079956,0.013060411438345909,1.0438580999980331,
NGC4535,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4535_sep_thr2.5_area15_deb0.0001_dil2.png,,2001,2000,0.041762480414761216,0.06726530194282532,0.020971905440092087,3.155648200001451,
NGC4540,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4540_sep_thr2.5_area15_deb0.0001_dil2.png,,377,376,0.03083559743697657,0.07024756073951721,0.01648440770804882,0.9280763999995543,
NGC4559,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4559_sep_thr2.5_area15_deb0.0001_dil2.png,,1978,1974,0.05795600152144699,0.014840609394013882,0.009988509118556976,2.194255799993698,
NGC4579,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-spike\NGC4579_sep_thr2.5_area15_deb0.0001_dil2.png,,870,868,0.04285201936078858,0.0386449471116066,0.012504344806075096,1.4738219999999274,
