,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
0,1636148068921376768,Gaia DR3 69805798521250560,69805798521250560,434721283,2016.0,56.24863115999279,0.05451691,24.642582257680882,0.035409387,0.9437596679009509,0.05456776,17.295187,13.642322,2.190487348950862,0.07691719,-13.465314592937117,0.04538464,-0.08457563,-0.12120626,-0.1070691,-0.044403426,-0.06428099,-0.088719435,0.4011055,0.065867424,-0.019889683,-0.16655363,228,0,228,0,-0.26778725,226.14418,0.0,2.6916138e-15,31,False,1.4556919,,,,,,,,26,14,0.107383676,30,8,0,0.021260263,127.671455,0,0,0.9858587,0.057639945,0.45127526,0.20261048,0.51009727,-77.99937,4.963579,-24.099861,29.965069,False,253,5657.008124281831,3.119115,1813.658,16.3059,27,2413.9883826153778,13.182419,183.12181,16.881704,28,4677.568722212121,11.562426,404.54907,15.572845,1.253588,0,0,0,1,0,1.3088589,0.57580376,0.7330551,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,165.81692314640406,-23.436385716306717,59.556124917069106,4.699909893813823,False,False,0,True,False,False,False,False,True,True,False,1.0212377e-13,5.1014336e-13,0.9999899,5164.488,5131.9097,5200.215,4.6057,4.5932,4.622,-0.4315,-0.4803,-0.3835,852.9208,832.3257,875.2829,0.7913,0.7661,0.8197,0.6265,0.6058,0.6497,0.3371,0.3259,0.3496,MARCS
1,1636148068921376768,Gaia DR3 69805901600465152,69805901600465152,364945714,2016.0,56.24727995894163,0.032967642,24.65570538537785,0.021415904,0.8311574217226121,0.033124566,25.091873,3.8595989,0.49759409475044836,0.046352305,-3.8273885658895668,0.027644936,-0.06937171,-0.20822708,-0.16337734,-0.044080283,-0.16295767,-0.086493246,0.33552015,0.1774572,0.008364116,-0.13438639,229,0,229,0,7.73472,439.4212,0.17060396,9.135673,31,False,1.5174482,,,,,,,,26,14,0.06486294,30,8,0,0.01889069,123.04663,0,0,1.3851987,0.10425957,0.44347617,0.2667011,0.519527,-121.36688,5.8025384,-26.541088,30.648846,False,253,28807.05156967625,7.002363,4113.9043,14.53862,29,14312.976677498866,21.047905,680.01904,14.949217,28,20993.608653752763,21.064827,996.6191,13.9426775,1.225623,0,2,0,0,0,1.0065393,0.41059685,0.5959425,-5.6504507,16.011703,2,14,4,11,3.7088838,,,919.0781,,5500.0,1.0,-1.0,111,,,,13.7456255,0.13305621,11,,NOT_AVAILABLE,165.8063950031741,-23.427418523189722,59.557843294882865,4.712978624158495,False,False,0,True,True,False,False,False,True,True,False,1.0222464e-13,5.107601e-13,0.99998,6421.0596,6390.5806,6451.1064,4.2511,4.2308,4.272,-0.5118,-0.5351,-0.4922,1057.8616,1027.08,1088.9198,0.9182,0.9014,0.9336,0.7734,0.7589,0.7869,0.4206,0.4128,0.4279,A
2,1636148068921376768,Gaia DR3 69805901600465536,69805901600465536,575844215,2016.0,56.248963878828214,0.02904989,24.646361688721974,0.018401762,1.5491388879533554,0.02847475,54.40395,9.743042,7.372404958972663,0.039751,-6.369812663837182,0.023250002,-0.113072425,-0.06575932,-0.18349001,-0.0064687366,-0.13652748,-0.021506278,0.38409477,0.018630836,-0.0645974,-0.14160909,218,0,218,0,-1.7554911,183.19873,0.0,0.0,31,False,1.4690926,,,,,,,,25,14,0.05556094,30,8,0,0.021337947,125.506775,0,0,0.914644,0.0990952,0.48011085,0.22776647,0.50567967,-62.64431,7.1412797,-26.862402,29.000816,False,240,21192.273020890985,5.863403,3614.33,14.871923,29,9374.72521987522,21.591228,434.19138,15.408646,29,17003.453148211946,28.135695,604.3374,14.171553,1.2447073,0,0,0,0,0,1.237093,0.5367222,0.7003708,49.561497,7.8707547,2,14,2,10,4.128072,,,919.0781,,5500.0,1.0,-0.5,111,,,,13.754601,0.070471816,14,,NOT_AVAILABLE,165.81442409739432,-23.433366093898343,59.5572617001767,4.7035281750328375,False,False,0,True,True,False,False,False,True,True,False,1.0255069e-13,5.1223777e-13,0.9999477,5512.8438,5493.2793,5561.95,4.5039,4.4901,4.5139,-0.3202,-0.3414,-0.2825,583.9617,573.8546,602.9193,0.8721,0.8588,0.9022,0.7024,0.6913,0.7276,0.379,0.373,0.3927,MARCS
3,1636148068921376768,Gaia DR3 69805935960203392,69805935960203392,1555655204,2016.0,56.27054240577331,0.07790425,24.6474754189256,0.05622352,1.025008949947923,0.081787154,12.5326395,10.60161,6.8928967344856975,0.11076184,-8.05494305625505,0.07254579,0.09627376,-0.17794608,-0.0032911485,0.12980136,-0.09037266,0.111505695,0.5573665,-0.002602691,-0.06686152,0.051253922,207,0,207,0,1.5606725,244.83076,0.19447832,1.3619044,31,False,1.3920388,,,,,,,,24,13,0.15343145,28,6,0,0.033337228,147.94835,13,0,1.0769508,0.058745302,0.44183636,0.21910678,0.47170714,-78.118996,0.9185429,-22.731949,29.937359,False,232,3822.952353176983,5.346197,715.0788,16.731369,27,1382.9996413347872,14.615053,94.62844,17.486486,26,3856.292478791272,21.435987,179.89806,15.782471,1.3704833,0,27,0,26,0,1.7040157,0.7551174,0.9488983,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,165.82955119356967,-23.4194651840173,59.576698635739575,4.700266417291522,False,False,0,False,False,False,False,False,True,True,False,1.023436e-13,9.0303844e-13,0.99996966,4415.314,4391.298,4445.212,4.5049,4.4846,4.5201,-0.2394,-0.3161,-0.17,770.9667,757.7058,789.7993,0.8458,0.8104,0.8906,0.6278,0.6009,0.662,0.3341,0.3199,0.3522,MARCS
4,1636148068921376768,Gaia DR3 69806039039416832,69806039039416832,650605350,2016.0,56.27740714247925,0.10863763,24.678409040272616,0.07199856,7.5284014269211195,0.11225359,67.06602,49.168438,20.24411977407674,0.15253994,-44.80748682496666,0.09292266,0.037324585,-0.14218849,-0.19872144,0.08449141,-0.15599205,0.03936098,0.35469797,0.12266615,-0.09544368,-0.029984092,257,0,257,0,1.0958048,306.09146,0.22270559,0.7433068,31,False,1.2195768,,,,,,,,29,15,0.21265633,32,9,0,0.0377762,99.178085,0,0,1.0478622,0.10867732,0.41750884,0.25314745,0.52249026,-74.73478,2.1197898,-27.889399,31.698427,False,273,1682.7631339240004,3.1264324,538.2375,17.622309,27,184.58790692817783,13.989071,13.195151,19.673035,28,2464.9279412330006,22.558332,109.269066,16.268385,1.5745032,0,1,0,3,0,3.4046497,2.050726,1.3539238,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,165.8121528742935,-23.392246198268786,59.58968100182781,4.729048441306459,False,False,0,True,False,False,False,False,True,True,False,1.0212976e-13,5.1853763e-13,0.99998933,3093.5596,3091.7344,3096.3494,4.9487,4.9433,4.9538,0.1463,0.1305,0.16,136.1685,134.1234,138.1237,1.0777,1.0494,1.1115,0.6398,0.6231,0.6599,0.4683,0.4566,0.482,MARCS
5,1636148068921376768,Gaia DR3 69806107758894976,69806107758894976,993494369,2016.0,56.24396966595952,0.054716166,24.665878429795082,0.035111897,2.9152954059140637,0.05376332,54.224617,37.17308,30.429650578356245,0.078637496,-21.351212463789484,0.046133053,-0.11143664,-0.16301502,-0.12537979,-0.07573513,-0.08177484,-0.08408786,0.38489774,0.04606871,-0.039655328,-0.113546066,228,0,225,3,-0.70002246,213.67268,0.0,0.0,31,False,1.3218541,,,,,,,,26,14,0.10938226,30,8,0,0.011811527,104.47939,0,0,0.96531624,0.051457565,0.45144343,0.19539209,0.5213357,-88.296394,5.847476,-23.300243,29.845675,False,251,5875.1493527393095,3.1606717,1858.8293,16.26482,28,1464.5432652857794,20.5945,71.11332,17.424286,28,6521.591133826495,17.037163,382.78622,15.212011,1.3593075,0,2,0,1,0,2.2122746,1.1594658,1.0528088,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,165.79656348057546,-23.42183656433737,59.557163602334604,4.723565516591409,False,False,0,True,False,False,False,False,False,True,False,1.0765377e-13,5.377705e-13,0.99944246,,,,,,,,,,,,,,,,,,,,,,
6,1636148068921376768,Gaia DR3 69806107758895104,69806107758895104,425930021,2016.0,56.241044070606705,0.051858034,24.664036267040704,0.033206288,1.0237043621074358,0.051032368,20.059904,7.5174932,7.383219341257357,0.074391685,-1.4144879294953903,0.04359335,-0.109815985,-0.14928631,-0.13043208,-0.07222694,-0.07900826,-0.08117511,0.3839083,0.034548424,-0.051454656,-0.11149289,229,0,228,1,0.1756015,235.77483,0.0,0.0,31,False,1.4619703,,,,,,,,26,14,0.10347503,30,8,0,0.013826736,111.245674,0,0,1.006828,0.054875918,0.45248923,0.19736248,0.51368934,-76.02852,5.499221,-23.17084,29.924606,False,253,6272.869887420425,3.2751675,1915.2822,16.1937,27,2750.2743383177476,12.554695,219.06342,16.740103,28,5317.820452754148,19.112839,278.23288,15.433561,1.2861887,0,0,0,0,0,1.3065414,0.546402,0.76013947,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,165.79574014997687,-23.42498161774998,59.554152346328955,4.722358899204338,False,False,0,True,False,False,False,False,True,True,False,1.02378596e-13,1.0791653e-10,0.9999648,5171.617,5111.241,5245.955,4.6702,4.6539,4.6897,-0.8281,-0.926,-0.7107,718.1793,690.419,757.6323,0.7661,0.7214,0.8219,0.609,0.5726,0.6546,0.3303,0.3106,0.3548,MARCS
7,1636148068921376768,Gaia DR3 69806142118633984,69806142118633984,1421987231,2016.0,56.21224469443437,0.025994508,24.666776076898838,0.01681397,0.849064870039556,0.025779005,32.936295,7.5024786,-2.299934195324371,0.035973817,-7.141252554177461,0.021135388,-0.07858048,-0.15968129,-0.1774547,-0.057557367,-0.07174113,-0.124512315,0.3615747,0.16854692,0.027796887,-0.1966107,226,0,226,0,0.0026912836,226.48804,0.0,0.0,31,False,1.5012091,,,,,,,,26,14,0.050636113,31,8,0,0.018392926,109.881836,0,0,0.99862003,0.06272332,0.43930936,0.19157399,0.51097447,-52.654594,5.1660285,-21.538694,30.734297,False,251,24380.732062431856,5.775294,4221.557,14.71975,29,11680.124443834076,18.843796,619.83923,15.169924,28,18272.503006333605,19.522188,935.9864,14.0934,1.2285368,0,0,0,1,0,1.0765238,0.45017338,0.6263504,-66.85434,9.292561,2,15,5,12,4.280735,,,919.0781,,5500.0,0.5,-1.0,111,,,,13.739306,0.114242576,11,,NOT_AVAILABLE,165.77247512003382,-23.440369951195468,59.52915589583255,4.730837459603204,False,False,0,True,True,False,False,False,True,True,False,1.0213358e-13,5.1015214e-13,0.999989,5891.6763,5875.1523,5911.316,4.1173,4.0935,4.137,-0.4604,-0.4779,-0.4436,1052.7286,1031.1749,1083.6005,0.7701,0.7609,0.7812,0.6364,0.6286,0.646,0.3458,0.3414,0.351,MARCS
8,1636148068921376768,Gaia DR3 69806176478371456,69806176478371456,1703701541,2016.0,56.228100350737336,0.02901336,24.683007540848468,0.018547097,1.5462215155701013,0.028552795,54.153072,1.4431013,1.3298150335447376,0.039290052,-0.5604760322096058,0.023182003,-0.10338458,-0.19247696,-0.17536964,-0.04770331,-0.07341077,-0.11347485,0.35704634,0.18894503,0.04633692,-0.22825144,228,0,228,0,5.4102936,363.63837,0.12071658,4.733663,31,False,1.4847732,,,,,,,,26,14,0.055517923,31,8,0,0.018108858,106.293365,0,0,1.2652133,0.05990646,0.44072577,0.2042124,0.5246342,-76.34858,6.069203,-22.700653,30.726934,False,253,29868.82440651216,12.194998,2449.2686,14.499322,28,13765.762824365085,23.513779,585.4339,14.991542,30,23229.246481966027,26.197117,886.71,13.832808,1.2385827,0,1,0,0,0,1.1587343,0.49221992,0.6665144,13.883411,7.5303073,2,13,1,11,4.3866897,,,892.3375,,4750.0,3.5,-1.5,111,,,,13.563713,0.07042958,13,,NOT_AVAILABLE,165.77240805447505,-23.418666401139422,59.546867157347656,4.7434667319889945,False,False,0,True,True,False,False,False,True,True,False,1.02347716e-13,5.1122165e-13,0.99996775,5751.2314,5734.4214,5769.557,4.4479,4.4352,4.4595,-0.4694,-0.4895,-0.4526,572.7814,561.5855,584.9236,0.8684,0.8584,0.8799,0.7095,0.701,0.7192,0.3851,0.3805,0.3904,MARCS
9,1636148068921376768,Gaia DR3 69806348277061888,69806348277061888,775391446,2016.0,56.28683184468215,0.014743935,24.67512473132833,0.009384381,1.688100444105861,0.015056625,112.11679,49.440956,38.17704955101028,0.019969782,-31.415296370565876,0.011899155,-0.016421434,-0.068335086,-0.24903676,0.032391828,-0.11017772,-0.00077542785,0.31973037,0.15921864,-0.07112103,-0.05738076,228,0,228,0,0.6070609,244.73798,0.0,0.0,31,True,1.4662598,,,,,,,,26,15,0.028013904,29,8,0,0.021594211,120.47404,0,0,1.0273738,0.09447605,0.41625762,0.16981298,0.5035252,-37.53186,0.24496306,-25.643347,30.930367,False,251,101761.91883771596,18.425888,5522.7686,13.168404,25,44646.39399629278,31.884254,1400.2646,13.714076,26,82199.44686111933,52.527576,1564.8817,12.460723,1.2464962,0,0,0,0,0,1.2533531,0.5456724,0.7076807,-71.92077,1.8615603,2,16,4,12,14.380852,,,919.0781,,5500.0,4.0,-0.75,222,,,,12.215136,0.027117338,12,,NOT_AVAILABLE,165.82149389591456,-23.388986395565674,59.59733050989303,4.723948307370669,False,False,0,True,True,False,False,False,True,True,False,1.0238198e-13,5.113928e-13,0.9999644,5603.681,5592.5283,5612.5264,4.0955,4.0921,4.0993,-0.7428,-0.7551,-0.7316,542.4107,537.0491,547.2514,1.005,0.9976,1.0117,0.8126,0.8063,0.8181,0.4434,0.4399,0.4464,MARCS
10,1636148068921376768,Gaia DR3 69806416996538240,69806416996538240,843875839,2016.0,56.28170118576115,0.082065016,24.683851450371744,0.05317446,1.1772087829088687,0.08238192,14.28965,14.937599,6.938806038066749,0.11315432,-13.228183870388477,0.067876086,-0.04463274,-0.18657391,-0.15801212,0.0053978846,-0.10914934,-0.01489945,0.380767,0.10044443,-0.034337427,-0.077839434,247,0,246,1,0.5182586,263.55557,0.0,0.0,31,False,1.3851546,,,,,,,,28,15,0.1575229,31,9,0,0.017385723,113.68162,0,0,1.022305,0.08726069,0.42590237,0.23868234,0.5361724,-88.64525,4.281175,-26.199642,31.011425,False,260,2662.137127224714,2.2876449,1163.7021,17.12429,30,878.119360022506,15.561674,56.428333,17.979658,28,2577.560623113636,12.456531,206.92444,16.219873,1.2980849,0,1,0,1,0,1.7597847,0.85536766,0.90441704,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,165.81137005133266,-23.38558831949547,59.59470882611189,4.733491025722232,False,False,0,True,False,False,False,False,True,True,False,1.02369956e-13,5.2213366e-13,0.9999658,4379.6553,4356.366,4407.301,4.5556,4.5478,4.5785,0.0194,-0.0101,0.1001,836.8952,815.1861,847.8932,0.9558,0.9184,0.9952,0.7022,0.674,0.7319,0.3724,0.3576,0.3879,MARCS
11,1636148068921376768,Gaia DR3 69806515778757120,69806515778757120,1572348197,2016.0,56.32208945601777,0.0578545,24.712081192294264,0.039356552,1.1276376444845537,0.06027973,18.706747,9.990633,6.645099764762415,0.07821178,7.460254646096536,0.051409252,-0.01439593,-0.07497561,0.057139847,0.01276436,-0.0023863332,0.00020566025,0.4178674,-0.07077749,0.077118345,-0.07220403,218,0,215,3,-1.1442499,194.91951,0.0,0.0,31,False,1.4228704,,,,,,,,25,14,0.10842459,29,7,0,0.016582757,166.03279,0,0,0.9431321,0.051789537,0.464755,0.16542305,0.5238341,-145.30208,5.0018625,-27.952106,28.828485,False,240,4952.950554986244,2.9535685,1676.9377,16.450207,27,1891.064240607894,12.828052,147.41632,17.146776,26,4226.445682985829,31.710697,133.28139,15.682958,1.2351243,0,0,0,0,0,1.4638186,0.69656944,0.7672491,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,165.82066405014857,-23.340085035713756,59.63688741588186,4.752893984447858,False,False,0,True,False,False,False,False,True,True,False,1.02197026e-13,6.1474323e-13,0.9999827,4801.4,4772.794,4829.3765,4.6425,4.6326,4.6549,-0.4664,-0.5148,-0.4211,705.1514,689.3279,719.7834,0.8197,0.7947,0.8466,0.6311,0.6113,0.6523,0.3369,0.3263,0.3483,PHOENIX
12,1636148068921376768,Gaia DR3 69806588793837184,69806588793837184,1049100604,2016.0,56.3132908490052,0.37520278,24.71500823289029,0.25763932,4.130393551113255,0.39283767,10.51425,14.365359,7.869979853359777,0.45974627,-12.017776877483838,0.31727698,0.047285706,0.14176269,-0.0008083744,0.026008606,0.023283916,0.10322273,0.46712825,-0.13146918,0.049239893,0.14196151,201,0,199,2,-0.33462727,203.25122,0.16196549,0.03498669,95,False,,1.2441515,0.0943701,0.21849953,-0.029466186,0.068082884,0.017908419,-0.17263971,23,13,0.6436027,28,7,0,0.030854978,106.96206,3,0,0.9812996,0.086988166,0.51388144,0.18584454,0.5005137,-40.694874,8.759774,-24.904148,28.119589,False,213,306.4631776906823,1.3134415,233.32837,19.47142,19,61.43675360274197,7.8978624,7.778909,20.867472,23,437.640409905769,11.08083,39.495274,18.145102,1.6285062,0,1,0,0,0,2.7223701,1.3960514,1.3263187,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,165.81205054656144,-23.343232425176545,59.62971622669182,4.757517713163813,False,False,0,False,False,False,False,False,False,False,False,8.211019e-10,2.9598113e-10,0.9999918,,,,,,,,,,,,,,,,,,,,,,
13,1636148068921376768,Gaia DR3 69806726234181504,69806726234181504,1501724570,2016.0,56.269005803432826,0.052182984,24.71109600527958,0.03358874,0.607679616018704,0.05255786,11.562107,4.612661,4.123103387085118,0.07266894,-2.0680084527159006,0.044154648,-0.021170361,-0.13415071,-0.26287428,0.038352743,-0.13005161,0.044849284,0.31693503,0.11971536,-0.11472546,0.01617684,238,0,237,1,0.07973531,243.2832,0.0,0.0,31,False,1.4749832,,,,,,,,27,15,0.101800814,31,9,0,0.01576115,97.739044,0,0,1.0022657,0.075034134,0.41468883,0.19680747,0.53845584,-70.3811,2.8245387,-26.447166,30.854593,False,261,5625.54489059636,3.0015562,1874.2095,16.311954,28,2506.557946891836,12.198687,205.47769,16.840847,28,4445.149176695727,15.3851,288.9256,15.62818,1.2357394,0,3,0,1,0,1.2126675,0.5288925,0.68377495,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,165.7822215377462,-23.372960916639975,59.589481163378025,4.762614209706635,False,False,0,True,False,False,False,False,True,True,False,1.0232869e-13,5.1113047e-13,0.99996966,4778.349,4741.6924,4869.4185,4.3552,4.3196,4.3845,-1.3336,-1.3849,-1.186,1179.7286,1140.4738,1227.8005,0.234,0.1962,0.3211,0.1844,0.1545,0.2542,0.0994,0.0833,0.137,PHOENIX
14,1636148068921376768,Gaia DR3 69806962455352960,69806962455352960,232176675,2016.0,56.1978078001474,0.19465435,24.68276085875139,0.12172205,6.528116841521189,0.19663493,33.19917,60.196667,31.237998484070065,0.26678848,51.45703022524815,0.15412775,-0.044882998,-0.26220348,-0.12721445,-0.13624008,-0.13980988,-0.18970086,0.40506923,0.14037155,0.12385647,-0.17681396,228,0,227,1,-0.2989324,231.29663,0.0,0.0,31,False,1.2322443,,,,,,,,26,14,0.37402186,31,8,0,0.01625639,90.77342,0,0,0.9843529,0.08470895,0.44462463,0.23523371,0.48988822,-119.4866,4.573403,-27.420712,30.390831,False,249,854.7407143830033,1.6316738,523.8429,18.35778,26,120.28607657906812,10.714966,11.225987,20.138004,25,1199.2117836963794,25.123919,47.731876,17.050655,1.5437405,0,1,0,0,0,3.087349,1.7802238,1.3071251,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,165.75020662189095,-23.43717833071527,59.51988168558572,4.749335829572749,False,False,0,False,False,False,False,False,True,False,False,1.0360651e-13,5.227095e-13,0.9998432,3117.3264,3109.2866,3125.2136,5.0815,5.0706,5.093,-0.3327,-0.3705,-0.3008,157.6205,152.93,162.3108,0.576,0.5152,0.6393,0.3505,0.3131,0.3891,0.2453,0.2198,0.2714,MARCS
15,1636148068921376768,Gaia DR3 69807001112092416,69807001112092416,1685812318,2016.0,56.204208225559796,0.055117622,24.69504368018892,0.035306502,0.7002341913278289,0.054272745,12.902133,6.2037582,3.991702771368152,0.07836985,-4.7489920614667565,0.0455776,-0.11719717,-0.20837948,-0.08872187,-0.099377,-0.046953615,-0.1703338,0.41540623,0.11678495,0.082621194,-0.27426186,235,0,231,4,0.0894478,237.22256,0.0,0.0,31,False,1.4995013,,,,,,,,27,14,0.11072067,32,8,0,0.024974475,101.50929,0,0,1.0027336,0.04821853,0.46696687,0.20284176,0.5033882,-93.562744,6.6528697,-22.952541,29.954542,False,257,5722.657964494742,3.3035061,1732.2982,16.293373,28,2725.2611520354085,15.839755,172.05197,16.750021,27,4293.947345606641,10.235168,419.52875,15.665753,1.2265644,0,1,0,0,0,1.0842676,0.45664787,0.62761974,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,165.7460239829995,-23.42414154520535,59.52830814986519,4.760020801786878,False,False,0,True,False,False,False,False,True,True,False,1.02136026e-13,7.145855e-11,0.99998873,5585.4346,5497.8955,5650.7515,4.6314,4.6038,4.6632,-1.1396,-1.3023,-1.0298,1021.7246,957.5492,1070.2635,0.57,0.5097,0.612,0.4679,0.4176,0.5033,0.2555,0.2282,0.2749,MARCS
16,1636148068921376768,Gaia DR3 69807379069212288,69807379069212288,1042690168,2016.0,56.19238929436416,0.014295203,24.730175790501512,0.00869,1.3059673471942241,0.013898953,93.96156,19.691164,-11.241502841803845,0.019141901,-16.166958496335646,0.010901459,-0.08800693,-0.16174024,-0.23529482,-0.06207622,-0.120651364,-0.14125082,0.30581316,0.14940956,-0.013871526,-0.22187397,240,240,239,1,-0.9818604,388.74387,0.056672145,4.346258,31,True,1.4368057,,,,,,,,27,14,0.027100276,32,9,0,0.017939022,120.455124,0,0,0.9535561,,,,,,,,,False,254,337575.50258736155,60.009003,5625.4146,11.86644,30,136938.35986329746,95.16155,1439.0093,12.49723,27,287459.05540838104,108.329285,2653.5674,11.101456,1.2571926,0,0,0,0,0,1.3957739,0.63078976,0.76498413,-72.26101,0.56937444,1,15,5,14,41.05129,1.4989759,0.036557414,919.0782,6.139786,4750.0,3.0,0.25,444,10.799237,3.6128595,9,10.796627,0.009575516,10,,NOT_AVAILABLE,165.71180931427037,-23.40506922812561,59.525631952389645,4.796659926340857,False,False,0,True,True,False,False,False,False,True,False,1.02135904e-13,5.1016374e-13,0.99998873,,,,,,,,,,,,,,,,,,,,,,
17,1636148068921376768,Gaia DR3 69807409131959424,69807409131959424,1791331495,2016.0,56.20511830762275,0.13160785,24.736813140843733,0.08349455,1.5315087770320015,0.1319321,11.608312,7.450498,3.3167774500335496,0.18234432,-6.671499637410425,0.10846459,-0.040556367,-0.30087307,-0.10410219,0.050874468,-0.17328094,-0.030737555,0.41172528,0.0132734375,-0.09365082,-0.21370341,225,8,225,0,0.5907317,242.5333,0.0,0.0,31,False,1.3279827,,,,,,,,26,14,0.25563514,31,8,0,0.028318817,96.13328,0,0,1.0267649,,,,,,,,,False,248,1448.657930160841,1.9635669,737.76855,17.784952,25,368.80511390324386,13.419193,27.483404,18.92155,26,1573.0025208766372,14.248558,110.397316,16.756071,1.3404183,0,0,0,0,0,2.1654797,1.1365986,1.0288811,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,165.71639806692843,-23.392420816815694,59.538423356260544,4.8005641670404335,False,False,0,False,False,False,False,False,True,True,False,1.02956516e-13,5.1896204e-13,0.9999367,3909.9219,3888.828,3935.1143,4.8113,4.7853,4.8405,-0.6268,-0.7198,-0.526,484.297,455.7269,511.759,1.1225,1.0853,1.1675,0.7832,0.7568,0.8153,0.4334,0.4194,0.4504,MARCS
