rank,name,status,pollution_score,source_score,source_count,contaminated_pixels,coverage_fraction,residual_sigma,aperture_radius_pixels,center_radius_pixels,rejected_large_segments,image_path,error
103,UGC08385,ok,98.49200288845057,98.25797735300607,20,316,0.009361021417780016,0.011569855456220851,104.4000015258789,12.180000178019206,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC08385.phot.1.fits,
104,UGC07911,ok,101.40488201289291,101.20493549402866,24,329,0.007997860754570206,0.012701276996658004,115.19999694824219,13.439999643961588,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC07911.phot.1.fits,
105,NGC7764,ok,102.17770632010851,100.73334656401096,13,379,0.05777439024390244,0.030016527105022627,46.0,5.366666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC7764.phot.1.fits,
106,ESO357-012,ok,105.4798550612024,105.26059928585312,24,317,0.008770231013971504,0.011872213043334424,108.0,12.6,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO357-012.phot.1.fits,
107,NGC4303,ok,116.14511986929652,115.86663092714596,28,409,0.011139557686022443,0.008145907941101949,144.39999389648438,16.84666595458984,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4303.phot.1.fits,
108,NGC3726,ok,117.7807974200033,117.29569353917225,33,495,0.019404155233241866,0.026268141015123037,90.7393872904906,10.586261850557236,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3726.phot.1.fits,
109,NGC1341,ok,119.73242642450448,117.82697743451976,16,449,0.0762179595993889,0.024944266071782826,43.599998474121094,5.08666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1341.phot.1.fits,
110,ESO026-001,ok,120.49088493674265,119.94132105178272,25,373,0.021982555398396983,0.016166187456090452,74.0,8.633333333333333,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO026-001.phot.1.fits,
111,IC5273,ok,121.901837355776,121.28979188954136,24,476,0.02448181864938538,0.024893838962011687,79.19999694824219,9.239999643961587,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC5273.phot.1.fits,
112,NGC4540,ok,126.51922857809394,125.87007770435532,20,422,0.02596603494954467,0.017067470362895635,72.4000015258789,8.446666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4540.phot.1.fits,
113,NGC1313,ok,126.78172297275339,126.3907176173493,34,514,0.015640214216163583,0.047761239094732004,103.00146665407041,12.016837776308215,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1313.phot.1.fits,
114,UGC04393,ok,127.11682266397158,126.70013863547038,27,400,0.016667361140047503,0.010530284954770248,88.0,10.266666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC04393.phot.1.fits,
115,NGC3729,ok,127.47751862037244,126.88152514684089,19,526,0.023839738941261783,0.02443146033925546,84.4000015258789,9.846666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3729.phot.1.fits,
116,NGC6237,ok,128.73790809497314,128.50812027715716,25,402,0.009191512712639472,0.011726321681040722,118.80000305175781,13.86000035603841,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC6237.phot.1.fits,
117,ESO120-012,ok,130.0238055033545,129.65630684888734,28,437,0.01469994617868676,0.012991032675695074,98.0,11.433333333333332,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO120-012.phot.1.fits,
118,NGC7424,ok,130.0352413310094,129.67709594334121,28,444,0.014325815506727325,0.01615849470500046,100.0,11.666666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC7424.phot.1.fits,
119,ESO479-004,ok,131.78229156845586,131.35868241849823,25,480,0.016944365998305563,0.014807335670432043,95.5999984741211,11.153333155314126,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO479-004.phot.1.fits,
120,NGC4424,ok,132.13167437232104,131.63718747803728,21,409,0.019779475771351196,0.009930355649563629,81.6654466903967,9.527635447212948,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4424.phot.1.fits,
121,NGC4981,ok,133.99388377730563,133.23622250973975,29,537,0.030306450702635587,0.031764885567414095,75.5999984741211,8.819999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4981.phot.1.fits,
122,PGC048179,ok,137.16192198324603,136.7817109886862,32,506,0.015208439782393075,0.014608110785876717,103.5999984741211,12.08666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC048179.phot.1.fits,
