name,status,segments_kept,segments_raw,masked_pixels,masked_fraction,report_png,cleaned_fits,elapsed_seconds,error
NGC3726,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC3726_mtobjects_optimised_report.png,,0.937720599999011,
NGC3729,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC3729_mtobjects_optimised_report.png,,0.9497976999991806,
NGC3850,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC3850_mtobjects_optimised_report.png,,0.9360010000018519,
NGC3930,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC3930_mtobjects_optimised_report.png,,1.3358458000002429,
NGC3953,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC3953_mtobjects_optimised_report.png,,1.5240999000016018,
NGC3992,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC3992_mtobjects_optimised_report.png,,3.2442954999933136,
NGC4020,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4020_mtobjects_optimised_report.png,,0.9224176999996416,
NGC4064,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4064_mtobjects_optimised_report.png,,1.133522100004484,
NGC4102,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4102_mtobjects_optimised_report.png,,1.2004806000040844,
NGC4116,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4116_mtobjects_optimised_report.png,,1.31581730000471,
NGC4123,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4123_mtobjects_optimised_report.png,,1.4033907999983057,
NGC4133,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4133_mtobjects_optimised_report.png,,1.151144600000407,
NGC4145,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4145_mtobjects_optimised_report.png,,1.8231577999977162,
NGC4204,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4204_mtobjects_optimised_report.png,,2.614131800000905,
NGC4214,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4214_mtobjects_optimised_report.png,,1.0478557999958866,
NGC4293,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4293_mtobjects_optimised_report.png,,1.5415174000008847,
NGC4294,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4294_mtobjects_optimised_report.png,,1.987457800001721,
NGC4303,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4303_mtobjects_optimised_report.png,,1.8135364000045229,
