rank,name,status,pollution_score,source_score,source_count,contaminated_pixels,coverage_fraction,weighted_coverage_fraction,residual_sigma,aperture_radius_pixels,center_radius_pixels,rejected_large_segments,image_path,error
24,NGC1341,ok,0.5723036428322325,0.5613104726338329,14,477,0.08097097267017485,0.00043972680793598123,0.027126563539279443,43.599998474121094,5.08666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1341.phot.1.fits,
25,NGC3729,ok,0.6455392977684384,0.6419483262017831,18,667,0.030230239303843366,0.00014363886266621445,0.02603820743957567,84.4000015258789,9.846666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3729.phot.1.fits,
26,ESO079-005,ok,0.7228637723692601,0.7172695164010221,10,221,0.018306825712392314,0.00022377023872952213,0.013811270303809091,62.400001525878906,7.280000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO079-005.phot.1.fits,
27,NGC3344,ok,0.7264952162137193,0.717386739577315,2,52,0.004289013526888816,0.00036433906545616987,0.060121027244858315,62.53660475425703,7.295937221329986,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3344.phot.1.fits,
28,NGC3684,ok,0.74716251227534,0.7290533561497833,8,179,0.03541048466864491,0.0007243662450222698,0.06735715722041725,40.400001525878906,4.7133335113525385,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3684.phot.1.fits,
29,NGC4102,ok,0.8147969718896061,0.8003625227411588,8,172,0.022640515993155193,0.0005773779659378913,0.07536894149176007,49.599998474121094,5.786666488647461,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4102.phot.1.fits,
30,NGC5713,ok,0.8871741881560378,0.8650756480015529,13,351,0.06369080021774633,0.0008839416061793939,0.10821038954763879,42.18155488175937,4.921181402871926,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5713.phot.1.fits,
31,IC0600,ok,0.9031105417728846,0.8860017359882538,5,140,0.030661410424879545,0.0006843522313852343,0.017449683718291295,38.400001525878906,4.480000178019206,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC0600.phot.1.fits,
32,NGC4781,ok,0.9313968630273368,0.9216508842164496,29,818,0.04985676845248979,0.00038983915243549143,0.0375996958826737,72.80000305175781,8.493333689371743,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4781.phot.1.fits,
33,UGC07257,ok,1.0004886172702878,0.9810953011384858,6,163,0.02818118948824343,0.0007757326452720808,0.016878721926438973,43.20000076293945,5.040000089009602,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC07257.phot.1.fits,
34,IC3115,ok,1.1512292406248026,1.1334516299108257,7,95,0.014005602240896359,0.0007111044285590711,0.017608600486994953,46.79999923706055,5.459999910990397,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC3115.phot.1.fits,
35,NGC1436,ok,1.1654376416805186,1.1304098743348325,4,58,0.011936612471701996,0.0014011106938274433,0.03525660501071546,39.599998474121094,4.619999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1436.phot.1.fits,
36,NGC4579,ok,1.1729791098251987,1.1669854591090512,19,549,0.017788866567299593,0.00023974602864590254,0.03207523774035489,99.81332789058449,11.644888253901524,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4579.phot.1.fits,
37,NGC4294,ok,1.2042017614454619,1.1715856045771467,9,250,0.06554798112218144,0.0013046462747326102,0.05144676705150916,35.06954744759946,4.091447202219937,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4294.phot.1.fits,
38,NGC4424,ok,1.2082566570250577,1.2030018165825571,20,467,0.022584389205919334,0.0002101936177000199,0.010784712722914357,81.6654466903967,9.527635447212948,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4424.phot.1.fits,
39,NGC4133,ok,1.2442632496146784,1.2290416596893219,7,221,0.027206697033115845,0.0006088635970142627,0.0281183865794913,51.20000076293945,5.973333422342935,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4133.phot.1.fits,
40,NGC4540,ok,1.2455195290690306,1.2379309143308386,19,487,0.029965542702436624,0.00030354458952768095,0.018666179859356362,72.4000015258789,8.446666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4540.phot.1.fits,
41,NGC0918,ok,1.256232691200189,1.2041298360032802,2,37,0.01824457593688363,0.0020841142078763582,0.10843673948010422,25.600000381469727,3.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0918.phot.1.fits,
42,NGC4487,ok,1.323457025567959,1.3025688138278642,7,154,0.023883374689826303,0.0008355284696037895,0.03433541676691856,45.599998474121094,5.319999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4487.phot.1.fits,
43,NGC1022,ok,1.358962916518798,1.3491827236253857,7,161,0.011363636363636364,0.0003912077157364866,0.020688148289828127,67.5999984741211,7.88666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1022.phot.1.fits,
44,NGC0255,ok,1.388426522396067,1.373218954656931,11,277,0.029324581833580353,0.0006083027095654466,0.02553900355087587,55.20000076293945,6.440000089009603,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0255.phot.1.fits,
45,IC1014,ok,1.4490349915696403,1.4320171022975612,7,154,0.018388059701492536,0.0006807155708831639,0.01697649749674925,52.0,6.0666666666666655,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1014.phot.1.fits,
46,NGC4654,ok,1.451682147046876,1.4339986755163112,36,791,0.0511874716883453,0.0007073388612225892,0.057063445652490136,70.62957526317489,8.24011711403707,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4654.phot.1.fits,
47,UGC06931,ok,1.473418704042357,1.4563480372979072,4,58,0.007991182143841279,0.0006828266697779891,0.013298223218909251,48.400001525878906,5.646666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC06931.phot.1.fits,
48,NGC4450,ok,1.4807189010696966,1.4766001146971466,20,523,0.014104258245462636,0.0001647514549020004,0.017649682318453104,109.37774418104226,12.760736821121597,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4450.phot.1.fits,
49,NGC3850,ok,1.5704609092627246,1.560710276938289,7,198,0.013189448441247002,0.0003900252929774226,0.012447697022024104,69.5999984741211,8.119999821980795,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3850.phot.1.fits,
50,NGC1559,ok,1.696831440179307,1.6587551012562842,7,200,0.03203588018580811,0.0015230535569209097,0.1845617565024183,44.87920859965728,5.2359076699600156,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1559.phot.1.fits,
51,NGC3264,ok,1.7183777224469219,1.7073212800192423,9,185,0.012763902304401822,0.00044225769710717937,0.014231231603669348,68.4000015258789,7.980000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3264.phot.1.fits,
52,NGC6412,ok,1.9187377649923523,1.8569185975799316,4,52,0.011872146118721462,0.0024727666964968233,0.049588098683070736,37.599998474121094,4.38666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC6412.phot.1.fits,
53,PGC006626,ok,2.181095028517372,2.166708452352056,3,59,0.003595368677635588,0.0005754630466126382,0.013129674273154281,72.80000305175781,8.493333689371743,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC006626.phot.1.fits,
54,UGC02302,ok,2.343111360660682,2.313556213172293,5,135,0.01635967038293747,0.0011822058995355623,0.014188783509688023,51.599998474121094,6.019999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC02302.phot.1.fits,
55,NGC0701,ok,2.394800287429407,2.365099824417183,16,638,0.07163709858522345,0.0011880185204889676,0.028438783346109598,53.599998474121094,6.2533331553141265,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0701.phot.1.fits,
56,NGC5068,ok,2.4125537632572835,2.3993510742940116,17,315,0.013874818305950755,0.0005281075585308845,0.039395516247563316,85.58931769987672,9.98542039831895,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5068.phot.1.fits,
57,IC1953,ok,2.418928728764208,2.375350201025443,8,117,0.02146788990825688,0.0017431411095505994,0.04443321892308515,41.93631235896536,4.892569775212626,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1953.phot.1.fits,
58,NGC1051,ok,2.4698718043973265,2.452511568549624,8,218,0.01538678712591756,0.0006944094339080999,0.01554073579712767,67.5999984741211,7.88666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1051.phot.1.fits,
59,NGC3447,ok,2.4781511031295924,2.4590387240629195,9,219,0.014767363452461227,0.0007644951626669119,0.015254441841771453,69.19999694824219,8.073332977294921,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3447.phot.1.fits,
60,ESO298-023,ok,2.516420355342561,2.473018979904882,4,42,0.007526881720430108,0.0017360550175071637,0.013649022421712922,42.400001525878906,4.946666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO298-023.phot.1.fits,
61,NGC4145,ok,2.598018924370317,2.574741365082893,13,241,0.01998010280218869,0.0009311023714969554,0.021057260260675188,62.400001525878906,7.280000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4145.phot.1.fits,
62,ESO054-021,ok,2.7139983933444487,2.6542663832765694,9,139,0.03467198802693939,0.002389280402715175,0.024655100392780255,36.0,4.199999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO054-021.phot.1.fits,
63,NGC1326A,ok,2.855086051846452,2.830804282605071,6,88,0.007109387623202456,0.0009712707696552333,0.012071622338860024,63.20000076293945,7.373333422342935,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1326A.phot.1.fits,
64,NGC4532,ok,2.88541718490755,2.8702466320101845,23,1109,0.06114235307090087,0.0006068221158946161,0.011955662408868141,76.51537709978284,8.926793994974664,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4532.phot.1.fits,
65,PGC042160,ok,3.0520144344634543,3.0067828968232924,10,169,0.026740506329113924,0.0018092615056064824,0.015012200808643274,45.20000076293945,5.273333422342936,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC042160.phot.1.fits,
66,NGC4618,ok,3.0873854612792817,3.0383519808948023,11,209,0.02670244027085729,0.0019613392153791783,0.04316989872415718,50.274525390677226,5.865361295579009,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4618.phot.1.fits,
67,IC5273,ok,3.1798163850618892,3.161190116706321,22,541,0.027824924137221624,0.0007450507342227233,0.027717406014540598,79.19999694824219,9.239999643961587,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC5273.phot.1.fits,
68,IC1933,ok,3.197507104464294,3.1651397443478886,16,341,0.032709832134292564,0.0012946944046562088,0.02417247814331354,58.0,6.766666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1933.phot.1.fits,
69,ESO358-020,ok,3.2916749809583132,3.2689128519457715,9,182,0.013486476472767692,0.0009104851605016657,0.012573765162414936,66.0,7.699999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO358-020.phot.1.fits,
70,NGC4900,ok,3.3067467161111996,3.2609081456092484,12,207,0.02396665508857242,0.0018335428200780576,0.07402454644740591,52.79999923706055,6.159999910990396,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4900.phot.1.fits,
71,NGC4525,ok,3.3984783996795307,3.369494013098543,12,250,0.02044320876604792,0.0011593754632394974,0.015822808256083478,62.79999923706055,7.326666577657064,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4525.phot.1.fits,
72,PGC007654,ok,3.399579422197542,3.374554164014085,6,95,0.007302636636174956,0.001001010327338278,0.011950683346452353,64.80000305175781,7.560000356038412,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC007654.phot.1.fits,
73,NGC0685,ok,3.4775741207787108,3.4522673522008627,21,348,0.01772525849335303,0.001012270743113926,0.021111145733517217,79.5999984741211,9.28666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0685.phot.1.fits,
74,NGC4981,ok,3.7034143762902216,3.674097215737081,27,557,0.031435182572379934,0.001172686422125629,0.036012638012321116,75.5999984741211,8.819999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4981.phot.1.fits,
75,NGC4668,ok,3.8545549603977287,3.8230287929886893,16,413,0.032147583093329185,0.0012610466963615735,0.015593828303862039,64.4000015258789,7.513333511352538,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4668.phot.1.fits,
76,NGC7764,ok,3.890277467719455,3.825748581393832,13,423,0.06448170731707317,0.002581155453024919,0.0343012541563622,46.0,5.366666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC7764.phot.1.fits,
77,NGC3380,ok,4.0001674631149555,3.975978074079974,13,383,0.023833229620410703,0.000967575561399269,0.015376289759484772,72.0,8.399999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3380.phot.1.fits,
78,ESO359-031,ok,4.0077033221996885,3.963828762187554,7,96,0.01094516018697982,0.0017549824004853944,0.013361668456539445,53.20000076293945,6.206666755676269,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO359-031.phot.1.fits,
79,ESO013-016,ok,4.014473015909534,3.981204340378891,14,264,0.02054794520547945,0.0013307470212257332,0.01794568187149671,64.4000015258789,7.513333511352538,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO013-016.phot.1.fits,
80,NGC0991,ok,4.214767154553782,4.182216802420566,11,172,0.012009495880463622,0.001302014085328648,0.019799758386293678,68.0,7.933333333333334,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0991.phot.1.fits,
81,ESO236-039,ok,4.259278461449071,4.1862753492228,7,99,0.019987886129618413,0.0029201244890508502,0.015555283734029089,40.0,4.666666666666667,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO236-039.phot.1.fits,
82,NGC2500,ok,4.463113451361456,4.389240413893781,7,152,0.01884219660344614,0.0029549214987070124,0.03003099374619379,51.01024828144719,5.951195632835505,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC2500.phot.1.fits,
83,UGC05832,ok,4.572309033279618,4.528094988254388,11,234,0.02126886020723505,0.0017685618010091987,0.015915435283568348,59.599998474121094,6.953333155314127,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05832.phot.1.fits,
84,NGC4020,ok,4.579310285309649,4.549300759590402,27,740,0.04721194334566799,0.001200381028769901,0.014409886930093985,71.1200603087629,8.297340369355672,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4020.phot.1.fits,
85,NGC0600,ok,4.6664794838862695,4.639011864702545,18,308,0.014777143405459867,0.001098704767348972,0.016032421783760936,82.0,9.566666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0600.phot.1.fits,
86,PGC035705,ok,4.721999507139257,4.685480848517356,10,153,0.01283987915407855,0.00146074634487605,0.012995893551526654,62.0,7.233333333333333,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC035705.phot.1.fits,
87,UGC04988,ok,4.763234194499091,4.654921962451683,4,49,0.010088532015647519,0.004332489281896327,0.013356045397943314,39.599998474121094,4.619999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC04988.phot.1.fits,
88,PGC011677,ok,4.843231596890674,4.814173935985181,6,74,0.005044651987183857,0.0011623064362197059,0.012435432993509625,68.80000305175781,8.026667022705078,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC011677.phot.1.fits,
89,NGC7424,ok,4.86142804728645,4.837436583972311,28,512,0.01651985932307295,0.000959658532565591,0.017139540952334463,100.0,11.666666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC7424.phot.1.fits,
90,NGC3485,ok,5.082428668843108,5.054365919445023,36,772,0.03532049229079929,0.0011225099759233957,0.018646032804132993,84.0,9.799999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3485.phot.1.fits,
91,UGC09245,ok,5.1214392372870785,5.093737566191921,14,245,0.013980826295366355,0.0011080668438062907,0.012349278737349275,75.19999694824219,8.77333297729492,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC09245.phot.1.fits,
92,UGC05354,ok,5.192489713075442,5.154391542117347,10,336,0.024909185262065387,0.001523926838323833,0.013264245166328731,66.0,7.699999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05354.phot.1.fits,
93,NGC2681,ok,5.305682073186611,5.260601237144103,4,70,0.005447470817120622,0.0018032334417003141,0.03648306548699994,64.4000015258789,7.513333511352538,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC2681.phot.1.fits,
94,ESO202-041,ok,5.389901365475528,5.357665482854643,6,80,0.005516100117217128,0.0012894353048354004,0.01169189018081654,68.4000015258789,7.980000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO202-041.phot.1.fits,
95,UGC12151,ok,5.392510876898847,5.320358847709009,6,71,0.00961147962637065,0.0028860811675934742,0.013256838958032213,48.79999923706055,5.69333324432373,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC12151.phot.1.fits,
96,IC3517,ok,5.572370348125339,5.544242187304691,10,112,0.006971677559912854,0.0011251264328258875,0.01212305372719736,72.0,8.399999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC3517.phot.1.fits,
97,NGC0578,ok,5.57941137717752,5.527639535333351,30,694,0.045226458129683934,0.0020708736737667767,0.033824541299711144,70.4000015258789,8.21333351135254,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0578.phot.1.fits,
98,PGC002492,ok,5.647381674824475,5.596747885709088,9,115,0.010450745183569612,0.0020253515646154866,0.01322963577053746,59.599998474121094,6.953333155314127,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC002492.phot.1.fits,
99,NGC1367,ok,5.788569513220261,5.767427259859241,15,296,0.010361606048937586,0.0008456901344407805,0.01650690298565455,96.0,11.2,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1367.phot.1.fits,
100,NGC4498,ok,5.878461243767269,5.834890367632018,28,812,0.055178037510192984,0.0017428350454100593,0.013057429056465062,68.91288695884094,8.039836811864776,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4498.phot.1.fits,
101,NGC1255,ok,6.0656131619202815,6.028181440128248,55,1107,0.03571082938159295,0.001497268871681354,0.02352695877563365,100.0,11.666666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1255.phot.1.fits,
