evaluation,image,truth_pixels,incremental_pixels,overlap_pixels,masked_fraction,recall,precision,f_score,mean_toy_recall,recovered_toys,toy_count,false_positive_fraction,segments
8,NGC3359,1624,399323,1397,0.13208021467669664,0.8602216748768473,0.003498421077673963,0.0069685020713460884,0.7533983347524488,5,6,0.13168887978441368,2214
9,NGC1097,1064,21240,419,0.006156180918679575,0.39379699248120303,0.01972693032015066,0.03757173601147776,0.3076971615047988,3,6,0.006036599986025449,403
9,NGC4133,530,1097,58,0.000957269312930204,0.10943396226415095,0.0528714676390155,0.07129686539643516,0.09965635738831614,1,6,0.000907076594280965,54
9,IC4901,768,3163,0,0.0011046987591610017,0.0,0.0,0.0,0.0,0,6,0.0011049951510171685,203
9,NGC0986,1256,6443,435,0.003409249049796837,0.3463375796178344,0.06751513270215738,0.11300168853097806,0.33497039359108327,2,6,0.003181187364416979,156
9,NGC0289,1142,2070,304,0.0005730935089269696,0.266199649737303,0.1468599033816425,0.18929016189290163,0.13947319948425124,0,6,0.0004890836853757331,96
9,IC1954,832,2088,213,0.0020218373931466683,0.25600961538461536,0.10201149425287356,0.14589041095890412,0.20591778306594546,1,6,0.0018170506215766766,50
9,NGC0578,838,7900,104,0.0037627253943955394,0.12410501193317422,0.013164556962025316,0.02380407415884642,0.23149406199677938,1,6,0.003714673436558943,82
9,NGC3992,1064,13746,389,0.0027068614388624642,0.3656015037593985,0.02829914156845628,0.052532072923700206,0.4238505685804987,1,6,0.002630810798673742,212
9,NGC3359,1624,4852,810,0.0016048492113184868,0.4987684729064039,0.16694146743610883,0.2501544163063619,0.3699213959221839,2,6,0.0013376518550901426,99
10,NGC1097,1064,23311,511,0.006756437542153463,0.48026315789473684,0.021920981510874696,0.04192820512820513,0.5127575721503324,4,6,0.006610368362777016,2569
10,NGC4133,530,2219,88,0.0019363542437485165,0.1660377358490566,0.03965750337990086,0.06402328119316116,0.20679648720885835,2,6,0.0018604236981835769,529
10,IC4901,768,10852,237,0.0037901330807509296,0.30859375,0.021839292296350902,0.040791738382099825,0.31253258083154273,2,6,0.003708353945003871,1567
10,NGC0986,1256,7735,439,0.004092897935771928,0.3495222929936306,0.056755009696186166,0.09765320876431986,0.39152666740542075,1,6,0.003863172937880539,1478
10,NGC0289,1142,3902,218,0.0010802951071657177,0.19089316987740806,0.05586878523833931,0.08643933386201427,0.1581830806810061,1,6,0.0010202629087906008,1258
10,IC1954,832,3042,242,0.0029456079262223014,0.29086538461538464,0.07955292570677186,0.12493546721734641,0.2669400194218889,1,6,0.0027134622615545036,470
10,NGC0578,838,7942,148,0.0037827297572518197,0.1766109785202864,0.018635104507680685,0.0337129840546697,0.3111199446155892,1,6,0.0037137204674885073,739
10,NGC3992,1064,13548,494,0.002667871291554537,0.4642857142857143,0.036462946560377914,0.06761565836298931,0.5010188970322843,2,6,0.0025711315539332954,2071
10,NGC3359,1624,4391,825,0.0014523686906223157,0.5080049261083743,0.18788430881348211,0.2743142144638404,0.4897492626993585,3,6,0.001180125313026088,971
11,NGC1097,1064,133736,564,0.03876191202168228,0.5300751879699248,0.004217263863133337,0.008367952522255192,0.4108892921960073,3,6,0.03861034980735705,703
11,NGC4133,530,24236,79,0.021148932605447972,0.1490566037735849,0.003259613797656379,0.006379714124202536,0.13573883161512026,1,6,0.021089749074153293,133
11,IC4901,768,64868,179,0.02265557986381785,0.23307291666666666,0.002759449959918604,0.00545432384666951,0.13499245852187028,1,6,0.02259912466776782,337
11,NGC0986,1256,60767,420,0.03215425066102815,0.3343949044585987,0.006911646123718466,0.0135433629460039,0.37381393933118073,2,6,0.03195324798276822,328
11,NGC0289,1142,37111,346,0.010274431502313415,0.30297723292469353,0.009323381207728167,0.01809008443782187,0.214330419633452,1,6,0.010181858263215646,201
