name,status,report_png,cleaned_fits,raw_segments,kept_segments,masked_fraction,background_level,background_rms,elapsed_seconds,error
NGC1313,ok,Foreground Masking\tmp_profile_overlay_sep\NGC1313_sep_thr2.0_area12_deb0.0010_dil4.png,,5395,5393,0.3329165914036763,0.01984729990363121,0.008431795053184032,7.174471399979666,
