"i_scrambled","i_orig","name","image_exists","image_path","image_naxis1","image_naxis2","pixel_scale_arcsec_x","pixel_scale_arcsec_y","crpix1","crpix2","crval1_deg","crval2_deg","image_pa_axis2_deg","center_x_pix","center_y_pix","disk_pa_deg","salo_disk_ellipticity","salo_disk_Rmin_pix","salo_disk_Rmax_pix","inclination_deg","bar_pa_deg","bar_sma_arcsec","herrera_bar_ellipticity","herrera_bar_sma_ell_arcsec","bar_sma_kpc","bar_sma_deproj_kpc","bar_sma_deproj_legacy_kpc","bar_sma_deproj_ellipticity_based_kpc","bar_sma_deproj_source","bar_ellipticity_deproj","bar_strength","bar_A2","bar_A4","logmstar","dist_mpc","R25_arcsec","R25_kpc","Re_arcsec","Re_kpc","disk_scale_length_h_kpc","V_rot","t_s4g","t_leda","catalog_sources","geometry_notes"
"0","46","NGC1879","True","/home/azureuser/data/images/NGC1879.phot.1.fits","728","1064","-0.75","0.75","398.0","266.0","79.9515","-32.14351","0.0","401.760009765625","268.8500061035156","52.29999923706055","0.3100000023841858","90","97","47.62375474517796","64","34.900001525878906","0.6100000143051147","31.299999237060547","3.561656121979007","3.6485719292936403","3.6637093059898667","3.2774421198669237","s4gbars_table.dat sma_dp_kpc2","0.467","2.0","0.3089999854564667","","9.46100002728869","21.05","72.46382503334821","7.395164070259034","39.63","4.044367682350375","2.4398875233316364","76.57686735468882","8.6","8.6","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"2","69","NGC4116","True","/home/azureuser/data/images/NGC4116.phot.1.fits","1094","1362","-0.75","0.75","527.0","827.0","181.9029","2.6919","0.0","529.4299926757812","834.27001953125","144.89999389648438","0.4429999887943268","82","150","57.955715526289616","138","36.5","0.7200000286102295","45.79999923706055","3.7463529925096353","3.814730614676632","3.807936877318013","4.781477414286464","s4gbars_table.dat sma_dp_kpc2","0.5","1.0","","","9.97899990481598","21.171","77.11187348306589","7.914747889898857","60.67","6.227157152207112","3.29966454803287","109.10314462016085","7.4","7.3","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","No matching Diaz-Garcia Fourier row; Erwin et al. manual revisions are not represented unless present in local project data"
