rank,name,status,pollution_score,source_score,source_count,contaminated_pixels,coverage_fraction,weighted_coverage_fraction,residual_sigma,aperture_radius_pixels,center_radius_pixels,rejected_large_segments,image_path,error
11,NGC1347,ok,3.469979218236558,3.4673309327970476,21,21,0.001319426991706459,0.00010593141758042536,0.014852881102576505,71.2803796801094,3.59333324432373,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1347.phot.1.fits,
12,UGC05354,ok,3.766886673058035,3.7641361857865374,8,8,0.0005930758395729854,0.00011001949085990051,0.013264245166328731,66.0,7.699999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05354.phot.1.fits,
13,ESO358-020,ok,3.955227916657651,3.9522376610506402,12,12,0.0008193363375665711,0.00011961022428042117,0.01258850319882672,68.70209875062574,7.699999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO358-020.phot.1.fits,
14,IC3521,ok,4.006802818252706,4.003352169125275,22,22,0.001449466332850178,0.0001380259650972253,0.014065355216001215,69.65784014726513,4.38666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC3521.phot.1.fits,
15,IC1953,ok,4.530715956694983,4.526905574208317,14,14,0.0009290596589023824,0.00015241529946665515,0.033147842122092264,69.42312057496336,4.892569775212626,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1953.phot.1.fits,
16,PGC035705,ok,4.573604205333448,4.5685614752460575,15,15,0.0012588116817724068,0.0002017092034955938,0.012995893551526654,62.0,7.233333333333333,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC035705.phot.1.fits,
17,UGC05832,ok,4.586093337689291,4.581498087685488,12,12,0.0010907107798582077,0.0001838100001521159,0.015915435283568348,59.599998474121094,6.953333155314127,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05832.phot.1.fits,
18,PGC006626,ok,4.683480720052264,4.680390712703732,18,18,0.0007666425316240045,0.00012360029394131302,0.0128475798027486,86.89004143746877,8.493333689371743,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC006626.phot.1.fits,
19,PGC007654,ok,4.71704071194984,4.712414829169499,13,13,0.0009993081712660467,0.00018503531121363028,0.011950683346452353,64.80000305175781,7.560000356038412,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC007654.phot.1.fits,
20,UGC05393,ok,5.118579145409931,5.113580066410146,20,20,0.001039717196922437,0.00019996315999141635,0.012136482794802707,78.80000305175781,9.193333689371745,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05393.phot.1.fits,
21,UGC04988,ok,5.1919185642026475,5.186452703622052,9,9,0.0009079903147699758,0.00021863442322380257,0.012237167318466495,56.359872808775535,4.619999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC04988.phot.1.fits,
22,ESO202-041,ok,5.280415669742009,5.27599853671806,13,13,0.0008963662690477832,0.00017668532095796777,0.01169189018081654,68.4000015258789,7.980000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO202-041.phot.1.fits,
23,NGC4369,ok,5.312902335294263,5.308471614015978,6,6,0.0005186721991701245,0.00017722885113142693,0.012506812259454395,60.74410412875093,3.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4369.phot.1.fits,
24,PGC011677,ok,5.331026893492144,5.327326609708145,11,11,0.0007498807007976004,0.00014801135135996684,0.012435432993509625,68.80000305175781,8.026667022705078,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC011677.phot.1.fits,
25,ESO443-085,ok,5.4793193491142445,5.472326791456667,24,24,0.0015804030027657052,0.00027970230630309275,0.01445838311783423,70.0,8.166666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO443-085.phot.1.fits,
26,PGC042160,ok,5.676243754019354,5.669741920117617,11,11,0.0012404149751917004,0.00026007335606949907,0.013805776392621193,53.45274396113289,5.273333422342936,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC042160.phot.1.fits,
27,NGC1341,ok,5.677459456586072,5.673031596466909,22,22,0.001392228831793444,0.00017711440476654035,0.014854558169326685,71.116439356141,5.08666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1341.phot.1.fits,
28,ESO236-039,ok,5.751174642176792,5.740685661857281,14,14,0.0016712426883132387,0.0004195592127804706,0.014264346853846276,51.876420790900625,4.666666666666667,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO236-039.phot.1.fits,
29,UGC07257,ok,5.875168044429901,5.870436174274811,11,11,0.0008293749528764232,0.0001892748062036029,0.013924282323019965,65.15833892261496,5.040000089009602,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC07257.phot.1.fits,
30,UGC09245,ok,6.112425378354094,6.1079792431627755,18,18,0.0010271627482309974,0.00017784540765274293,0.012349278737349275,75.19999694824219,8.77333297729492,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC09245.phot.1.fits,
31,UGC06931,ok,6.120890041794064,6.113847757624718,11,11,0.0010538417321325924,0.0002816913667738258,0.01262443229333743,57.938867807756324,5.646666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC06931.phot.1.fits,
32,ESO026-001,ok,6.188712308381111,6.182866231207899,33,33,0.0018583173780831175,0.0002338430869284828,0.017140077426407527,75.6780624218104,8.633333333333333,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO026-001.phot.1.fits,
33,NGC3504,ok,6.225285957788289,6.221573027348217,33,33,0.0012867503704281369,0.0001485172176028814,0.013720340311245435,90.98462513567253,10.614872932495128,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3504.phot.1.fits,
34,NGC3485,ok,6.25617957211442,6.252872686117289,49,49,0.001332390689580161,0.00013227543988524116,0.015123967712782748,108.63505894318722,9.799999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3485.phot.1.fits,
35,ESO079-005,ok,6.331419219864165,6.32703591943144,30,30,0.0010146103896103895,0.0001753320173089903,0.012060903416465938,97.26800408113313,7.280000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO079-005.phot.1.fits,
36,NGC1493,ok,6.437461278018453,6.434518637150445,120,120,0.0012991230919129587,0.00011770563472028936,0.013388857298400478,172.1749653816692,15.539999643961588,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1493.phot.1.fits,
37,NGC4668,ok,6.478754439135545,6.474264418866417,20,20,0.001018381791333571,0.00017960081076513258,0.014005341281541977,79.42733742988895,7.513333511352538,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4668.phot.1.fits,
38,UGC12151,ok,6.572194424760191,6.564476504079989,11,11,0.0011508683825068005,0.0003087168272080729,0.013228605114683463,55.45874076312004,5.69333324432373,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC12151.phot.1.fits,
