rank,name,status,pollution_score,source_score,source_count,contaminated_pixels,coverage_fraction,residual_sigma,aperture_radius_pixels,center_radius_pixels,rejected_large_segments,image_path,error
29,NGC4525,ok,8.227720877953086,8.13301233585361,3,31,0.003788341683978981,0.012297172721386404,62.79999923706055,36.633332888285324,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4525.phot.1.fits,
30,NGC4713,ok,8.2879857491045,7.745518297151618,3,35,0.02169869807811531,0.05829728064157206,27.957540013439555,16.308565007839743,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4713.phot.1.fits,
31,IC0600,ok,8.36944580041088,8.164662052049149,2,25,0.0081913499344692,0.013213505322569612,38.400001525878906,22.40000089009603,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC0600.phot.1.fits,
32,NGC1436,ok,9.389656085366816,9.11247715096583,4,36,0.01108715737603942,0.022940795702118016,39.599998474121094,23.09999910990397,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1436.phot.1.fits,
33,NGC0255,ok,10.080782385693198,9.918470430032073,2,41,0.0064924782264449725,0.01622059139990623,55.20000076293945,32.20000044504802,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0255.phot.1.fits,
34,PGC002492,ok,11.34161618239469,11.198914361247638,4,42,0.0057080728458820335,0.012058927992421805,59.599998474121094,34.76666577657063,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC002492.phot.1.fits,
35,PGC042160,ok,11.343122536185687,11.112079882157252,3,39,0.00924170616113744,0.012363634208060319,45.20000076293945,26.366667111714683,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC042160.phot.1.fits,
36,IC1014,ok,11.455536057242956,11.272336772166994,4,41,0.007327971403038427,0.013956702288327722,52.0,30.333333333333332,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1014.phot.1.fits,
37,ESO202-041,ok,11.558600196349682,11.455581756048868,3,40,0.004120737612032554,0.010573357027009787,68.4000015258789,39.900000890096024,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO202-041.phot.1.fits,
38,NGC0918,ok,11.559724030499305,10.987345891651447,2,31,0.022895125553914326,0.056509639420236873,25.600000381469727,14.93333355585734,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0918.phot.1.fits,
39,IC3521,ok,11.994472357766796,11.498915283262352,3,58,0.019822282980177717,0.01573197737815477,37.599998474121094,21.933332443237305,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC3521.phot.1.fits,
40,NGC4133,ok,12.007993734304671,11.796324306732428,3,46,0.008466777102889747,0.016343419689439306,51.20000076293945,29.86666711171468,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4133.phot.1.fits,
41,PGC007654,ok,12.13765484118421,12.016840205354042,3,42,0.004832585433206766,0.01093893205535206,64.80000305175781,37.80000178019206,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC007654.phot.1.fits,
42,ESO054-021,ok,12.728303613034832,12.355586505319588,4,40,0.014908684308609765,0.017276390312826986,36.0,21.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO054-021.phot.1.fits,
43,NGC3344,ok,12.9426078383495,12.816267397082399,2,41,0.005053617650684087,0.03980028072302664,62.53660475425703,36.479686106649936,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3344.phot.1.fits,
44,UGC07257,ok,13.3875072891398,13.096659305685819,2,45,0.011633919338159255,0.012613967765250618,43.20000076293945,25.200000445048012,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC07257.phot.1.fits,
45,NGC3684,ok,13.411028107004801,12.937935262534074,3,64,0.018923713778829097,0.03301817590106183,40.400001525878906,23.566667556762695,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3684.phot.1.fits,
46,NGC5068,ok,13.629632406640347,13.522625953328086,5,65,0.004280258132490452,0.030541255970956003,85.58931769987672,49.92710199159475,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5068.phot.1.fits,
47,UGC05832,ok,13.783157721871198,13.606599253855444,4,52,0.0070623387206301775,0.012515073870756455,59.599998474121094,34.76666577657063,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05832.phot.1.fits,
48,NGC4487,ok,13.894747942388749,13.56473404706684,4,57,0.013200555812876331,0.02162251354413064,45.599998474121094,26.59999910990397,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4487.phot.1.fits,
49,ESO358-020,ok,14.379518187818237,14.246671957330026,4,48,0.005313849219528396,0.011061472011616004,66.0,38.5,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO358-020.phot.1.fits,
50,PGC006626,ok,15.185883288554416,15.083321523580398,3,45,0.004102470598960708,0.012159306120899082,72.80000305175781,42.46666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC006626.phot.1.fits,
51,IC3517,ok,15.955511664178733,15.841526365955973,5,49,0.004559411928910393,0.0112347462061737,72.0,42.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC3517.phot.1.fits,
52,NGC3380,ok,16.002848073453947,15.874952993926462,5,55,0.005115803181099433,0.011451882077041668,72.0,42.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3380.phot.1.fits,
53,UGC05354,ok,16.1791921942589,16.01838483039065,5,58,0.0064322945547299545,0.010871465294705495,66.0,38.5,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05354.phot.1.fits,
54,NGC3447,ok,16.56722551375405,16.39333438472179,3,69,0.006955645161290323,0.012604484851983002,69.19999694824219,40.36666488647461,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3447.phot.1.fits,
55,ESO236-039,ok,17.038847733128456,16.64621710793969,4,52,0.01570522500755059,0.012458346708036321,40.0,23.333333333333336,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO236-039.phot.1.fits,
56,ESO359-031,ok,17.513072695746718,17.265969764594708,5,58,0.009884117246080437,0.011538285123298265,53.20000076293945,31.033333778381348,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO359-031.phot.1.fits,
57,NGC1800,ok,17.835910449512124,17.330130102691314,3,63,0.02023121387283237,0.011371955526882688,38.7481712566734,22.603099899726153,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1800.phot.1.fits,
58,NGC4668,ok,18.412392417279477,18.237852040272262,6,60,0.006981615080288574,0.011721766527760627,64.4000015258789,37.566667556762695,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4668.phot.1.fits,
59,NGC4639,ok,19.102362027109493,18.88196285972857,6,72,0.008815966695236929,0.01176620174465705,62.781847277051035,36.62274424494644,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4639.phot.1.fits,
60,NGC2681,ok,19.2061320214795,18.99961660554,5,71,0.008260616637579989,0.021874411763308944,64.4000015258789,37.566667556762695,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC2681.phot.1.fits,
61,PGC035705,ok,19.213289981088725,19.003126869419965,5,67,0.008406524466750314,0.010976517751047129,62.0,36.16666666666667,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC035705.phot.1.fits,
62,NGC4145,ok,19.757209449624973,19.521623584776865,6,76,0.009423434593924364,0.015319633841214143,62.400001525878906,36.400000890096024,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4145.phot.1.fits,
63,NGC4457,ok,20.31363848888888,20.168377396223622,6,77,0.0058104437066103225,0.007857325367900287,79.94875370845071,46.63677299659625,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4457.phot.1.fits,
64,NGC4450,ok,20.593805517739785,20.508144212463048,5,85,0.003426452211069456,0.01243642329852173,109.37774418104226,63.803684105607985,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4450.phot.1.fits,
65,IC1953,ok,20.753913575765104,20.259950897389693,6,72,0.019758507135016465,0.028471385443710872,41.93631235896536,24.462848876063127,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1953.phot.1.fits,
66,NGC1022,ok,20.954727264012334,20.75151814335362,6,77,0.00812836482634857,0.014860799045212729,67.5999984741211,39.433332443237305,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1022.phot.1.fits,
67,IC2007,ok,22.43630250257869,22.058944012012653,4,72,0.01509433962264151,0.012496223981762172,48.0,28.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC2007.phot.1.fits,
68,UGC02302,ok,22.46743659475368,22.11417572518846,3,78,0.014130434782608696,0.012890014207472843,51.599998474121094,30.099999109903973,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC02302.phot.1.fits,
69,NGC5569,ok,22.574477313112645,22.372026010858324,6,74,0.008098052090172904,0.011820824342190618,66.4000015258789,38.73333422342937,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5569.phot.1.fits,
70,NGC3729,ok,22.599738810259275,22.48282928806341,5,69,0.004676380887834632,0.018879427163637604,84.4000015258789,49.23333422342937,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3729.phot.1.fits,
71,NGC0991,ok,22.825635274780367,22.59077097415406,7,90,0.009394572025052192,0.015571544289242237,68.0,39.66666666666667,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0991.phot.1.fits,
72,PGC051523,ok,22.938036174464376,22.75341801884478,6,82,0.007384726224783862,0.01116235731422141,73.19999694824219,42.69999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC051523.phot.1.fits,
73,NGC0685,ok,23.522318182591718,23.318508658782193,8,107,0.008152380952380953,0.016019359707881264,79.5999984741211,46.433332443237305,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0685.phot.1.fits,
74,NGC1367,ok,23.897204756597464,23.775540706361987,9,93,0.004866562009419153,0.0132924730304981,96.0,56.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1367.phot.1.fits,
75,NGC4540,ok,24.14148289060576,23.948414949077765,8,84,0.007722717661119794,0.013170037764996357,72.4000015258789,42.23333422342937,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4540.phot.1.fits,
76,NGC4618,ok,24.930027785011628,24.404817700978015,9,110,0.02100840336134454,0.03146599436006089,50.274525390677226,29.326806477895047,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4618.phot.1.fits,
77,UGC09245,ok,25.105362245162073,24.89845098236344,6,97,0.008276450511945392,0.01084816940630804,75.19999694824219,43.86666488647461,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC09245.phot.1.fits,
78,NGC1051,ok,25.20269907036667,25.025843405706127,4,67,0.007074226586421708,0.012131299605037432,67.5999984741211,39.433332443237305,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1051.phot.1.fits,
79,UGC05633,ok,25.408946090067598,25.268092002097816,8,88,0.005634163518791216,0.01171214763309614,86.80000305175781,50.63333511352539,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05633.phot.1.fits,
80,ESO085-047,ok,25.809481205339537,25.510018173534498,8,87,0.01197852127220157,0.013166560924480349,59.20000076293945,34.53333377838135,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO085-047.phot.1.fits,
81,ESO013-016,ok,26.199056084136597,25.91374107307336,8,98,0.011412600442529406,0.013137240563292619,64.4000015258789,37.566667556762695,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO013-016.phot.1.fits,
82,UGC02345,ok,26.278776200481424,26.157729533127966,8,94,0.004841866694138251,0.011559692718489277,96.80000305175781,56.466668446858726,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC02345.phot.1.fits,
83,NGC3264,ok,27.000953294292184,26.79195339750201,5,81,0.008359995871606978,0.012098966910939788,68.4000015258789,39.900000890096024,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3264.phot.1.fits,
84,UGC05393,ok,27.028271479173913,26.841704314994807,9,96,0.007462686567164179,0.010886905101964498,78.80000305175781,45.96666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05393.phot.1.fits,
85,NGC2500,ok,27.258786866376724,26.610398574416738,7,140,0.025935531678399407,0.022037914955510274,51.01024828144719,29.755978164177527,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC2500.phot.1.fits,
86,NGC4900,ok,29.01258887172976,28.48472455881872,9,122,0.021114572516441676,0.04910294718807656,52.79999923706055,30.799999554951984,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4900.phot.1.fits,
87,NGC4496A,ok,29.108117431569816,28.653505318356736,9,124,0.018184484528523243,0.019786104214872934,57.38653048603109,33.475476116851475,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4496A.phot.1.fits,
88,NGC7764,ok,29.13386467841625,28.42787515438983,6,124,0.028239580961056707,0.01936783700552889,46.0,26.833333333333336,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC7764.phot.1.fits,
89,NGC1559,ok,29.57794154648751,28.781915690610084,8,133,0.03184103423509696,0.09559572401918627,44.87920859965728,26.179538349800083,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1559.phot.1.fits,
90,NGC0600,ok,29.980056865962478,29.777475295507116,9,113,0.008103262818214415,0.013194166801998478,82.0,47.83333333333333,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0600.phot.1.fits,
91,IC1933,ok,31.318198486676003,30.9417464574203,6,105,0.015058081170228022,0.015384800943547385,58.0,33.83333333333333,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1933.phot.1.fits,
92,UGC07612,ok,31.655330106971817,31.469242233972675,10,113,0.007443514919965747,0.011241671372595284,85.5999984741211,49.933332443237305,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC07612.phot.1.fits,
93,NGC4294,ok,32.2810491394017,30.99673541391151,6,131,0.05137254901960785,0.020659616670763672,35.06954744759946,20.45723601109969,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4294.phot.1.fits,
94,ESO357-012,ok,32.47509169439474,32.35723056375498,10,114,0.004714445225590339,0.011059074698157484,108.0,63.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO357-012.phot.1.fits,
95,NGC1341,ok,32.55945310637593,31.784751556972832,8,122,0.030988061976123953,0.017436745272442947,43.599998474121094,25.433332443237305,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1341.phot.1.fits,
96,NGC1640,ok,34.13036420745072,33.99231316336719,11,119,0.0055220417633410675,0.012555175941410682,102.0,59.5,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1640.phot.1.fits,
97,UGC08385,ok,34.34833525908437,34.21428403157396,10,121,0.005362049100416556,0.010645858058969324,104.4000015258789,60.90000089009603,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC08385.phot.1.fits,
98,NGC4102,ok,34.94057098718909,34.15685647614808,6,159,0.03134858044164038,0.03666901695255039,49.599998474121094,28.933332443237305,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4102.phot.1.fits,
99,UGC04499,ok,35.09607632883098,34.93078210511276,10,110,0.006611768948728738,0.011072422681385702,89.5999984741211,52.26666577657063,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC04499.phot.1.fits,
100,NGC3287,ok,36.24482573365693,36.113262765596374,11,130,0.005262518722422378,0.011253709771093872,109.19999694824219,63.699998219807945,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3287.phot.1.fits,
101,UGC08489,ok,36.70771211749235,36.52529889789902,11,136,0.0072965287837330325,0.010596691581300197,94.80000305175781,55.30000178019206,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC08489.phot.1.fits,
102,ESO572-030,ok,38.16711759189086,37.9466506460718,11,139,0.00881867783276234,0.01172559241539286,87.19999694824219,50.86666488647461,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO572-030.phot.1.fits,
103,ESO443-085,ok,40.19901327091447,39.85681730833446,11,139,0.013687838503200394,0.0123215847663629,70.0,40.83333333333333,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO443-085.phot.1.fits,
104,NGC4064,ok,43.30379597336722,43.0594277703636,11,151,0.009774728120145003,0.006666645816908125,86.3250405906467,50.35627367787723,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4064.phot.1.fits,
