rank,name,status,pollution_score,source_score,source_count,contaminated_pixels,coverage_fraction,weighted_coverage_fraction,residual_sigma,aperture_radius_pixels,center_radius_pixels,rejected_large_segments,image_path,error
62,NGC4535,ok,0.08006884817413412,0.08004594437349727,55,55,0.0007845822456170382,9.161520254743426e-07,0.024311339786435522,150.39999389648438,17.54666595458984,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4535.phot.1.fits,
63,IC3115,ok,0.09045100924040111,0.09032412839901113,5,5,0.0007371369600471767,5.07523365559952e-06,0.017608600486994953,46.79999923706055,5.459999910990397,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC3115.phot.1.fits,
64,NGC4450,ok,0.10904478334600028,0.10901529043714102,12,12,0.0003236158679647259,1.179716354370484e-06,0.017649682318453104,109.37774418104226,12.760736821121597,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4450.phot.1.fits,
65,ESO079-005,ok,0.13837107358337683,0.13827868529016304,4,4,0.0003313452617627568,3.695531728551352e-06,0.013811270303809091,62.400001525878906,7.280000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO079-005.phot.1.fits,
66,UGC07129,ok,0.15830170660827345,0.15816201021249496,3,3,0.0003476245654692932,5.5878558311391e-06,0.013639286711292711,52.79999923706055,6.159999910990396,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC07129.phot.1.fits,
67,NGC4133,ok,0.1676053666513099,0.16743616493074098,1,1,0.00012310722639418935,6.768068822756376e-06,0.0281183865794913,51.20000076293945,5.973333422342935,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4133.phot.1.fits,
68,IC0600,ok,0.18640370149008767,0.18608251455993144,3,3,0.000657030223390276,1.284747720624936e-05,0.017449683718291295,38.400001525878906,4.480000178019206,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC0600.phot.1.fits,
69,UGC04988,ok,0.23423791531163582,0.23386787557593774,2,2,0.00041177681696520483,1.480158942792313e-05,0.013356045397943314,39.599998474121094,4.619999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC04988.phot.1.fits,
70,NGC3726,ok,0.29086059627722977,0.2907751775489371,9,9,0.0003528028224225794,3.4167491317065642e-06,0.031275919706878166,90.7393872904906,10.586261850557236,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3726.phot.1.fits,
71,NGC5042,ok,0.291388301351584,0.2912319908776542,13,13,0.0006756756756756757,6.2524189571913105e-06,0.024161808970185206,78.80000305175781,9.193333689371745,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5042.phot.1.fits,
72,IC1933,ok,0.3502455634676135,0.349947224468367,11,11,0.00105515587529976,1.193355996985967e-05,0.02417247814331354,58.0,6.766666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1933.phot.1.fits,
73,NGC0991,ok,0.4213726072765488,0.4211093685766706,6,6,0.00041893590280687055,1.0529547995128415e-05,0.019799758386293678,68.0,7.933333333333334,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0991.phot.1.fits,
74,NGC7764,ok,0.4371536472678192,0.43656679527729453,7,7,0.0010670731707317074,2.3474079620985565e-05,0.0343012541563622,46.0,5.366666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC7764.phot.1.fits,
75,NGC4540,ok,0.512366193935439,0.5120347265538895,17,17,0.0010460251046025104,1.3258695261981668e-05,0.018666179859356362,72.4000015258789,8.446666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4540.phot.1.fits,
76,NGC3264,ok,0.5489108766596437,0.5486296986946957,6,6,0.0004139643990616807,1.1247118597916865e-05,0.014231231603669348,68.4000015258789,7.980000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3264.phot.1.fits,
77,IC1953,ok,0.5733070322069352,0.5723734722058537,3,3,0.0005504587155963303,3.7342400043262584e-05,0.04443321892308515,41.93631235896536,4.892569775212626,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1953.phot.1.fits,
78,UGC06931,ok,0.5935414606240627,0.5929069885620175,3,3,0.00041333700744006614,2.537888248180739e-05,0.013298223218909251,48.400001525878906,5.646666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC06931.phot.1.fits,
79,NGC0289,ok,0.6380271454792753,0.6377560636482573,10,10,0.00046602665672476466,1.0843273240717507e-05,0.024480636918770268,83.19999694824219,9.706666310628256,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0289.phot.1.fits,
80,PGC042160,ok,0.6442090677879703,0.6433226187908673,4,4,0.0006329113924050633,3.545795988412078e-05,0.015012200808643274,45.20000076293945,5.273333422342936,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC042160.phot.1.fits,
81,ESO054-021,ok,0.6704780565707807,0.6685652287465167,7,7,0.001746071339486156,7.651311297056421e-05,0.024655100392780255,36.0,4.199999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO054-021.phot.1.fits,
82,NGC4424,ok,0.6829866587183583,0.6825311984945159,21,21,0.001015572105619499,1.8218408953692166e-05,0.010784712722914357,81.6654466903967,9.527635447212948,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4424.phot.1.fits,
83,NGC3485,ok,0.8300090137519984,0.8295549773097565,16,16,0.0007320309283067209,1.8161457689677676e-05,0.018646032804132993,84.0,9.799999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3485.phot.1.fits,
84,ESO298-023,ok,0.8705152036697699,0.8689985002857525,3,3,0.0005376344086021505,6.066813536069193e-05,0.013649022421712922,42.400001525878906,4.946666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO298-023.phot.1.fits,
85,ESO013-016,ok,1.0381545363266969,1.0374016211621293,15,15,0.0011674968866749688,3.011660658269905e-05,0.01794568187149671,64.4000015258789,7.513333511352538,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO013-016.phot.1.fits,
86,NGC1640,ok,1.0442179309546606,1.0438094416053756,21,21,0.0006514860085623875,1.6339573971402878e-05,0.015878151520563558,102.0,11.899999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1640.phot.1.fits,
87,NGC3850,ok,1.1626562169883088,1.1620463916058597,4,4,0.0002664535038635758,2.4393015297961738e-05,0.012447697022024104,69.5999984741211,8.119999821980795,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3850.phot.1.fits,
88,NGC3953,ok,1.2457846946331335,1.245157940645024,7,7,0.00041466737752502813,2.5070159524376817e-05,0.06660169008772641,73.81771870427286,8.612067182165168,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3953.phot.1.fits,
89,NGC1255,ok,1.3021120457062332,1.301700548771238,24,24,0.000774218523178167,1.6459877399803907e-05,0.02352695877563365,100.0,11.666666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1255.phot.1.fits,
90,ESO358-020,ok,1.302309066435157,1.3012445138593376,6,6,0.000444609114486847,4.25821030327841e-05,0.012573765162414936,66.0,7.699999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO358-020.phot.1.fits,
91,NGC1291,ok,1.4401614754211405,1.43988842388542,132,132,0.0007496337017139352,1.0922061428818815e-05,0.015008319507488245,238.3748153438122,27.810395123444756,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1291.phot.1.fits,
92,PGC007654,ok,1.4515229433901526,1.450535179856287,5,5,0.00038434929664078716,3.951054135462292e-05,0.011950683346452353,64.80000305175781,7.560000356038412,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC007654.phot.1.fits,
93,NGC1051,ok,1.4774575624947237,1.47661248924514,5,5,0.00035290796160361375,3.3802929983344246e-05,0.01554073579712767,67.5999984741211,7.88666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1051.phot.1.fits,
94,NGC1493,ok,1.4944632688465809,1.4941338803351887,38,38,0.0006911101411319657,1.3175540455684924e-05,0.01572558185964991,133.1999969482422,15.539999643961588,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1493.phot.1.fits,
95,PGC006626,ok,1.5285163026687933,1.5276615927381472,5,5,0.0003046922608165753,3.418839722584844e-05,0.013129674273154281,72.80000305175781,8.493333689371743,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC006626.phot.1.fits,
96,ESO485-021,ok,1.656574344357325,1.6554097459656967,28,28,0.0009967960128159487,4.658393566513577e-05,0.013832367987538402,95.19999694824219,11.106666310628254,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO485-021.phot.1.fits,
97,NGC0701,ok,1.787588805294646,1.7855647556245158,11,11,0.0012351223894004042,8.096198680520744e-05,0.028438783346109598,53.599998474121094,6.2533331553141265,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0701.phot.1.fits,
98,NGC4668,ok,1.8110641426028322,1.8097653806726748,10,10,0.0007783918424534911,5.195047720630046e-05,0.015593828303862039,64.4000015258789,7.513333511352538,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4668.phot.1.fits,
99,IC2007,ok,1.8405576374060841,1.8378237670131041,7,7,0.0009801176141136937,0.00010935481571919911,0.020462508487168497,48.0,5.6,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC2007.phot.1.fits,
100,ESO359-031,ok,2.040504941308736,2.038235269760207,7,7,0.0007980845969672786,9.078686194117075e-05,0.013361668456539445,53.20000076293945,6.206666755676269,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO359-031.phot.1.fits,
101,NGC5236,ok,2.095045596731622,2.0948419379722103,606,606,0.0009258155885345531,8.146350376476535e-06,0.03435067480953069,459.6000061035156,53.62000071207682,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5236.phot.1.fits,
102,NGC4532,ok,2.1627590977043725,2.1617479295000663,21,21,0.0011577902745616936,4.0446728172251634e-05,0.011955662408868141,76.51537709978284,8.926793994974664,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4532.phot.1.fits,
