rank,name,catalogue,candidate_rank,x,y,score,peak
30,NGC5236,2MASS,48,1364.6694201249945,1621.134191823915,0.31706486307651827,78.52061106135926
30,NGC5236,2MASS,49,1341.3411167967404,1398.0853685167629,0.3121262393724353,47.646003949758985
30,NGC5236,2MASS,50,1300.413890503839,1614.2714928636292,0.30763031554231846,51.39027066744829
30,NGC5236,2MASS,51,1573.9424072318564,1556.0216350302132,0.3020703834283777,160.588121618386
30,NGC5236,2MASS,52,1584.083051335438,1492.642274795433,0.3011637124599701,61.71405130493387
30,NGC5236,2MASS,53,1305.447615360683,1464.1032146123011,0.30038759549505467,128.90806538432233
30,NGC5236,2MASS,54,1389.2172716907533,1296.2095418446495,0.2833578626568108,16.595859143570944
30,NGC5236,2MASS,55,1563.4572935430876,1460.8543604256274,0.2770213178650955,228.74390886319853
30,NGC5236,2MASS,56,1534.141243199165,1445.34191757597,0.2605538520828221,146.29604842512853
30,NGC5236,2MASS,57,1602.016713464274,1647.0747754228526,0.25355062897690667,77.98070063119968
30,NGC5236,2MASS,58,1432.050246994644,1414.8798242812697,0.2518385560469084,50.06342729428313
30,NGC5236,2MASS,59,1531.6332730177596,1438.4198715106104,0.24321917531871978,59.902511500820225
30,NGC5236,2MASS,60,1447.7646162480296,1803.116649049371,0.240793111023127,51.93379608237093
30,NGC5236,2MASS,61,1295.1934702043973,1543.1440967826197,0.2309824141445212,44.51000288484339
30,NGC5236,2MASS,62,1385.500839633833,1614.259316666951,0.22695271233026057,76.6330687906042
30,NGC5236,2MASS,63,1266.793997325033,1585.3848983239334,0.22581577856500842,33.901031974810444
30,NGC5236,2MASS,64,1543.0523547839382,1658.5323018720771,0.2243562640392516,67.12327801358025
30,NGC5236,2MASS,65,1555.3747005715572,1761.7963287105777,0.22258178993128186,62.49777514047114
30,NGC5236,2MASS,66,1282.9254701539217,1506.9098705360966,0.19185435133204154,29.855229276284856
30,NGC5236,2MASS,67,1350.8088177533532,1177.5752510925129,0.17181085500395335,4.852387814157852
30,NGC5236,2MASS,68,1820.526742985137,1735.0171098023766,0.16573933200308902,7.594721901521651
30,NGC5236,2MASS,69,1305.3412304907138,1653.3058873793939,0.16238979627800346,39.34673950798706
30,NGC5236,2MASS,70,1597.102587226435,1687.6877505622851,0.16220762525705956,54.29456527930061
30,NGC5236,2MASS,71,1362.6257976996787,1576.1570105858334,0.1620288332727331,56.432039814238486
30,NGC5236,2MASS,72,1269.1354819588535,1547.79855494136,0.15802945775450628,33.64675536736023
30,NGC5236,2MASS,73,1451.655247220699,1303.9084332962498,0.1568406941677321,14.89403607165534
30,NGC5236,2MASS,74,1387.5510912771445,1353.0814590712455,0.15264294395888492,27.17281649064149
30,NGC5236,2MASS,75,1601.922060497284,1358.898890135232,0.13271839336887564,17.04655460957818
30,NGC5236,2MASS,76,1186.556565698013,1701.8856437427653,0.12200284801100275,13.368971447540059
30,NGC5236,2MASS,77,1723.3408231312012,1488.8723089672717,0.12021215305101066,3.6276441483348525
30,NGC5236,2MASS,78,1783.0593190190614,1795.3152531498965,0.09574421881919908,2.8900942150286513
30,NGC5236,2MASS,79,1398.4230737709,1893.5329123822712,0.08635089679768557,4.141838466410294
