name,status,png,raw_segments,kept_segments,masked_fraction,background_level,background_rms,error
NGC4981,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4981_sep_thr2.2_area15_deb0.0005_dil5.png,277,276,0.07824612403100775,0.1131630390882492,0.01927788555622101,
NGC5042,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC5042_sep_thr2.2_area15_deb0.0005_dil5.png,645,644,0.08514947241622943,0.10094437003135681,0.022848837077617645,
NGC5068,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC5068_sep_thr2.2_area15_deb0.0005_dil5.png,2634,2633,0.16476751455803693,0.11727112531661987,0.011390377767384052,
NGC5134,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC5134_sep_thr2.2_area15_deb0.0005_dil5.png,291,290,0.07842801776402414,0.08934304863214493,0.019321994855999947,
NGC5236,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC5236_sep_thr2.2_area15_deb0.0005_dil5.png,8093,8089,0.20278662127769048,0.056972064077854156,0.01422523707151413,
NGC5569,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC5569_sep_thr2.2_area15_deb0.0005_dil5.png,431,430,0.07113893025564656,0.05223747342824936,0.020841822028160095,
NGC5669,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC5669_sep_thr2.2_area15_deb0.0005_dil5.png,626,625,0.15947302615775957,0.05259830504655838,0.01400851272046566,
NGC5713,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC5713_sep_thr2.2_area15_deb0.0005_dil5.png,445,444,0.10336184899999208,0.043086983263492584,0.011908414773643017,
NGC6217,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC6217_sep_thr2.2_area15_deb0.0005_dil5.png,391,390,0.08697980300767758,-0.01883433759212494,0.020403165370225906,
NGC6237,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC6237_sep_thr2.2_area15_deb0.0005_dil5.png,362,360,0.07160556402814432,-0.008808714337646961,0.020168446004390717,
NGC6412,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC6412_sep_thr2.2_area15_deb0.0005_dil5.png,496,494,0.12770916543478214,-0.002386258216574788,0.019445551559329033,
NGC7418,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC7418_sep_thr2.2_area15_deb0.0005_dil5.png,1305,1304,0.06982752931768688,0.03928263112902641,0.0232091024518013,
NGC7424,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC7424_sep_thr2.2_area15_deb0.0005_dil5.png,1082,1081,0.08323158369002027,0.037888381630182266,0.02472180686891079,
NGC7496,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC7496_sep_thr2.2_area15_deb0.0005_dil5.png,426,425,0.05583079311997835,0.0552765429019928,0.019351689144968987,
NGC7513,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC7513_sep_thr2.2_area15_deb0.0005_dil5.png,405,404,0.05428660435396248,0.04978927969932556,0.02216634526848793,
NGC7531,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC7531_sep_thr2.2_area15_deb0.0005_dil5.png,1039,1038,0.07092706052180475,0.03678120672702789,0.025133701041340828,
NGC7552,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC7552_sep_thr2.2_area15_deb0.0005_dil5.png,369,368,0.10325255379265377,0.007283838931471109,0.012305347248911858,
NGC7582,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC7582_sep_thr2.2_area15_deb0.0005_dil5.png,1483,1481,0.0633686136613637,0.06305721402168274,0.02236349694430828,
NGC7764,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC7764_sep_thr2.2_area15_deb0.0005_dil5.png,369,368,0.04543073368877772,0.026559624820947647,0.022327065467834473,
NGC7800,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC7800_sep_thr2.2_area15_deb0.0005_dil5.png,308,307,0.07522361459203565,0.04403539001941681,0.016178356483578682,
PGC002492,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\PGC002492_sep_thr2.2_area15_deb0.0005_dil5.png,340,339,0.0481888745148771,0.0528089664876461,0.021353518590331078,
PGC006626,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\PGC006626_sep_thr2.2_area15_deb0.0005_dil5.png,241,240,0.057265651015651016,0.07842656970024109,0.019656160846352577,
PGC007654,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\PGC007654_sep_thr2.2_area15_deb0.0005_dil5.png,330,329,0.07832671687042501,0.07697024196386337,0.018703099340200424,
PGC011677,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\PGC011677_sep_thr2.2_area15_deb0.0005_dil5.png,352,351,0.08792898796272582,0.07940533012151718,0.01820872351527214,
PGC013821,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\PGC013821_sep_thr2.2_area15_deb0.0005_dil5.png,417,416,0.11224640548740272,0.04277214780449867,0.01707237772643566,
PGC035705,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\PGC035705_sep_thr2.2_area15_deb0.0005_dil5.png,413,412,0.05220379394437492,0.06444357335567474,0.020412422716617584,
PGC042160,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\PGC042160_sep_thr2.2_area15_deb0.0005_dil5.png,354,352,0.046259154400384805,0.08417105674743652,0.02104678750038147,
PGC048179,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\PGC048179_sep_thr2.2_area15_deb0.0005_dil5.png,283,281,0.07336206598636433,0.09126980602741241,0.020598972216248512,
PGC051523,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\PGC051523_sep_thr2.2_area15_deb0.0005_dil5.png,412,411,0.060117517004513094,0.04945385456085205,0.021908355876803398,
UGC02302,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC02302_sep_thr2.2_area15_deb0.0005_dil5.png,1002,1000,0.08861494040177847,0.11620620638132095,0.019617047160863876,
UGC02345,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC02345_sep_thr2.2_area15_deb0.0005_dil5.png,262,262,0.07604304079046068,0.07619088888168335,0.0183633491396904,
UGC04393,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC04393_sep_thr2.2_area15_deb0.0005_dil5.png,450,448,0.17865246957766642,0.027433179318904877,0.010826664045453072,
UGC04499,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC04499_sep_thr2.2_area15_deb0.0005_dil5.png,322,321,0.043164749545820724,0.04091685265302658,0.022213056683540344,
UGC04988,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC04988_sep_thr2.2_area15_deb0.0005_dil5.png,320,319,0.04051962545522963,0.07169540226459503,0.021018026396632195,
UGC05354,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC05354_sep_thr2.2_area15_deb0.0005_dil5.png,294,293,0.03689223312488349,0.022450890392065048,0.021523436531424522,
UGC05393,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC05393_sep_thr2.2_area15_deb0.0005_dil5.png,389,388,0.047197650725158816,0.05365951731801033,0.021095560863614082,
UGC05633,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC05633_sep_thr2.2_area15_deb0.0005_dil5.png,264,263,0.06409657750405981,0.08753854781389236,0.018155967816710472,
UGC05832,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC05832_sep_thr2.2_area15_deb0.0005_dil5.png,246,245,0.06417640679599952,0.100846067070961,0.019815849140286446,
UGC06682,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC06682_sep_thr2.2_area15_deb0.0005_dil5.png,357,356,0.07069737056998203,0.011782265268266201,0.018726518377661705,
UGC06840,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC06840_sep_thr2.2_area15_deb0.0005_dil5.png,283,281,0.030606622445930317,0.052784960716962814,0.021925942972302437,
UGC06931,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC06931_sep_thr2.2_area15_deb0.0005_dil5.png,264,258,0.06343496817129629,0.13837672770023346,0.0269980076700449,
UGC06983,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC06983_sep_thr2.2_area15_deb0.0005_dil5.png,388,386,0.04421974439988079,0.0428449921309948,0.02205759659409523,
UGC07129,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC07129_sep_thr2.2_area15_deb0.0005_dil5.png,341,340,0.039336152009379566,0.04230427369475365,0.020282305777072906,
UGC07257,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC07257_sep_thr2.2_area15_deb0.0005_dil5.png,230,229,0.04449046012634504,0.023233503103256226,0.020558280870318413,
UGC07612,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC07612_sep_thr2.2_area15_deb0.0005_dil5.png,348,347,0.0441121435023874,0.062165766954422,0.02031029388308525,
UGC07911,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC07911_sep_thr2.2_area15_deb0.0005_dil5.png,265,262,0.06620692874062147,0.11776174604892731,0.01840049773454666,
UGC08385,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC08385_sep_thr2.2_area15_deb0.0005_dil5.png,326,325,0.041706407860854694,0.07507245242595673,0.021469920873641968,
UGC08489,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC08489_sep_thr2.2_area15_deb0.0005_dil5.png,407,405,0.04395136884531509,0.024564340710639954,0.01917637512087822,
UGC08507,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC08507_sep_thr2.2_area15_deb0.0005_dil5.png,309,309,0.0651861673904204,0.19029992818832397,0.024662436917424202,
UGC08851,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC08851_sep_thr2.2_area15_deb0.0005_dil5.png,284,282,0.05361132493475771,0.005215252283960581,0.019823655486106873,
UGC09245,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC09245_sep_thr2.2_area15_deb0.0005_dil5.png,411,410,0.08660506301775604,0.012020504102110863,0.019059937447309494,
UGC09661,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC09661_sep_thr2.2_area15_deb0.0005_dil5.png,307,306,0.07338177589782338,0.08326974511146545,0.02027846686542034,
UGC12151,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\UGC12151_sep_thr2.2_area15_deb0.0005_dil5.png,407,406,0.054770874644907985,0.09923481941223145,0.021691806614398956,
