name,status,report_png,cleaned_fits,raw_segments,kept_segments,masked_fraction,background_level,background_rms,elapsed_seconds,error
NGC3726,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC3726_sep_thr2.2_area15_deb0.0005_dil5.png,,548,547,0.13644893503069253,0.012183540500700474,0.014661774039268494,0.9117852999988827,
NGC3729,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC3729_sep_thr2.2_area15_deb0.0005_dil5.png,,270,269,0.058042510167450524,0.012482119724154472,0.02798769623041153,0.8873321999999462,
NGC3850,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC3850_sep_thr2.2_area15_deb0.0005_dil5.png,,336,335,0.06975044085805487,0.022605644538998604,0.01918873004615307,0.8609312000044156,
NGC3930,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC3930_sep_thr2.2_area15_deb0.0005_dil5.png,,370,369,0.04401994828485186,0.06875065714120865,0.02111932821571827,1.2696720999956597,
NGC3953,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC3953_sep_thr2.2_area15_deb0.0005_dil5.png,,944,943,0.08829506746135944,0.009088207967579365,0.014749581925570965,1.422395100002177,
NGC3992,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC3992_sep_thr2.2_area15_deb0.0005_dil5.png,,1802,1801,0.07781035271117398,0.044090669602155685,0.020913314074277878,2.6860544000010123,
NGC4020,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4020_sep_thr2.2_area15_deb0.0005_dil5.png,,435,434,0.10380871745537017,0.07323025166988373,0.011196565814316273,0.8428050000002258,
NGC4064,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4064_sep_thr2.2_area15_deb0.0005_dil5.png,,610,609,0.0881278837451186,0.05013519525527954,0.015103588812053204,1.015037500001199,
NGC4102,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4102_sep_thr2.2_area15_deb0.0005_dil5.png,,357,356,0.04321661407581423,0.04459839686751366,0.020359519869089127,1.0189446000003954,
NGC4116,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4116_sep_thr2.2_area15_deb0.0005_dil5.png,,635,634,0.09206337062122323,0.10268589854240417,0.0167057067155838,1.3826820999966003,
NGC4123,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4123_sep_thr2.2_area15_deb0.0005_dil5.png,,377,376,0.05094043481523846,0.05188272148370743,0.020998725667595863,1.5640646000028937,
NGC4133,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4133_sep_thr2.2_area15_deb0.0005_dil5.png,,465,464,0.08264279630844841,0.012143547646701336,0.020072102546691895,0.9174551000032807,
NGC4145,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4145_sep_thr2.2_area15_deb0.0005_dil5.png,,933,933,0.0620985159632582,0.06600050628185272,0.026121502742171288,1.343047000002116,
NGC4204,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4204_sep_thr2.2_area15_deb0.0005_dil5.png,,1254,1253,0.06481924513279369,0.06529512256383896,0.022422555834054947,2.18619690000196,
NGC4214,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4214_sep_thr2.2_area15_deb0.0005_dil5.png,,1576,1575,0.23400002707843948,0.01184176467359066,0.0077301193960011005,1.3309185000034631,
NGC4293,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4293_sep_thr2.2_area15_deb0.0005_dil5.png,,983,982,0.1093543090206049,0.05417511612176895,0.010275591164827347,1.7518618999965838,
NGC4294,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4294_sep_thr2.2_area15_deb0.0005_dil5.png,,2540,2539,0.14702764147121056,0.051374465227127075,0.009729467332363129,2.3429029999970226,
NGC4303,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4303_sep_thr2.2_area15_deb0.0005_dil5.png,,1034,1033,0.10757751284477851,0.09267331659793854,0.016248447820544243,1.6637289999998757,
NGC4314,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4314_sep_thr2.2_area15_deb0.0005_dil5.png,,498,497,0.08624691452112097,0.014959070831537247,0.014939559623599052,1.3091710999942734,
NGC4369,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4369_sep_thr2.2_area15_deb0.0005_dil5.png,,1017,1016,0.12767372911098177,0.014418334700167179,0.009580356068909168,1.066682500000752,
NGC4389,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4389_sep_thr2.2_area15_deb0.0005_dil5.png,,357,356,0.045738881142109375,0.04677402600646019,0.020742466673254967,1.4484677000000374,
NGC4405,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4405_sep_thr2.2_area15_deb0.0005_dil5.png,,672,671,0.1213420464339582,0.04880327731370926,0.013886971399188042,0.9242068999956246,
NGC4424,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4424_sep_thr2.2_area15_deb0.0005_dil5.png,,2215,2214,0.17253722161243493,0.047364912927150726,0.00884510762989521,2.0760136999961105,
NGC4449,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4449_sep_thr2.2_area15_deb0.0005_dil5.png,,643,642,0.1202489310359426,0.014890355989336967,0.016038168221712112,1.205996500000765,
NGC4450,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4450_sep_thr2.2_area15_deb0.0005_dil5.png,,829,827,0.09108162334518889,0.032597340643405914,0.014014353044331074,1.3831174000006285,
NGC4457,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4457_sep_thr2.2_area15_deb0.0005_dil5.png,,730,729,0.11367250092444225,0.057377882301807404,0.014865174889564514,1.1213237999982084,
NGC4487,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4487_sep_thr2.2_area15_deb0.0005_dil5.png,,933,932,0.0665751837239669,0.09416884928941727,0.02727438323199749,1.3749708000032115,
NGC4496A,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4496A_sep_thr2.2_area15_deb0.0005_dil5.png,,597,596,0.09927729450531027,0.05290118232369423,0.0165269672870636,0.9313423999992665,
NGC4498,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4498_sep_thr2.2_area15_deb0.0005_dil5.png,,915,914,0.155059953274239,0.03424549847841263,0.013121887110173702,1.0222923999972409,
NGC4525,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4525_sep_thr2.2_area15_deb0.0005_dil5.png,,301,300,0.0361056363537831,0.06013326719403267,0.020991068333387375,0.9573906000005081,
NGC4532,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4532_sep_thr2.2_area15_deb0.0005_dil5.png,,702,700,0.11821359681927332,0.055549342185258865,0.015426073223352432,0.962350100002368,
NGC4535,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4535_sep_thr2.2_area15_deb0.0005_dil5.png,,2246,2245,0.0802780360835467,0.06776116043329239,0.02171511948108673,3.1444816999937757,
NGC4540,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4540_sep_thr2.2_area15_deb0.0005_dil5.png,,324,323,0.04326533966535261,0.07009854167699814,0.02158593200147152,0.9492569000067306,
NGC4559,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4559_sep_thr2.2_area15_deb0.0005_dil5.png,,1998,1997,0.10799681990138035,0.0156964473426342,0.012266792356967926,2.054934100000537,
NGC4579,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4579_sep_thr2.2_area15_deb0.0005_dil5.png,,1013,1012,0.10992662349534968,0.03907109797000885,0.01405926514416933,1.4076601000051596,
NGC4618,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4618_sep_thr2.2_area15_deb0.0005_dil5.png,,491,490,0.08502090476642227,0.008589459583163261,0.01527252234518528,0.9189022999998997,
NGC4625,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4625_sep_thr2.2_area15_deb0.0005_dil5.png,,413,412,0.09248178561365375,0.004678882192820311,0.011745424009859562,0.925083199996152,
NGC4639,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4639_sep_thr2.2_area15_deb0.0005_dil5.png,,509,508,0.13714311337736296,0.04468344897031784,0.01225844956934452,0.8663582999943173,
NGC4654,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4654_sep_thr2.2_area15_deb0.0005_dil5.png,,507,506,0.11276285238672713,0.042566388845443726,0.016928741708397865,0.9443481999987853,
NGC4668,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4668_sep_thr2.2_area15_deb0.0005_dil5.png,,313,312,0.040667671936389684,0.08949748426675797,0.020877299830317497,0.9436042000015732,
NGC4713,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4713_sep_thr2.2_area15_deb0.0005_dil5.png,,469,468,0.10385514380359741,0.146272674202919,0.018353953957557678,0.8304314999986673,
NGC4725,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4725_sep_thr2.2_area15_deb0.0005_dil5.png,,1547,1546,0.09320534512965119,0.014997167512774467,0.01380237378180027,2.3904181999969296,
NGC4765,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4765_sep_thr2.2_area15_deb0.0005_dil5.png,,293,292,0.046603767670751965,0.05700382590293884,0.03164516016840935,1.015770899997733,
NGC4781,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4781_sep_thr2.2_area15_deb0.0005_dil5.png,,889,888,0.06641165639003334,0.058557845652103424,0.02566276490688324,1.3398407999993651,
NGC4900,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4900_sep_thr2.2_area15_deb0.0005_dil5.png,,271,270,0.07330149576500271,0.09051202237606049,0.021350417286157608,0.8680638000005274,
NGC4981,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC4981_sep_thr2.2_area15_deb0.0005_dil5.png,,277,276,0.07824612403100775,0.1131630390882492,0.01927788555622101,0.7867541000014171,
NGC5042,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC5042_sep_thr2.2_area15_deb0.0005_dil5.png,,645,644,0.08514947241622943,0.10094437003135681,0.022848837077617645,1.0528249999988475,
NGC5068,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC5068_sep_thr2.2_area15_deb0.0005_dil5.png,,2634,2633,0.16476751455803693,0.11727112531661987,0.011390377767384052,2.787202999999863,
NGC5134,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC5134_sep_thr2.2_area15_deb0.0005_dil5.png,,291,290,0.07842801776402414,0.08934304863214493,0.019321994855999947,1.1756538999979966,
NGC5236,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC5236_sep_thr2.2_area15_deb0.0005_dil5.png,,8093,8089,0.20278662127769048,0.056972064077854156,0.01422523707151413,18.93624770000315,
NGC5569,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC5569_sep_thr2.2_area15_deb0.0005_dil5.png,,431,430,0.07113893025564656,0.05223747342824936,0.020841822028160095,0.9172793000034289,
NGC5669,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC5669_sep_thr2.2_area15_deb0.0005_dil5.png,,626,625,0.15947302615775957,0.05259830504655838,0.01400851272046566,0.8219150000004447,
NGC5713,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC5713_sep_thr2.2_area15_deb0.0005_dil5.png,,445,444,0.10336184899999208,0.043086983263492584,0.011908414773643017,0.7811259999944014,
NGC6217,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC6217_sep_thr2.2_area15_deb0.0005_dil5.png,,391,390,0.08697980300767758,-0.01883433759212494,0.020403165370225906,1.4395175000026939,
NGC6237,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC6237_sep_thr2.2_area15_deb0.0005_dil5.png,,362,360,0.07160556402814432,-0.008808714337646961,0.020168446004390717,1.301966099999845,
NGC6412,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC6412_sep_thr2.2_area15_deb0.0005_dil5.png,,496,494,0.12770916543478214,-0.002386258216574788,0.019445551559329033,0.963707599999907,
NGC7418,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC7418_sep_thr2.2_area15_deb0.0005_dil5.png,,1305,1304,0.06982752931768688,0.03928263112902641,0.0232091024518013,1.929561199998716,
NGC7424,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC7424_sep_thr2.2_area15_deb0.0005_dil5.png,,1082,1081,0.08323158369002027,0.037888381630182266,0.02472180686891079,1.6427354000043124,
NGC7496,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC7496_sep_thr2.2_area15_deb0.0005_dil5.png,,426,425,0.05583079311997835,0.0552765429019928,0.019351689144968987,1.5021698999989894,
NGC7513,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC7513_sep_thr2.2_area15_deb0.0005_dil5.png,,405,404,0.05428660435396248,0.04978927969932556,0.02216634526848793,1.3172564999986207,
NGC7531,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC7531_sep_thr2.2_area15_deb0.0005_dil5.png,,1039,1038,0.07092706052180475,0.03678120672702789,0.025133701041340828,1.6705412000010256,
NGC7552,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC7552_sep_thr2.2_area15_deb0.0005_dil5.png,,369,368,0.10325255379265377,0.007283838931471109,0.012305347248911858,1.209933699996327,
NGC7582,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC7582_sep_thr2.2_area15_deb0.0005_dil5.png,,1483,1481,0.0633686136613637,0.06305721402168274,0.02236349694430828,2.5508762000026763,
NGC7764,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC7764_sep_thr2.2_area15_deb0.0005_dil5.png,,369,368,0.04543073368877772,0.026559624820947647,0.022327065467834473,1.10700199999701,
NGC7800,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\NGC7800_sep_thr2.2_area15_deb0.0005_dil5.png,,308,307,0.07522361459203565,0.04403539001941681,0.016178356483578682,1.1450018000032287,
PGC002492,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\PGC002492_sep_thr2.2_area15_deb0.0005_dil5.png,,340,339,0.0481888745148771,0.0528089664876461,0.021353518590331078,0.9833365000013146,
PGC006626,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\PGC006626_sep_thr2.2_area15_deb0.0005_dil5.png,,241,240,0.057265651015651016,0.07842656970024109,0.019656160846352577,0.8036069000008865,
PGC007654,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\PGC007654_sep_thr2.2_area15_deb0.0005_dil5.png,,330,329,0.07832671687042501,0.07697024196386337,0.018703099340200424,0.8081090999985463,
PGC011677,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\PGC011677_sep_thr2.2_area15_deb0.0005_dil5.png,,352,351,0.08792898796272582,0.07940533012151718,0.01820872351527214,0.8058232000039425,
PGC013821,ok,Foreground Masking\Azure\mean-parameter-4sets\full-batches\sep-toy\PGC013821_sep_thr2.2_area15_deb0.0005_dil5.png,,417,416,0.11224640548740272,0.04277214780449867,0.01707237772643566,0.9468074999967939,
