rank,name,status,pollution_score,source_score,source_count,contaminated_pixels,coverage_fraction,residual_sigma,aperture_radius_pixels,center_radius_pixels,rejected_large_segments,image_path,error
15,NGC1436,ok,3.389583637542936,3.091168325750386,4,58,0.011936612471701996,0.03525660501071546,39.599998474121094,4.619999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1436.phot.1.fits,
16,IC0797,ok,3.407958583589804,2.9362604703822566,2,41,0.018867924528301886,0.05153464539992428,26.486091893093594,3.0900440541942524,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC0797.phot.1.fits,
17,UGC09661,ok,3.6787380757928783,3.206247525603882,4,90,0.01889962200755985,0.017133883126535857,39.20000076293945,4.5733334223429365,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC09661.phot.1.fits,
18,UGC07129,ok,3.8697229121991903,3.3135236074483214,5,192,0.022247972190034764,0.013639286711292711,52.79999923706055,6.159999910990396,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC07129.phot.1.fits,
19,IC4901,ok,3.924776535722917,3.3085284162922957,8,213,0.024649924777224858,0.035019848517204466,52.79999923706055,6.159999910990396,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC4901.phot.1.fits,
20,NGC6412,ok,4.191139571927187,3.8943359189591504,4,52,0.011872146118721462,0.049588098683070736,37.599998474121094,4.38666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC6412.phot.1.fits,
21,IC3521,ok,4.542008277738926,3.6915516567343603,4,149,0.034018264840182645,0.030157789109352587,37.599998474121094,4.38666648864746,1,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC3521.phot.1.fits,
22,IC1954,ok,4.583940962045896,4.038981833980501,5,80,0.021798365122615803,0.11345666302907699,34.400001525878906,4.013333511352539,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1954.phot.1.fits,
23,NGC4559,ok,4.688606513102152,4.078437021576728,4,72,0.02440677966101695,0.10464866759957123,30.900440931743535,3.6050514420367454,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4559.phot.1.fits,
24,NGC1800,ok,4.759900466831549,3.4819795046322373,6,238,0.05111683848797251,0.021639336908112355,38.7481712566734,4.52061997994523,1,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1800.phot.1.fits,
25,IC2007,ok,4.888803793177686,3.9471907996184594,8,269,0.03766451974236908,0.020462508487168497,48.0,5.6,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC2007.phot.1.fits,
26,NGC0918,ok,5.031276092985132,4.575161694563041,2,37,0.01824457593688363,0.10843673948010422,25.600000381469727,3.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0918.phot.1.fits,
27,PGC006626,ok,5.435335011322411,5.345450794381521,3,59,0.003595368677635588,0.013129674273154281,72.80000305175781,8.493333689371743,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC006626.phot.1.fits,
28,NGC4639,ok,5.504046346231553,4.490947697029752,13,495,0.040523945968072045,0.021459068488330266,62.781847277051035,7.324548848989287,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4639.phot.1.fits,
29,IC0600,ok,6.104547764356617,5.338012503734629,5,140,0.030661410424879545,0.017449683718291295,38.400001525878906,4.480000178019206,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC0600.phot.1.fits,
30,ESO298-023,ok,6.331553611318943,6.14338156830819,4,42,0.007526881720430108,0.013649022421712922,42.400001525878906,4.946666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO298-023.phot.1.fits,
31,NGC1022,ok,6.528506898025758,6.244415988934849,7,161,0.011363636363636364,0.020688148289828127,67.5999984741211,7.88666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1022.phot.1.fits,
32,UGC06931,ok,6.8914026068680485,6.691623053272017,4,58,0.007991182143841279,0.013298223218909251,48.400001525878906,5.646666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC06931.phot.1.fits,
33,NGC4133,ok,7.057056124793951,6.376888698966055,7,221,0.027206697033115845,0.0281183865794913,51.20000076293945,5.973333422342935,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4133.phot.1.fits,
34,NGC3684,ok,7.157437512776736,6.272175396060613,8,179,0.03541048466864491,0.06735715722041725,40.400001525878906,4.7133335113525385,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3684.phot.1.fits,
35,IC3115,ok,7.290757769831222,6.940617713808813,7,95,0.014005602240896359,0.017608600486994953,46.79999923706055,5.459999910990397,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC3115.phot.1.fits,
36,NGC4102,ok,7.604494210441365,7.038481310612485,8,172,0.022640515993155193,0.07536894149176007,49.599998474121094,5.786666488647461,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4102.phot.1.fits,
37,NGC4450,ok,7.792537846189838,7.439931390053272,20,523,0.014104258245462636,0.017649682318453104,109.37774418104226,12.760736821121597,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4450.phot.1.fits,
38,ESO079-005,ok,8.293504405855394,7.835833763045586,10,221,0.018306825712392314,0.013811270303809091,62.400001525878906,7.280000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO079-005.phot.1.fits,
39,NGC3850,ok,8.312181634155397,7.982445423124222,7,198,0.013189448441247002,0.012447697022024104,69.5999984741211,8.119999821980795,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3850.phot.1.fits,
40,UGC07257,ok,8.6044177850332,7.899888047827115,6,163,0.02818118948824343,0.016878721926438973,43.20000076293945,5.040000089009602,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC07257.phot.1.fits,
41,UGC04988,ok,8.607241353117645,8.355028052726457,4,49,0.010088532015647519,0.013356045397943314,39.599998474121094,4.619999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC04988.phot.1.fits,
42,NGC4487,ok,8.812872533990198,8.215788166744542,7,154,0.023883374689826303,0.03433541676691856,45.599998474121094,5.319999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4487.phot.1.fits,
43,NGC0701,ok,9.042626700992704,7.251699236362118,16,638,0.07163709858522345,0.028438783346109598,53.599998474121094,6.2533331553141265,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0701.phot.1.fits,
44,NGC1051,ok,9.207904943814713,8.823235265666774,8,218,0.01538678712591756,0.01554073579712767,67.5999984741211,7.88666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1051.phot.1.fits,
45,NGC3729,ok,9.291205152260446,8.535449169664362,18,667,0.030230239303843366,0.02603820743957567,84.4000015258789,9.846666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3729.phot.1.fits,
46,IC1014,ok,9.48188729893586,9.022185806398547,7,154,0.018388059701492536,0.01697649749674925,52.0,6.0666666666666655,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1014.phot.1.fits,
47,NGC1559,ok,10.088173784270541,9.287276779625339,7,200,0.03203588018580811,0.1845617565024183,44.87920859965728,5.2359076699600156,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1559.phot.1.fits,
48,NGC1341,ok,10.141922348563067,8.117648031808695,14,477,0.08097097267017485,0.027126563539279443,43.599998474121094,5.08666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1341.phot.1.fits,
49,UGC02302,ok,10.28753899152453,9.878547231951092,5,135,0.01635967038293747,0.014188783509688023,51.599998474121094,6.019999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC02302.phot.1.fits,
50,NGC4525,ok,10.343061180204044,9.831980961052846,12,250,0.02044320876604792,0.015822808256083478,62.79999923706055,7.326666577657064,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4525.phot.1.fits,
51,NGC5713,ok,10.433933997288278,8.84166399184462,13,351,0.06369080021774633,0.10821038954763879,42.18155488175937,4.921181402871926,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5713.phot.1.fits,
52,NGC2681,ok,10.566615591905737,10.430428821477722,4,70,0.005447470817120622,0.03648306548699994,64.4000015258789,7.513333511352538,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC2681.phot.1.fits,
53,IC1953,ok,10.696994312252702,10.16029706454628,8,117,0.02146788990825688,0.04443321892308515,41.93631235896536,4.892569775212626,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1953.phot.1.fits,
54,NGC3264,ok,10.890240355008993,10.571142797398947,9,185,0.012763902304401822,0.014231231603669348,68.4000015258789,7.980000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3264.phot.1.fits,
55,NGC1326A,ok,10.97136125384658,10.793626563266518,6,88,0.007109387623202456,0.012071622338860024,63.20000076293945,7.373333422342935,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1326A.phot.1.fits,
56,NGC4424,ok,11.05704820987714,10.492438479729156,20,467,0.022584389205919334,0.010784712722914357,81.6654466903967,9.527635447212948,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4424.phot.1.fits,
57,NGC4540,ok,11.386151442428375,10.637012874867459,19,487,0.029965542702436624,0.018666179859356362,72.4000015258789,8.446666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4540.phot.1.fits,
58,UGC12151,ok,11.456250796719118,11.215963806059852,6,71,0.00961147962637065,0.013256838958032213,48.79999923706055,5.69333324432373,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC12151.phot.1.fits,
59,NGC0255,ok,11.603609453980374,10.870494908140865,11,277,0.029324581833580353,0.02553900355087587,55.20000076293945,6.440000089009603,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0255.phot.1.fits,
60,NGC4294,ok,11.615127850436417,9.976428322381881,9,250,0.06554798112218144,0.05144676705150916,35.06954744759946,4.091447202219937,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4294.phot.1.fits,
61,NGC4618,ok,11.632690199259812,10.96512919248838,11,209,0.02670244027085729,0.04316989872415718,50.274525390677226,5.865361295579009,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4618.phot.1.fits,
62,NGC4579,ok,12.211207860301718,11.766486196119228,19,549,0.017788866567299593,0.03207523774035489,99.81332789058449,11.644888253901524,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4579.phot.1.fits,
63,NGC1367,ok,12.376462667579812,12.117422516356372,15,296,0.010361606048937586,0.01650690298565455,96.0,11.2,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1367.phot.1.fits,
64,ESO054-021,ok,12.690421943749405,11.82362224307592,9,139,0.03467198802693939,0.024655100392780255,36.0,4.199999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO054-021.phot.1.fits,
65,NGC4145,ok,13.505080248705243,13.005577678650525,13,241,0.01998010280218869,0.021057260260675188,62.400001525878906,7.280000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4145.phot.1.fits,
66,PGC007654,ok,13.672620241689488,13.490054325785115,6,95,0.007302636636174956,0.011950683346452353,64.80000305175781,7.560000356038412,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC007654.phot.1.fits,
67,ESO236-039,ok,13.886591341918086,13.386894188677626,7,99,0.019987886129618413,0.015555283734029089,40.0,4.666666666666667,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO236-039.phot.1.fits,
68,PGC011677,ok,13.92590348450011,13.799787184820513,6,74,0.005044651987183857,0.012435432993509625,68.80000305175781,8.026667022705078,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC011677.phot.1.fits,
69,NGC3447,ok,14.020181926634118,13.650997840322587,9,219,0.014767363452461227,0.015254441841771453,69.19999694824219,8.073332977294921,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3447.phot.1.fits,
70,ESO359-031,ok,14.271040613851435,13.99741160917694,7,96,0.01094516018697982,0.013361668456539445,53.20000076293945,6.206666755676269,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO359-031.phot.1.fits,
71,ESO358-020,ok,14.552908459955447,14.215746548136254,9,182,0.013486476472767692,0.012573765162414936,66.0,7.699999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO358-020.phot.1.fits,
72,UGC05832,ok,14.904173301236298,14.372451796055422,11,234,0.02126886020723505,0.015915435283568348,59.599998474121094,6.953333155314127,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05832.phot.1.fits,
73,NGC4457,ok,15.569773918240813,15.088883324006451,13,381,0.019235623769374464,0.011486689779088264,79.94875370845071,9.32735459931925,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4457.phot.1.fits,
74,ESO202-041,ok,15.592245677513331,15.454343174582903,6,80,0.005516100117217128,0.01169189018081654,68.4000015258789,7.980000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO202-041.phot.1.fits,
75,NGC2500,ok,15.647342666559119,15.176287751472966,7,152,0.01884219660344614,0.03003099374619379,51.01024828144719,5.951195632835505,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC2500.phot.1.fits,
76,PGC042160,ok,15.917731110995659,15.24921845276781,10,169,0.026740506329113924,0.015012200808643274,45.20000076293945,5.273333422342936,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC042160.phot.1.fits,
77,PGC002492,ok,15.922735012310167,15.661466382720926,9,115,0.010450745183569612,0.01322963577053746,59.599998474121094,6.953333155314127,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC002492.phot.1.fits,
78,NGC3953,ok,16.06033835956702,15.574585145894842,13,328,0.019430128546887034,0.06660169008772641,73.81771870427286,8.612067182165168,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3953.phot.1.fits,
79,NGC4064,ok,16.29992266026727,15.407838821708463,16,824,0.03568335354235233,0.009067063425931455,86.3250405906467,10.071254735575447,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4064.phot.1.fits,
80,NGC4668,ok,16.588016876381374,15.784327299048146,16,413,0.032147583093329185,0.015593828303862039,64.4000015258789,7.513333511352538,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4668.phot.1.fits,
81,NGC4900,ok,16.639968805339556,16.040802428125247,12,207,0.02396665508857242,0.07402454644740591,52.79999923706055,6.159999910990396,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4900.phot.1.fits,
82,NGC5068,ok,16.734450860914755,16.387580403265986,17,315,0.013874818305950755,0.039395516247563316,85.58931769987672,9.98542039831895,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5068.phot.1.fits,
83,NGC0289,ok,16.802841014315426,15.426897310335558,29,1181,0.055037748159194703,0.024480636918770268,83.19999694824219,9.706666310628256,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0289.phot.1.fits,
84,NGC0991,ok,16.81178889500194,16.51155149799035,11,172,0.012009495880463622,0.019799758386293678,68.0,7.933333333333334,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0991.phot.1.fits,
85,NGC4532,ok,16.971555202918147,15.442996376145626,23,1109,0.06114235307090087,0.011955662408868141,76.51537709978284,8.926793994974664,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4532.phot.1.fits,
86,NGC3380,ok,17.926819190342922,17.330988449832656,13,383,0.023833229620410703,0.015376289759484772,72.0,8.399999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3380.phot.1.fits,
87,NGC4781,ok,18.34247802951453,17.096058818202287,29,818,0.04985676845248979,0.0375996958826737,72.80000305175781,8.493333689371743,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4781.phot.1.fits,
88,PGC035705,ok,18.657677837500533,18.33668085864857,10,153,0.01283987915407855,0.012995893551526654,62.0,7.233333333333333,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC035705.phot.1.fits,
89,NGC7764,ok,19.152677245364035,17.540634562437205,13,423,0.06448170731707317,0.0343012541563622,46.0,5.366666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC7764.phot.1.fits,
90,IC3517,ok,19.286775819624516,19.112483880626694,10,112,0.006971677559912854,0.01212305372719736,72.0,8.399999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC3517.phot.1.fits,
91,NGC4498,ok,19.408957019826378,18.029506082071553,28,812,0.055178037510192984,0.013057429056465062,68.91288695884094,8.039836811864776,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4498.phot.1.fits,
92,UGC05354,ok,19.48405242572165,18.861322794170015,10,336,0.024909185262065387,0.013264245166328731,66.0,7.699999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05354.phot.1.fits,
93,ESO013-016,ok,20.15887737960028,19.645178749463295,14,264,0.02054794520547945,0.01794568187149671,64.4000015258789,7.513333511352538,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO013-016.phot.1.fits,
94,IC1933,ok,20.403286900363813,19.585541097006498,16,341,0.032709832134292564,0.02417247814331354,58.0,6.766666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1933.phot.1.fits,
95,IC5273,ok,20.554644281667464,19.859021178236922,22,541,0.027824924137221624,0.027717406014540598,79.19999694824219,9.239999643961587,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC5273.phot.1.fits,
96,NGC4654,ok,22.8426547356559,21.562967943447266,36,791,0.0511874716883453,0.057063445652490136,70.62957526317489,8.24011711403707,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4654.phot.1.fits,
97,NGC4496A,ok,23.55527911051724,22.90777592205457,13,264,0.025900127538506817,0.027510369013883706,57.38653048603109,6.695095223370294,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4496A.phot.1.fits,
98,NGC5569,ok,24.3807185785858,24.04040827413615,11,186,0.013612412177985948,0.013482471837385247,66.4000015258789,7.746666844685873,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5569.phot.1.fits,
99,NGC4981,ok,24.851964128670375,24.066084564360875,27,557,0.031435182572379934,0.036012638012321116,75.5999984741211,8.819999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4981.phot.1.fits,
100,NGC0685,ok,25.263295478916923,24.820164016583096,21,348,0.01772525849335303,0.021111145733517217,79.5999984741211,9.28666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0685.phot.1.fits,
101,UGC09245,ok,25.29118794911508,24.941667291730923,14,245,0.013980826295366355,0.012349278737349275,75.19999694824219,8.77333297729492,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC09245.phot.1.fits,
102,PGC051523,ok,25.68566240937056,25.122409397322368,14,374,0.02253012048192771,0.012861350482614362,73.19999694824219,8.539999643961588,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC051523.phot.1.fits,
103,NGC4020,ok,25.724778630328636,24.544480046686935,27,740,0.04721194334566799,0.014409886930093985,71.1200603087629,8.297340369355672,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4020.phot.1.fits,
104,NGC0600,ok,25.809837566589234,25.440408981452737,18,308,0.014777143405459867,0.016032421783760936,82.0,9.566666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0600.phot.1.fits,
105,ESO443-085,ok,26.506577392410605,26.067027807266392,18,267,0.01758198340576847,0.01445838311783423,70.0,8.166666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO443-085.phot.1.fits,
106,UGC04499,ok,27.650657115395358,27.445664953330965,14,204,0.008199686482575666,0.012457638563420205,89.5999984741211,10.453333155314127,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC04499.phot.1.fits,
107,NGC3504,ok,28.993541688308955,27.950494039552815,35,1070,0.04172190595024565,0.013720340311245435,90.98462513567253,10.614872932495128,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3504.phot.1.fits,
108,ESO085-047,ok,29.028748615173576,28.635065955628498,13,171,0.015747306381803113,0.013764335906759224,59.20000076293945,6.9066667556762695,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO085-047.phot.1.fits,
109,NGC5042,ok,29.67016528904612,29.160809779690613,21,392,0.020374220374220375,0.024161808970185206,78.80000305175781,9.193333689371745,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5042.phot.1.fits,
110,NGC1640,ok,30.487230042606505,29.9272623066755,27,722,0.02239870943724018,0.015878151520563558,102.0,11.899999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1640.phot.1.fits,
