rank,name,status,pollution_score,source_score,source_count,contaminated_pixels,coverage_fraction,weighted_coverage_fraction,residual_sigma,aperture_radius_pixels,center_radius_pixels,rejected_large_segments,image_path,error
155,NGC6237,ok,1.9910046359683486,1.981416480836334,16,247,0.005647521492591915,0.00038352620528058916,0.012186991290656143,118.80000305175781,13.86000035603841,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC6237.phot.1.fits,
156,NGC3185,ok,2.0580049841299433,2.0429073847918624,31,484,0.009299823226500654,0.0006039039735232385,0.01432263981141573,129.60000610351562,15.120000712076823,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3185.phot.1.fits,
157,NGC4389,ok,2.1307581429953006,2.1200490668349854,42,844,0.009424586557680926,0.00042836304641260484,0.012268427905522006,170.0,19.833333333333332,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4389.phot.1.fits,
158,NGC1879,ok,2.1439949173421033,2.135096454482651,18,256,0.004238550945395543,0.00035593851437810454,0.011903834784743461,139.60000610351562,16.286667378743488,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1879.phot.1.fits,
159,UGC06840,ok,2.2513276836115645,2.243538243834085,15,217,0.0031290555155010814,0.00031157759109918235,0.01121446209452446,149.60000610351562,17.453334045410156,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC06840.phot.1.fits,
160,NGC4116,ok,2.2529849000152433,2.243276497927882,38,709,0.01073120525511208,0.00038833608349445834,0.011069362440361568,146.0,17.03333333333333,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4116.phot.1.fits,
161,NGC0210,ok,2.2873224689988922,2.281858849921149,43,793,0.005758310701889423,0.00021854476310971522,0.012268340486119186,210.8000030517578,24.593333689371743,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0210.phot.1.fits,
162,UGC07911,ok,2.304144491861428,2.2927516872353655,15,167,0.0040597043951769735,0.0004557121850424991,0.012930649670049187,115.19999694824219,13.439999643961588,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC07911.phot.1.fits,
163,NGC3992,ok,2.3712963503606828,2.3686855656500487,54,751,0.004882203037237362,0.00010443138842536033,0.015866841927012026,222.8000030517578,25.99333368937174,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3992.phot.1.fits,
164,NGC5134,ok,2.4028897844420896,2.396641594589334,42,647,0.006330909909292836,0.0002499275941102195,0.01295961305096468,181.60000610351562,21.186667378743486,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5134.phot.1.fits,
165,NGC3673,ok,2.445589485942935,2.4388543407122905,44,979,0.010728179277847789,0.0002694058092257779,0.013413120383668807,171.60000610351562,20.020000712076822,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3673.phot.1.fits,
166,NGC1350,ok,2.4650284371378977,2.4600505626842497,52,787,0.004817167970423691,0.00019911497814591593,0.013055178026747454,229.60000610351562,26.78666737874349,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1350.phot.1.fits,
167,NGC4123,ok,2.502115208820249,2.4947490716401224,39,569,0.004919506838892636,0.0002946454872050651,0.013308921508063981,193.1999969482422,22.539999643961586,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4123.phot.1.fits,
168,NGC7582,ok,2.5161900432130535,2.5103754068049358,52,1910,0.014788776015857284,0.00023258545632471523,0.013012748405919821,204.39999389648438,23.84666595458984,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC7582.phot.1.fits,
169,NGC4064,ok,2.5660598031314166,2.5570825065067453,9,560,0.024250822795773428,0.0003590918649868514,0.009067063425931455,86.3250405906467,10.071254735575447,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4064.phot.1.fits,
170,NGC1097,ok,2.5982003898482793,2.592394956699227,125,2349,0.014263594134256307,0.0002322173259620844,0.013187032606474228,230.52709203530043,26.89482740411838,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1097.phot.1.fits,
171,NGC3627,ok,2.6329130112081924,2.630106345103931,87,2820,0.0343186769054776,0.0001122666441704563,0.025953768577177044,162.84041769042955,18.99804873055011,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3627.phot.1.fits,
172,NGC3227,ok,2.6750010999826133,2.670685116169193,22,467,0.006354433135579382,0.00017263935253680743,0.01368393241815811,154.01171493551757,17.968033409143718,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3227.phot.1.fits,
173,NGC2968,ok,2.717272094410535,2.7075254255864816,28,625,0.010469888600385292,0.0003898667529621392,0.009333076859317405,138.8000030517578,16.193333689371745,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC2968.phot.1.fits,
174,NGC3319,ok,2.7247016732408835,2.7104624704045315,49,929,0.012092890057535602,0.0005695681134540899,0.006816478374845131,157.44509154418546,18.368594013488302,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3319.phot.1.fits,
175,NGC3359,ok,2.7719216313530484,2.764937136825693,41,800,0.010393659867480837,0.0002793797810942029,0.014835080680723475,157.60000610351562,18.38666737874349,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3359.phot.1.fits,
176,NGC0672,ok,3.163232760720049,3.1566552315864373,22,494,0.01023409985498239,0.0002631011653444591,0.015985930807464143,124.82797166333211,14.563263360722079,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0672.phot.1.fits,
177,NGC4314,ok,4.727856745348843,4.719813500699635,32,716,0.007289015575689708,0.0003217297859683324,0.01195030453768008,178.0453886170892,20.771962005327072,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4314.phot.1.fits,
178,NGC4457,ok,5.151892151754991,5.127706117397811,9,188,0.00949159388095118,0.0009674413742871823,0.011486689779088264,79.94875370845071,9.32735459931925,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4457.phot.1.fits,
179,NGC4725,ok,5.2695882385203685,5.261933717648459,132,2212,0.007806682265914232,0.0003061808348763937,0.01107231438182038,302.3828845900574,35.278003202173366,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4725.phot.1.fits,
180,NGC1808,ok,5.424638087072746,5.409703800075406,226,4783,0.01465083653427922,0.0005973714798936064,0.008790586973407852,335.4904988717229,39.140558201701005,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1808.phot.1.fits,
181,NGC4293,ok,6.435427793331254,6.425132538046073,53,1855,0.016317303378693384,0.0004118102114072142,0.007784605440610582,191.53367591702698,22.345595523653145,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4293.phot.1.fits,
182,NGC1672,ok,6.868584654340518,6.853757336174823,104,2585,0.025057919174881982,0.0005930927266278134,0.014790175958479392,182.45974467215723,21.286970211751676,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1672.phot.1.fits,
